pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
458.171513,394.045715,338.709047,416.324877,347.573465,467.480081,288.741316,499.375637,348.124079,500.370113
456.303272,392.399051,337.111364,417.173594,348.797190,467.654083,289.170000,499.460000,349.220000,500.500000
454.105417,391.061544,335.724850,418.991939,351.401341,467.165086,293.530000,499.220000,351.610000,500.480000
452.477042,391.673098,335.647587,421.281671,357.858272,466.584219,298.220000,498.730000,357.580000,500.190000
451.760828,392.182727,336.186660,425.850030,367.220199,466.723335,305.590000,498.740000,365.000000,500.280000
451.159477,392.080801,339.573906,430.883862,378.187028,467.697147,313.320000,499.370000,374.820000,500.680000
450.544614,391.775024,343.910758,436.736680,388.520116,470.201233,322.750000,500.310000,384.200000,501.830000
450.240561,390.959618,349.190383,444.648759,397.882043,471.453277,332.154965,502.147753,393.180000,503.530000
450.247317,390.357692,356.762667,451.406266,406.005327,473.679131,342.867068,503.887374,401.600593,505.657680
449.890000,389.900000,367.432703,460.936084,415.500996,476.265870,356.139671,506.445029,411.516949,508.053434
449.970000,388.930000,379.950007,466.316185,429.980080,478.882884,367.554038,508.720769,424.540000,510.700000
449.420000,387.770000,390.486601,469.153302,443.071035,481.134817,377.017636,511.063504,437.050000,513.960000
448.280000,386.830000,402.957074,473.326085,453.797603,482.825361,388.421861,514.121480,447.390000,516.360000
447.790000,386.750000,417.505683,474.953607,464.999313,485.015905,400.019735,516.825176,457.770000,518.530000
447.840000,386.640000,433.615948,477.100753,475.771639,487.589049,411.855061,519.436672,468.390000,520.480000
447.370000,386.540000,451.276561,477.976052,486.853831,490.535814,424.404854,521.855864,478.730000,522.910000
446.870000,386.190000,466.104263,479.014804,500.881531,493.485735,437.019555,524.070316,491.110000,526.200000
446.805842,385.129059,477.811516,478.761321,512.968182,497.137927,448.657246,525.574601,503.750000,529.300000
446.552750,383.856424,486.245774,479.014804,524.203721,499.924900,458.855007,526.680579,515.520000,531.700000
446.715294,383.686739,491.029382,479.014804,528.214828,501.337948,464.405500,527.809570,520.890000,533.140000
446.377838,384.026109,493.295302,480.282222,529.619270,501.885776,467.947604,528.536964,522.870000,533.750000
445.624745,384.874532,493.295302,480.789189,530.699268,502.798824,469.246725,529.264358,523.310000,534.110000
444.542157,386.115776,492.665880,481.549639,530.848157,502.981434,470.288829,529.264358,523.010000,534.090000
436.449713,388.320409,491.910573,481.803123,530.672602,502.616215,470.978251,529.599403,522.950000,533.980000
434.066032,387.205017,491.407036,481.803123,530.672602,502.750995,471.820941,529.114473,522.990000,534.450000
