pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
306.637354,520.643996,184.720945,549.101067,201.622745,598.108642,117.324080,638.512562,201.705466,632.691833
306.512490,519.836119,183.603448,549.266460,201.781705,597.967483,117.530000,639.020000,202.060000,632.990000
305.637535,518.528241,182.299701,549.762637,202.258584,598.326324,118.520000,639.000000,202.550000,632.970000
305.394690,517.086230,180.995955,550.754992,203.076504,598.044006,118.530000,638.960000,203.060000,632.980000
305.284475,516.217114,180.250957,551.251170,204.530262,598.261689,119.540000,637.970000,203.610000,632.960000
304.962432,515.217114,179.692208,551.747347,206.937780,598.555895,122.080000,636.460000,205.600000,633.000000
305.106518,515.021821,178.947210,553.243525,208.663216,598.555895,123.886986,636.180196,206.710000,632.960000
304.572647,514.521821,178.574711,555.385982,210.547613,598.773578,126.398242,636.325969,208.200000,633.010000
304.326948,513.957411,178.388462,557.701477,213.090969,599.132419,128.909497,636.909061,210.550000,633.020000
303.471034,513.240649,178.760961,560.016972,215.633041,598.900600,131.263800,637.492152,213.800000,633.330000
301.432418,512.704180,179.505959,563.820999,218.276397,598.987436,133.775055,637.866789,216.160000,633.720000
299.990000,512.280000,180.623456,567.790419,222.584964,599.720980,136.040000,638.000000,219.970000,634.500000
297.890000,511.320000,182.299701,571.263661,228.587410,600.400345,140.530000,638.000000,225.990000,635.260000
295.460000,511.380000,184.348446,574.902296,236.537481,601.724979,145.550000,638.000000,233.780000,636.540000
294.380000,511.400000,187.328438,578.044753,246.628399,601.857442,150.020000,638.010000,243.944769,637.175299
290.930000,511.920000,191.239678,580.360248,254.586791,601.327589,154.530000,637.990000,253.130000,637.430000
290.020000,511.950000,196.268414,582.179566,261.992687,599.738028,160.530000,637.990000,260.830000,637.430000
290.350000,512.500000,200.924652,583.171920,267.556073,598.148467,166.340000,637.630000,267.000000,637.390000
290.010000,511.980000,206.953389,583.502705,273.136101,596.088760,171.820000,637.690000,272.950000,637.370000
289.980000,512.010000,211.540874,583.502705,277.611136,594.764126,177.240000,637.770000,278.450000,636.890000
290.000000,511.980000,217.128359,583.502705,282.473056,594.025555,182.130000,637.920000,283.310000,636.660000
289.990000,512.500000,222.343346,583.998883,286.833356,593.441391,188.010000,637.510000,287.580000,636.460000
290.480000,512.490000,227.729281,583.918745,291.763363,592.786510,193.050000,637.180000,291.930000,636.010000
290.030000,512.180000,232.415169,583.212237,296.077191,592.357227,197.890000,636.750000,296.720000,635.670000
289.980000,512.020000,239.159099,582.473193,300.263078,591.273063,201.040000,636.000000,301.120000,635.460000
290.030000,511.990000,244.810085,581.647163,304.206166,591.856999,205.520000,636.000000,304.890000,634.300000
290.000000,512.000000,249.588916,581.060178,308.717764,591.761609,209.020000,635.500000,308.450000,633.540000
289.960000,512.010000,255.402648,580.234148,313.014524,591.380050,213.040000,635.490000,312.070000,633.540000
289.960000,512.000000,261.483832,578.669074,316.237094,590.712322,215.520000,635.030000,315.720000,633.210000
289.990000,511.990000,267.065015,577.017014,319.674501,590.426153,220.030000,635.000000,319.750000,632.420000
290.050000,511.980000,272.448550,574.951940,323.971261,590.235373,223.040000,635.000000,323.780000,631.380000
289.960000,512.010000,278.227382,573.625910,327.724569,590.166228,228.020000,635.020000,327.770000,630.290000
289.920000,512.020000,284.041114,572.060836,331.355343,589.967948,232.040000,635.010000,331.730000,629.510000
288.990000,512.010000,290.552495,570.289254,335.816261,589.373106,236.030000,635.000000,335.540000,629.290000
289.010000,511.280000,297.761523,568.963224,341.116889,589.183422,241.540000,635.010000,340.640000,628.740000
288.960000,511.430000,305.435650,567.930687,344.694232,588.588580,247.160000,634.750000,344.630000,628.280000
289.530000,511.900000,313.772524,566.691642,350.218146,587.597177,252.070000,633.990000,349.910000,627.660000
289.570000,512.080000,318.923510,565.246090,355.072204,586.907493,257.550000,633.010000,355.220000,626.730000
289.510000,511.390000,323.574496,564.094031,360.014325,585.763662,263.530000,632.520000,359.850000,626.400000
289.940000,511.670000,326.830186,564.094031,363.262186,585.472211,268.520000,632.510000,362.830000,626.080000
289.940000,511.870000,329.388228,566.572120,366.055425,586.196409,274.030000,632.510000,365.350000,626.150000
289.970000,511.750000,329.818425,569.669732,367.503786,587.144804,277.530000,633.020000,367.240000,626.620000
290.010000,512.010000,330.050975,572.060836,367.727966,587.765793,279.590000,632.990000,368.110000,627.350000
289.500000,512.070000,329.388228,575.071462,367.590057,587.886782,280.070000,632.980000,368.160000,627.530000
288.370000,510.990000,328.690580,578.049551,367.745179,588.162584,280.030000,632.980000,368.030000,627.980000
281.532270,505.504227,327.992932,581.560178,367.383089,588.162584,280.000000,632.480000,368.010000,628.490000
283.289273,499.029907,326.808771,583.026956,367.262392,588.498881,279.990000,631.990000,367.990000,628.500000
296.141786,493.493575,326.867291,583.615018,366.779605,588.326287,280.000000,632.010000,368.000000,628.490000
314.587696,476.363978,326.477661,583.320987,366.658908,588.877892,279.990000,632.530000,368.000000,628.060000
333.206952,470.272434,326.808771,583.722976,366.762392,588.826287,280.000000,633.560000,367.980000,628.560000
355.746052,465.776294,326.860622,583.526956,367.245179,589.050485,280.000000,634.050000,368.030000,629.070000
384.129669,463.422308,327.802102,579.028427,367.141696,589.386782,280.020000,634.020000,368.030000,629.540000
410.321007,464.538707,330.903761,572.548976,367.020999,589.498881,280.010000,633.490000,367.530000,629.950000
429.597831,477.935499,333.721533,567.197463,367.141696,589.162584,280.500000,632.960000,367.980000,629.940000
448.455594,494.495422,339.015962,560.228779,367.020999,589.498881,281.010000,632.950000,367.980000,629.980000
