pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y,pt8_cam1_X,pt8_cam1_Y,pt9_cam1_X,pt9_cam1_Y,pt10_cam1_X,pt10_cam1_Y
748.83,367.84,614.259815,406.67426,652.791752,455.692705,548.03,496.99,646.175362,499.706541,NaN,NaN,684.18,510.68,406.67,482.61,136.74,491.26,NaN,NaN
748.79,367.84,615.505111,409.274629,656.323246,457.115751,552.02,497.52,649.090089,501.288925,NaN,NaN,687.09,512.33,409.06,482.49,140.46,491.18,NaN,NaN
748.29,368.35,617.106205,412.060739,660.066117,458.531405,557.51,499.99,652.336598,502.724288,NaN,NaN,690.45,513.6,412.05,482.95,144.08,490.62,NaN,NaN
747.85,368.37,619.240998,414.84685,663.670362,460.20445,562.51,501.51,655.376907,504.389055,NaN,NaN,696.18,515.03,416.53,484.48,148.16,489.58,NaN,NaN
747.74,368.39,622.298986,418.190182,668.244982,462.006191,565.514094,502.991014,660.166052,505.971438,NaN,NaN,700.43,516.76,422.56972,485.951693,153.07,488.23,NaN,NaN
747.85,368.39,625.760164,421.56269,672.602777,463.532963,569.862451,504.890207,664.663724,508.01263,NaN,NaN,703.99,518.49,427.543291,487.407089,158.07,488.24,NaN,NaN
747.85,368.42,629.504269,424.331661,676.162519,464.750511,572.01,506,668.910233,509.718588,NaN,NaN,709.99,520.1,435.418554,489.866921,163.03,487.65,NaN,NaN
747.83,368.38,632.468353,426.449109,679.909616,466.141995,578,508,673.490851,511.571568,NaN,NaN,714.98,521.52,440.32,491.52,169.56,487.32,NaN,NaN
747.9,367.91,635.58844,428.729437,684.766112,467.57071,584.01,509.03,677.90325,513.236335,NaN,NaN,719.86,523.23,445.21,493.21,173.08,486.91,NaN,NaN
747.85,367.91,639.176541,431.661288,690.214132,468.924963,588.48,510.12,683.358286,515.171698,NaN,NaN,724.95,524.58,450,493.7,179.07,486.05,NaN,NaN
747.93,367.97,642.608637,433.952975,695.334778,470.120705,594.44,511.13,688.313322,517.336464,NaN,NaN,729.28,526.26,454.91,494.95,183.96,485.65,NaN,NaN
747.94,367.98,647.157487,437.377104,701.678502,472.206452,598.83,512.53,693.851303,519.501231,NaN,NaN,733.8,527.08,459.29,495.95,187.87,485.23,NaN,NaN
747.96,367.93,650.561638,439.74735,707.643813,474.39207,603.52,513.98,701.035066,521.747214,NaN,NaN,737.94,528.06,463.65,495.87,192.05,484.33,NaN,NaN
747.96,367.95,654.604068,442.907677,713.777534,476.739266,607.54,514.49,706.61838,523.785654,NaN,NaN,741.05,530.02,468.08,496.77,195.95,483.87,NaN,NaN
747.93,367.94,658.327358,445.376684,717.749087,479.069606,610.51,514.99,711.503854,526.285549,NaN,NaN,744.56,531.04,471.79,497.81,199.76,483.66,NaN,NaN
747.96,367.95,662.2535,448.266054,718.344395,479.569606,614.03,516.51,713.427317,527.285496,NaN,NaN,746.56,532.52,474.67,498.02,203.65,483.28,NaN,NaN
747.45,367.98,667.135419,451.269283,719.220641,480.38309,616.51,518.02,714.504412,527.535483,NaN,NaN,748.56,534.04,478.07,498.89,207.23,482.51,14.5448,491.708342
746.98,367.97,669.801677,452.371006,720.158764,481.399946,617.54,518.51,715.35078,528.285444,NaN,NaN,750.02,536.04,481,500.42,209.66,482.49,17.397559,491.170877
747,367.97,672.958298,454.205775,721.192194,482.620173,621.03,520.52,715.966423,528.785391,NaN,NaN,752.04,537.53,483.78,501.27,211.21,481.63,19.04,490.15
746.95,367.97,676.76833,456.074451,722.506563,484.04377,622.01,522.54,717.427875,529.285391,NaN,NaN,752.58,540.57,486.8,502.52,213.08,481.58,20.81,488.77
746.96,368.01,679.571939,457.275743,723.820932,486.484224,624.04,524.53,718.00497,530.035325,NaN,NaN,754.54,542.54,489.62,504.58,215.27,481.62,22.86,487.28
746.43,367.98,682.064776,458.437523,726.449669,488.314564,628.02,526.02,719.774244,531.535325,NaN,NaN,757.06,544.54,492.64,506.85,217.19,481.54,26.4,485.13
745.95,367.98,685.270975,459.790502,729.797468,489.941533,629.51,528.03,722.159159,533.285312,NaN,NaN,759.05,545.52,495.97,508.99,219.83,481.33,29.16,482.67
745.83,367.98,689.06012,461.414077,733.521514,492.178615,632.01,529.5,725.467538,535.03522,NaN,NaN,764.04,546.51,499.16,510.75,222.65,480.54,32.12,480.42
745.94,367.95,693.723684,463.308248,737.46462,494.212327,635.53,531.49,729.678582,537.41014,NaN,NaN,765.51,548.53,502.43,512.31,226.39,480.32,36.11,477.89
745.95,367.95,698.387247,465.161228,741.84585,496.449409,639.02,532.99,734.122844,539.534826,NaN,NaN,769.56,551.52,504.52,513.72,230.22,479.66,40.08,475.29
745.95,367.98,703.65391,466.961292,746.384264,498.48312,645.01,535.03,738.976309,541.849339,NaN,NaN,774.53,552.03,507.22,515.1,234,479.37,43.78,473.59
745.94,367.92,708.754682,468.084868,750.608309,500.31346,647.53,536.48,743.46105,543.835827,NaN,NaN,779.54,554.02,511.26,516.26,238.56,479.75,47.55,471.15
745.97,367.98,714.209718,469.126059,755.146723,502.1438,652.48,538.52,748.508388,546.302048,NaN,NaN,784.97,556.51,515.71,517.53,243.68,479.32,52.17,469.76
745.45,367.46,719.373281,470.343741,759.966075,503.770769,657.54,541.01,753.492268,548.459008,NaN,NaN,790.02,559.69,520.79,519.71,247.79,478.92,57.89,468.31
744.99,367,725.202735,471.155528,763.75227,505.509448,663.1,543.41,758.185449,550.905429,NaN,NaN,794.56,562.43,526.05,522.54,252.24,479.47,63.42,465.97
744.95,366.98,731.177925,472.467316,767.835539,506.944449,670.52,546.52,761.616556,552.338456,NaN,NaN,800.635992,564.522423,530.9,525.82,256.61,479.79,67.31,464.83
744.99,366.97,735.841489,473.549699,772.541319,509.201872,673.01,547.99,766.023516,554.041575,NaN,NaN,806.02,566.26,535.8,528.67,261.06,480.91,71.86,464.44
744.99,366.96,740.49279,473.994073,776.800593,510.519939,677,549.98,769.740844,555.244694,NaN,NaN,810.03,566.51,540.11,530.08,263.89,481.96,76.02,463.92
744.92,366.94,744.28591,474.448105,780.376736,510.898651,678.51,551.5,774.244395,556.447813,NaN,NaN,812.04,567.51,543.3,531.14,266.98,482.69,79.41,464.3
744.95,366.98,747.198406,474.613208,783.426131,511.557685,681.57,552.01,777.340985,557.677721,NaN,NaN,814.56,567.01,545.42,532.02,268.68,483.03,81.75,464
744.96,366.96,748.798973,474.448105,785.109263,511.557685,684.59,553.01,781.223797,558.664326,NaN,NaN,815.07,567,545.37,532.14,269.14,483.53,82.45,464
745,366.98,748.765451,474.948105,785.582516,511.338007,686.51,553.03,781.01,559.01,NaN,NaN,815,567,545.6,532.06,269.54,484.06,82.32,464.09
744.99,366.96,747.664884,475.608517,785.109263,511.118329,686.47,552.99,780.98,558.01,NaN,NaN,814.98,566.98,545.94,532,269.96,484.04,82.57,464.01
744.98,367.01,746.530795,476.108517,784.872637,510.678973,685.98,552.98,780.47,557.99,NaN,NaN,813.47,567,545.92,532.49,268.44,484.52,83.57,464.47
744.97,366.98,744.752388,476.108517,784.63601,510.678973,685.97,552.99,779.97,558,NaN,NaN,812.96,566.98,545.95,532.51,267.93,485.01,82.54,464.92
745,366.99,742.79614,476.434031,784.872637,510.459295,685.99,553,779.49,557.49,NaN,NaN,812.98,567.01,545.98,533.01,267.95,485.02,82.79,464.41
744.47,366.46,741.906936,477.089751,784.130265,511.10122,686,552.99,779.49,557.5,NaN,NaN,813,566.99,546,532.49,267.98,484.99,83.04,463.92
743.94,366.02,740.48421,478.245471,783.62991,511.658442,685.99,552.99,779.5,557.5,NaN,NaN,812.99,567,545.99,531.99,267.98,485.02,83,463.92
743.85,365.99,739.061484,479.896499,783.62991,511.28696,685.99,552.99,779.48,557.5,NaN,NaN,812.99,566.99,545.99,531.97,267.99,485.02,83.01,463.97
743.93,365.98,737.816599,481.052219,783.62991,511.10122,685.99,552.98,779.49,557.99,NaN,NaN,813,566.99,546,531.97,267.99,485,83.02,463.96
743.98,365.97,736.571714,482.042836,783.229769,511.10122,686,552.97,779.5,557.99,NaN,NaN,813,566.99,546.01,531.97,267.99,484.99,83.03,463.94
743.88,365.86,735.50467,483.033453,783.229769,511.28696,686,553,780,557.99,NaN,NaN,812.99,566.99,546.02,531.97,268.01,485,83.01,464.41
743.9,365.79,734.971148,483.363658,783.42984,511.28696,686.01,552.98,780,558,NaN,NaN,813.01,566.99,546.03,531.97,268,484.98,83.04,463.96
743.44,365.84,735.148988,483.693864,783.42984,511.472701,686,553,780.01,558,NaN,NaN,812.99,567.01,546,531.99,267.99,484.99,83.02,463.96
742.34,365.4,735.326829,483.858967,783.229769,511.28696,686,553.01,779.99,558.01,NaN,NaN,813,567,546.01,532.03,267.99,485.03,83,463.97
741.38,364.93,735.148988,484.02407,783.229769,511.10122,686,553.01,780,558,NaN,NaN,813.01,567.01,546.01,532.04,267.99,485.02,83.03,463.95
740.38,364.41,735.860351,484.193864,783.029698,511.28696,686.01,553,780.01,558.01,NaN,NaN,812.49,567,546.01,532.05,267.99,485.01,83.03,463.97
739.52,363.7,736.571714,483.858967,783.029698,511.28696,686,553.02,779.99,558.01,NaN,NaN,812.01,567.01,545.99,532.06,267.98,485.04,83,464.01
734.862953,360.84232,737.460918,483.363658,783.42984,510.972701,685.99,553.02,780,558,NaN,NaN,812,567.01,546,532.07,267.99,485.04,82.99,464.02
712.817783,344.189429,738.917166,481.707938,783.62991,511.60122,686,553.01,780,558,NaN,NaN,812,567,546,532.05,267.99,485.51,83.02,463.96
708.313888,341.518191,739.98421,480.226704,784.329981,511.972701,686,553.01,780,558.01,NaN,NaN,812,567,546.02,532.06,268,486.02,83.02,464
724.853341,334.106171,741.373414,478.740779,784.930194,511.78696,685.99,553.03,780,558.01,NaN,NaN,812.5,567.02,545.99,532.06,268,485.53,83.01,464.01
743.913091,330.251921,743.493397,476.154997,785.630265,511.78696,685.99,553.04,780,558.01,NaN,NaN,813.01,567.02,545.99,532.12,267.99,486.03,82.99,464.03
759.698125,332.472414,745.698392,473.190531,785.630619,511.543998,686,553.02,780.5,558.01,NaN,NaN,813.02,567.01,545.99,533.07,267.99,486.05,83.01,463.9
772.930611,332.472414,748.494354,470.594831,785.83069,512.172516,685.99,553,781,557.99,NaN,NaN,812.99,567,545.99,533.03,267.98,486.08,82.99,464.15
785.265978,332.683483,752.019697,467.499131,786.430902,512.172516,686.01,552.99,781.01,558,NaN,NaN,812,566.99,546.01,533.01,268,485.99,83.02,464.16
798.274184,333.31669,755.271319,465.168195,787.031114,511.986776,686,553,781.5,558,NaN,NaN,812,566.99,546.01,532.99,267.99,485.99,83.52,463.77
808.815317,334.372034,758.30698,463.289375,786.931256,512.172516,686.01,552.99,782.01,558.49,NaN,NaN,812.01,566.99,546.01,533,268.01,485.99,84.01,463.86
818.683611,335.583103,760.087518,462.152041,787.431256,512.301035,686.01,553,782.02,558,NaN,NaN,812,567,546,533.01,267.99,486,84.01,464.09
827.654787,336.271654,761.303153,461.410619,787.131327,511.801035,686,553.01,782.01,558,NaN,NaN,812,567.01,546.01,533.04,267.5,486.01,84,464
833.233926,337.340077,762.897225,460.459193,786.931256,511.986776,686,553.01,781.99,558,NaN,NaN,812.01,567,545.99,533.06,267.96,486.01,84.02,463.85
841.47805,338.589444,764.099115,460.459193,786.731185,511.801035,686,553.52,782.01,558.01,NaN,NaN,812.51,567.01,545.98,533.06,267.48,486.05,84,464.08
849.164696,340.879951,764.099115,460.346336,786.462497,511.880208,686,554.01,782.5,558,NaN,NaN,813.5,567,545.98,533.05,266.99,486.03,83.99,464.11
853.81117,341.921091,764.099115,460.23348,786.743529,512.01066,686.01,554,783,558.51,NaN,NaN,814,567.01,546.99,533.01,266.99,486.01,84,463.95
854.954582,344.986482,763.24817,460.39491,786.743529,512.01066,686,554.01,783,558.49,NaN,NaN,814.03,567,547.02,533.01,266.99,486,83.99,463.96
854.226974,347.588535,761.073772,461.136332,786.603013,511.880208,686.01,554.01,783.01,558.01,NaN,NaN,814,566.99,546.98,533.03,266.99,486.02,84,464.03
847.115966,352.072722,759.007192,462.99061,786.743529,511.749757,686.49,554,783,558,NaN,NaN,814,567,546.99,533.01,266.97,486,84,463.98
843.251198,354.854053,755.468103,464.344889,787.165078,511.880208,686.01,554.01,783,558,NaN,NaN,814,567,546.98,533.04,266.99,486.01,84,463.98
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
