pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y,pt8_cam1_X,pt8_cam1_Y,pt9_cam1_X,pt9_cam1_Y,pt10_cam1_X,pt10_cam1_Y,pt11_cam1_X,pt11_cam1_Y,pt12_cam1_X,pt12_cam1_Y
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
528.990000,557.460000,573.000000,407.980000,630.010000,352.990000,541.000000,340.000000,624.000000,308.000000,796.010000,253.980000,880.010000,299.980000,NaN,NaN,NaN,NaN,689.000000,503.980000,694.000000,511.980000,NaN,NaN
529.000000,557.490000,573.010000,408.020000,630.020000,353.000000,541.010000,340.010000,624.010000,308.010000,796.010000,254.490000,880.030000,300.000000,NaN,NaN,NaN,NaN,689.000000,504.000000,693.990000,511.990000,NaN,NaN
529.000000,557.580000,573.010000,408.020000,630.000000,353.020000,541.010000,340.030000,624.000000,308.020000,796.020000,254.560000,880.010000,299.990000,NaN,NaN,NaN,NaN,689.000000,504.010000,694.000000,512.000000,NaN,NaN
529.010000,558.010000,573.010000,408.000000,630.000000,353.010000,541.000000,340.030000,624.000000,308.010000,796.010000,254.500000,879.990000,300.010000,NaN,NaN,NaN,NaN,688.500000,504.010000,693.990000,512.010000,NaN,NaN
528.990000,557.980000,572.990000,408.000000,630.000000,352.990000,541.000000,340.000000,623.990000,308.000000,795.990000,254.420000,880.000000,299.990000,NaN,NaN,NaN,NaN,688.490000,503.930000,693.980000,511.990000,NaN,NaN
529.000000,558.000000,573.510000,408.010000,629.980000,353.010000,541.000000,340.020000,623.990000,308.010000,795.970000,253.970000,879.990000,299.990000,NaN,NaN,NaN,NaN,688.490000,504.000000,693.970000,512.000000,NaN,NaN
529.000000,558.010000,573.510000,408.000000,630.020000,353.000000,541.000000,340.020000,624.020000,308.010000,795.990000,253.990000,880.000000,300.000000,NaN,NaN,NaN,NaN,688.500000,504.020000,693.990000,512.010000,NaN,NaN
529.020000,558.010000,573.520000,408.020000,630.000000,353.010000,541.010000,340.030000,624.500000,308.020000,796.000000,253.990000,880.020000,299.980000,NaN,NaN,NaN,NaN,688.500000,504.010000,694.000000,512.010000,NaN,NaN
529.010000,558.020000,573.510000,408.010000,630.010000,353.010000,541.510000,340.010000,624.000000,308.020000,795.990000,253.980000,880.000000,300.000000,NaN,NaN,NaN,NaN,688.990000,504.010000,693.990000,512.020000,NaN,NaN
528.990000,557.990000,573.500000,408.000000,630.010000,353.000000,542.000000,340.020000,624.000000,308.000000,795.990000,253.960000,879.990000,299.980000,NaN,NaN,NaN,NaN,689.000000,504.000000,694.000000,511.990000,NaN,NaN
529.010000,557.980000,573.490000,408.000000,629.990000,352.990000,541.990000,340.010000,624.000000,308.000000,795.980000,253.970000,880.010000,299.990000,NaN,NaN,NaN,NaN,689.000000,503.990000,694.000000,511.990000,NaN,NaN
529.030000,557.990000,573.040000,408.500000,630.020000,353.000000,542.020000,340.010000,624.000000,308.000000,796.010000,253.960000,880.030000,299.970000,NaN,NaN,NaN,NaN,689.010000,503.990000,694.010000,512.000000,NaN,NaN
529.040000,558.020000,573.030000,409.010000,630.000000,353.020000,542.010000,340.040000,624.510000,307.520000,796.000000,253.990000,880.010000,299.500000,NaN,NaN,NaN,NaN,689.010000,504.010000,694.010000,512.010000,NaN,NaN
529.020000,558.020000,572.980000,409.220000,630.010000,353.000000,542.010000,340.020000,624.500000,307.520000,796.000000,253.980000,879.990000,299.370000,NaN,NaN,NaN,NaN,689.000000,504.020000,694.010000,512.020000,NaN,NaN
529.010000,557.960000,573.000000,408.970000,630.000000,353.490000,541.990000,339.990000,625.010000,307.490000,796.000000,253.960000,880.010000,298.980000,NaN,NaN,NaN,NaN,689.000000,503.980000,694.000000,511.980000,NaN,NaN
529.000000,557.970000,573.000000,408.990000,630.010000,352.990000,541.990000,340.000000,625.000000,306.990000,796.000000,253.980000,880.010000,298.990000,NaN,NaN,NaN,NaN,688.990000,503.990000,693.990000,511.990000,NaN,NaN
529.010000,558.030000,573.020000,409.020000,630.010000,353.000000,542.020000,340.040000,625.010000,307.030000,795.990000,254.010000,880.010000,299.000000,NaN,NaN,NaN,NaN,688.990000,504.030000,693.990000,512.020000,NaN,NaN
529.010000,558.040000,573.010000,409.020000,629.990000,353.020000,542.010000,340.020000,625.010000,307.020000,795.990000,254.000000,880.000000,299.000000,NaN,NaN,NaN,NaN,688.990000,504.030000,693.990000,512.030000,NaN,NaN
528.510000,557.990000,573.010000,408.980000,630.000000,353.010000,541.990000,340.010000,624.990000,307.000000,795.990000,253.960000,879.990000,298.990000,NaN,NaN,NaN,NaN,688.990000,503.990000,693.990000,511.990000,NaN,NaN
528.030000,557.960000,573.070000,408.950000,630.000000,352.990000,542.000000,340.010000,624.990000,306.970000,795.970000,253.930000,880.020000,298.970000,NaN,NaN,NaN,NaN,689.010000,504.000000,693.500000,511.990000,NaN,NaN
527.560000,557.990000,573.060000,408.960000,629.990000,353.000000,542.020000,340.030000,625.000000,307.020000,795.970000,253.970000,880.000000,298.980000,NaN,NaN,NaN,NaN,688.990000,504.000000,693.630000,511.990000,NaN,NaN
525.710000,558.030000,573.610000,408.940000,630.010000,353.000000,542.010000,340.010000,625.000000,307.020000,796.010000,254.000000,880.010000,298.990000,NaN,NaN,NaN,NaN,688.990000,504.020000,693.490000,512.020000,NaN,NaN
525.560000,558.030000,573.150000,408.980000,630.000000,353.000000,542.500000,340.010000,625.000000,306.970000,796.020000,253.990000,880.020000,298.980000,NaN,NaN,NaN,NaN,689.000000,504.000000,693.010000,512.000000,NaN,NaN
525.010000,558.030000,572.650000,408.890000,630.020000,352.990000,542.490000,339.980000,625.010000,307.030000,796.020000,253.970000,880.010000,298.990000,NaN,NaN,NaN,NaN,689.000000,503.980000,693.000000,511.980000,NaN,NaN
524.950000,558.030000,573.140000,408.910000,630.500000,353.010000,542.200000,339.990000,625.000000,306.980000,796.010000,253.980000,880.010000,298.990000,NaN,NaN,NaN,NaN,688.990000,504.010000,692.980000,512.000000,NaN,NaN
523.820000,558.000000,573.190000,408.430000,630.520000,352.990000,542.500000,340.020000,625.000000,307.000000,796.000000,253.970000,880.020000,298.990000,NaN,NaN,NaN,NaN,688.990000,504.020000,692.990000,512.020000,NaN,NaN
524.410000,558.000000,573.418818,408.278227,630.510000,352.990000,543.010000,340.000000,625.000000,307.000000,796.040000,253.960000,880.060000,298.970000,NaN,NaN,NaN,NaN,689.000000,504.000000,693.500000,512.000000,NaN,NaN
524.210000,558.080000,573.231966,408.278227,630.530000,353.010000,543.010000,340.020000,625.010000,307.480000,796.040000,253.980000,880.040000,298.990000,NaN,NaN,NaN,NaN,688.990000,504.000000,693.490000,512.010000,NaN,NaN
522.640184,558.913809,573.792522,408.837181,630.510000,353.020000,543.010000,340.020000,625.010000,307.030000,796.010000,253.980000,880.490000,298.980000,NaN,NaN,NaN,NaN,688.460000,504.040000,693.260000,512.030000,NaN,NaN
523.672893,558.913809,573.792522,409.396135,630.460000,353.060000,543.000000,340.050000,625.010000,307.050000,795.990000,254.020000,880.550000,299.010000,NaN,NaN,NaN,NaN,687.980000,504.050000,692.970000,512.040000,NaN,NaN
509.100504,560.970966,574.353077,409.582453,630.510000,353.020000,543.030000,340.560000,625.000000,307.030000,795.990000,254.000000,881.030000,298.470000,NaN,NaN,NaN,NaN,687.990000,504.020000,692.980000,512.010000,NaN,NaN
505.114767,562.011867,574.166226,409.582453,630.510000,353.000000,543.020000,341.030000,625.010000,307.030000,795.980000,254.000000,881.020000,298.010000,NaN,NaN,NaN,NaN,688.000000,504.010000,692.990000,511.990000,NaN,NaN
510.334185,560.970966,574.670000,409.690000,630.470000,352.970000,543.010000,341.000000,625.000000,306.980000,795.960000,253.970000,880.980000,298.500000,NaN,NaN,NaN,NaN,687.980000,504.000000,692.980000,512.000000,NaN,NaN
512.991343,560.970966,575.100000,409.880000,630.470000,353.000000,542.990000,341.000000,624.990000,307.000000,795.950000,253.970000,880.970000,298.490000,NaN,NaN,NaN,NaN,687.970000,504.020000,692.970000,512.010000,NaN,NaN
515.712351,560.590341,575.120000,409.930000,630.500000,352.990000,543.010000,341.010000,625.000000,307.010000,796.010000,253.990000,881.050000,298.170000,NaN,NaN,NaN,NaN,687.990000,504.020000,692.490000,512.020000,NaN,NaN
519.270056,559.745689,575.170000,410.240000,630.510000,353.010000,543.020000,341.020000,625.020000,307.030000,796.030000,254.000000,881.020000,298.480000,NaN,NaN,NaN,NaN,688.010000,504.010000,692.500000,511.970000,NaN,NaN
524.521905,559.238897,575.640000,410.000000,631.010000,353.020000,543.010000,341.030000,625.000000,307.020000,796.000000,253.990000,881.570000,298.670000,NaN,NaN,NaN,NaN,687.990000,504.020000,692.610000,512.000000,NaN,NaN
531.120827,558.063175,575.810000,409.930000,631.000000,353.020000,543.000000,341.530000,625.000000,307.040000,795.960000,253.470000,881.500000,298.470000,NaN,NaN,NaN,NaN,687.980000,504.030000,692.480000,512.030000,NaN,NaN
538.889164,556.056384,576.130000,410.040000,631.000000,353.000000,542.510000,341.520000,625.010000,307.020000,796.000000,252.960000,882.000000,297.990000,NaN,NaN,NaN,NaN,687.980000,504.020000,692.460000,512.010000,NaN,NaN
545.682231,554.029218,576.600000,409.940000,631.010000,352.990000,542.000000,341.500000,624.990000,307.490000,796.000000,252.860000,882.010000,297.960000,NaN,NaN,NaN,NaN,688.000000,503.990000,691.990000,511.980000,NaN,NaN
551.781153,553.346705,576.700000,409.910000,631.020000,353.010000,541.500000,341.520000,625.010000,307.550000,796.010000,252.980000,882.020000,297.970000,NaN,NaN,NaN,NaN,687.480000,504.030000,691.990000,512.010000,NaN,NaN
558.049489,552.495262,576.880000,409.930000,631.010000,353.030000,541.510000,341.550000,625.000000,307.550000,795.980000,253.020000,882.010000,298.020000,NaN,NaN,NaN,NaN,687.480000,504.040000,691.980000,512.040000,NaN,NaN
565.181385,551.137027,576.940000,409.840000,631.000000,353.020000,540.500000,342.020000,625.010000,307.530000,796.010000,252.980000,882.010000,297.990000,NaN,NaN,NaN,NaN,687.490000,504.020000,691.980000,512.020000,NaN,NaN
574.152110,549.616652,577.520000,409.910000,631.010000,352.990000,541.520000,342.020000,625.010000,307.990000,796.010000,252.950000,882.000000,297.980000,NaN,NaN,NaN,NaN,687.500000,504.000000,692.000000,511.980000,NaN,NaN
582.622835,547.427348,577.330000,410.010000,631.010000,353.000000,541.510000,342.020000,625.000000,308.020000,796.020000,252.980000,881.020000,297.480000,NaN,NaN,NaN,NaN,687.990000,504.000000,691.990000,511.990000,NaN,NaN
593.787705,545.231252,577.320000,410.030000,631.010000,353.020000,541.300000,342.580000,625.010000,308.060000,796.010000,253.010000,880.990000,296.980000,NaN,NaN,NaN,NaN,688.010000,504.530000,692.000000,512.010000,NaN,NaN
602.613746,543.541947,576.969003,410.014043,631.000000,353.010000,538.530000,342.550000,625.010000,308.030000,795.980000,252.990000,880.990000,296.820000,NaN,NaN,NaN,NaN,688.000000,505.020000,691.990000,512.020000,NaN,NaN
611.690300,541.926533,577.160000,410.080000,631.000000,352.490000,538.500000,343.020000,625.000000,308.000000,796.000000,252.960000,881.000000,296.970000,NaN,NaN,NaN,NaN,688.000000,505.180000,691.990000,511.990000,NaN,NaN
619.005545,540.415532,577.330000,409.980000,631.510000,352.500000,539.010000,342.520000,625.010000,308.020000,796.030000,252.980000,881.010000,296.990000,NaN,NaN,NaN,NaN,688.010000,505.000000,691.990000,511.980000,NaN,NaN
625.527341,539.453640,577.840000,409.890000,631.020000,352.530000,539.510000,342.540000,625.010000,308.020000,796.050000,252.520000,881.040000,297.020000,NaN,NaN,NaN,NaN,687.990000,505.070000,691.980000,512.030000,NaN,NaN
633.481017,538.106073,577.910000,409.970000,631.040000,352.520000,539.850000,343.600000,625.530000,308.050000,796.050000,252.490000,881.010000,297.000000,NaN,NaN,NaN,NaN,688.070000,505.160000,691.920000,512.070000,NaN,NaN
637.785666,537.361530,578.210000,409.950000,631.010000,352.520000,541.030000,343.540000,626.020000,308.540000,796.020000,252.500000,881.040000,296.980000,NaN,NaN,NaN,NaN,688.450000,504.880000,692.040000,511.960000,NaN,NaN
642.476511,536.426041,578.740000,409.990000,631.010000,353.000000,541.510000,343.530000,626.000000,308.510000,796.000000,252.900000,881.010000,296.970000,NaN,NaN,NaN,NaN,688.386727,504.766733,692.215008,513.091284,NaN,NaN
650.169497,535.303455,579.450000,409.990000,631.010000,353.020000,542.810000,343.060000,626.010000,308.530000,796.020000,252.980000,881.030000,296.990000,NaN,NaN,NaN,NaN,692.640372,514.798885,694.554512,520.135136,NaN,NaN
662.490427,532.871184,579.920000,410.000000,631.540000,353.010000,541.030000,343.040000,626.010000,308.530000,796.040000,252.970000,881.040000,296.980000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
679.064034,529.877621,581.340000,410.040000,631.560000,353.040000,540.910000,343.560000,626.540000,309.030000,796.070000,252.990000,881.060000,296.980000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
706.189975,517.602584,583.090000,410.110000,632.080000,353.010000,541.020000,343.500000,627.010000,309.020000,796.070000,252.960000,881.570000,296.960000,NaN,NaN,NaN,NaN,688.599410,508.395384,692.715008,516.719935,NaN,NaN
738.574551,491.672056,586.800000,409.960000,630.958948,354.809546,541.350000,343.510000,627.010000,309.000000,796.050000,252.930000,882.060000,296.950000,NaN,NaN,NaN,NaN,686.185270,503.912933,693.380000,516.230000,NaN,NaN
752.455506,493.073706,590.740000,409.890000,631.271860,354.809546,541.370000,343.540000,627.020000,309.040000,796.580000,252.540000,882.120000,297.000000,NaN,NaN,NaN,NaN,685.960000,504.050000,692.560000,515.800000,NaN,NaN
765.975424,491.579136,595.940000,410.460000,632.207297,355.121783,542.010000,343.500000,627.040000,309.050000,797.180000,253.030000,882.060000,297.010000,NaN,NaN,NaN,NaN,685.950000,504.070000,692.790000,515.540000,NaN,NaN
773.665896,495.579309,600.520000,411.770000,633.667640,355.527168,542.060000,343.510000,627.550000,309.060000,797.720000,253.070000,882.110000,296.980000,NaN,NaN,NaN,NaN,685.960000,504.080000,692.550000,515.740000,NaN,NaN
778.151155,507.052099,605.060000,412.060000,634.791113,355.755612,542.560000,343.510000,628.070000,309.060000,798.220000,253.080000,882.150000,296.990000,NaN,NaN,NaN,NaN,685.940000,504.090000,692.410000,516.030000,NaN,NaN
780.686301,512.080175,609.320000,412.590000,635.636131,355.997308,543.060000,343.510000,628.550000,309.050000,798.880000,253.100000,882.680000,297.000000,NaN,NaN,NaN,NaN,685.950000,504.090000,691.910000,516.020000,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
