pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
308.047209,589.645097,229.018477,639.357495,247.043530,669.995346,213.709404,698.224801,246.691953,694.684068
307.898534,589.772432,227.864279,639.357495,245.832776,669.564565,214.020000,697.920000,245.500000,694.480000
307.303836,589.645097,227.401686,638.433909,245.319334,669.564565,214.550000,697.590000,245.520000,693.960000
307.749860,590.154437,227.710081,638.433909,245.773366,669.420972,215.120000,697.230000,245.530000,693.970000
307.303836,589.772432,226.939093,638.697791,245.878743,668.846598,216.070000,696.440000,245.520000,693.940000
307.303836,591.045782,226.630697,638.697791,246.227399,668.415817,217.060000,695.580000,246.020000,693.450000
307.155162,591.173117,226.784895,638.170027,246.030088,667.697850,217.630000,694.980000,246.040000,692.910000
306.560464,591.937127,226.168104,637.510323,246.635465,667.123476,218.590000,691.980000,246.050000,692.900000
306.560464,592.701137,226.322302,636.586736,246.892186,666.549102,219.180000,691.380000,246.530000,692.430000
306.114441,594.101821,226.168104,635.795091,246.648907,665.400354,219.120000,690.790000,246.510000,691.970000
305.019743,594.611161,225.859708,634.739563,246.497563,665.113167,219.510000,689.900000,246.490000,690.930000
304.479022,595.111161,225.551313,633.156272,246.648907,664.969574,220.330000,690.070000,246.440000,690.480000
302.343603,595.766516,224.626126,632.100745,245.892186,664.251607,220.520000,690.610000,245.860000,690.020000
300.604265,596.193656,223.084149,632.496568,245.286809,664.538794,219.140000,690.850000,245.390000,689.530000
298.556671,595.677862,222.313160,632.628509,245.332776,664.108013,217.310000,690.650000,245.390000,689.500000
297.593098,595.471544,222.775753,633.156272,245.332776,663.964420,216.860000,690.920000,245.470000,689.410000
297.231758,595.368386,223.084149,633.024332,246.438153,663.390046,216.970000,689.310000,246.020000,688.910000
297.352205,595.368386,223.238346,633.815977,247.497563,663.102859,217.160000,688.830000,247.110000,688.880000
297.111312,594.955751,224.163533,634.343741,248.116383,663.315672,217.200000,689.010000,247.650000,688.970000
297.833992,594.543116,225.705511,634.343741,249.129825,663.241298,217.210000,689.220000,248.660000,688.980000
297.713545,594.955751,226.322302,634.343741,250.445956,663.959265,218.410000,690.520000,249.630000,689.490000
297.472652,594.646274,227.401686,635.399268,251.459399,664.246452,219.430000,692.770000,250.110000,689.530000
297.111312,594.543116,229.560454,636.322854,254.762088,664.969574,220.331972,694.044607,253.170000,689.990000
297.231758,594.130481,232.336014,636.982559,258.394350,665.400354,223.274601,695.591581,256.570000,690.460000
296.852205,593.821004,235.111574,638.433909,263.024432,666.596996,225.378087,696.813049,259.910000,691.310000
296.611312,593.733639,240.045902,639.357495,267.555289,667.313466,229.240289,698.383509,264.170000,691.930000
296.249972,592.892576,245.365659,641.397284,272.237174,667.886642,236.234661,699.255987,268.280000,692.620000
295.665952,592.170464,252.550843,643.281373,277.976260,668.746406,243.884600,699.656322,274.320000,693.390000
295.300000,591.860000,261.126708,647.545362,288.444145,668.889699,252.596255,700.996674,285.590000,694.020000
294.220592,590.670429,272.947494,651.611025,297.875401,668.316524,263.897860,700.996674,295.110000,694.940000
293.136572,589.845938,287.897312,652.900138,304.621297,669.675242,274.964016,703.230594,302.280000,695.230000
292.172999,588.918385,302.615349,652.800976,319.642782,669.839846,287.913772,704.570946,317.980000,695.990000
289.884512,588.300016,319.535298,655.180877,336.889649,670.211746,308.868832,704.347554,334.230000,696.420000
283.997827,589.385942,331.652179,656.567646,353.842536,670.118771,325.585790,705.687907,351.850000,696.640000
285.317887,590.515466,339.989629,658.079941,363.739886,670.862571,334.297444,707.028259,362.583978,697.150463
287.297977,593.527528,344.648792,661.104530,366.875680,671.606371,339.712797,707.921827,366.061372,698.150463
281.137696,599.928159,345.507059,663.431138,367.644165,671.095193,340.654597,707.475043,366.570000,697.930000
272.557305,605.575775,345.436132,664.740848,368.144165,671.277121,342.538198,706.358083,367.130000,697.960000
267.497074,609.340853,344.517598,667.936324,369.655608,671.072301,344.186349,705.911299,367.985289,698.168876
263.536893,615.176723,345.129954,671.422299,371.664190,670.277121,345.128149,705.687907,370.110000,697.960000
263.096873,619.318308,345.129954,673.601033,373.672772,669.800013,345.599050,705.017731,372.130000,697.960000
262.216833,626.848463,345.742310,676.070265,375.516595,669.163870,347.482651,704.794339,373.620000,697.990000
262.876863,636.072903,346.201577,677.377506,376.522316,668.686762,347.953551,705.241123,375.130000,697.030000
263.316883,639.084964,347.273201,678.394248,377.863278,668.686762,350.014402,705.017731,376.620000,696.490000
271.237245,632.307825,348.651003,678.394248,378.701380,668.845798,351.191653,705.241123,378.140000,696.510000
276.957506,623.083385,349.425752,678.530676,380.377582,668.845798,351.868903,705.070946,379.150000,696.450000
290.158108,614.235453,350.319727,678.530676,381.886164,668.368690,352.310704,705.570946,380.190000,696.480000
299.178519,610.470376,352.256672,679.237502,382.556645,668.527726,352.810704,705.964515,381.610000,696.540000
310.399031,605.764029,354.193617,679.520233,382.724266,668.845798,352.810704,705.911299,382.080000,697.060000
325.837672,600.134104,353.746629,679.378868,383.062367,669.459049,353.310704,707.134691,382.570000,697.530000
349.061891,590.105222,354.044621,678.813407,384.570949,669.459049,354.140000,707.630000,383.550000,697.540000
377.191078,582.929018,353.597634,676.692928,387.276426,668.511408,354.320000,707.260000,386.130000,696.970000
392.769333,579.882230,354.193617,669.907395,388.689126,667.117840,355.490000,705.530000,387.180000,696.430000
413.093674,579.492749,354.342613,660.011827,390.572727,665.830704,357.030000,705.150000,389.160000,695.890000
442.562394,584.068091,363.282359,647.006222,392.549994,666.306795,357.950000,704.560000,391.130000,695.920000
