pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
351.038783,406.633734,245.659946,425.880453,263.766043,468.111559,209.215584,498.238782,262.337649,497.672485
352.758330,406.757158,247.270060,425.200784,264.020000,468.020000,207.920430,498.934888,262.500000,497.510000
353.164846,406.510309,247.825117,425.040619,264.020000,468.040000,208.623801,499.168339,263.000000,498.050000
352.664846,406.757158,247.473432,424.899956,264.520000,468.520000,208.540000,499.120000,263.510000,498.520000
351.716309,406.874280,246.594217,425.560122,265.020000,469.020000,209.070000,499.150000,263.520000,498.520000
349.819235,407.374280,245.715003,425.579624,265.090000,468.630000,209.120000,499.790000,263.530000,498.530000
347.786655,407.497704,244.835789,426.060122,265.540000,469.040000,209.440000,500.900000,264.030000,499.020000
346.296097,407.867978,244.280732,426.540619,266.060000,469.030000,209.330000,501.350000,264.530000,499.020000
344.805539,407.991402,243.401517,426.360950,266.380000,469.530000,210.320000,502.250000,265.070000,499.040000
344.085991,408.231948,242.698146,427.142276,267.460000,469.580000,211.090000,503.030000,265.550000,499.030000
343.137454,408.725646,243.198146,428.103270,267.910000,469.540000,212.790000,503.880000,266.590000,499.010000
342.459928,408.595919,243.753203,429.243932,270.180000,469.910000,215.660000,504.830000,269.050000,498.990000
341.917906,408.595919,245.308260,430.384595,275.430000,470.370000,219.240000,505.050000,274.560000,499.510000
341.511390,408.719344,247.242532,431.685424,280.730000,470.240000,223.060000,504.830000,281.192860,499.328937
340.969369,407.972495,250.259389,433.670063,284.960000,469.410000,228.480000,504.340000,285.515322,498.778710
340.791843,405.978797,253.072875,435.592051,289.560000,468.490000,233.830000,503.460000,290.260000,498.080000
339.749822,405.886885,257.468946,438.193708,296.250000,467.470000,240.070000,502.700000,296.540000,497.070000
339.656337,405.146338,261.661646,440.775862,304.010000,466.410000,246.975672,502.142921,303.710000,496.480000
339.749822,404.776065,266.557718,443.537685,312.189272,465.745692,253.915363,502.142921,311.590000,495.510000
339.780000,404.300000,271.536375,446.139342,319.690528,465.139501,262.210000,502.170000,318.760000,494.920000
339.930000,403.850000,277.339189,448.764644,328.638720,465.032924,269.950000,501.830000,326.980000,494.970000
339.870000,403.570000,284.372904,451.167129,337.163414,465.291895,278.580000,502.100000,335.020000,495.200000
339.900000,403.360000,291.609989,452.928952,346.229936,465.873560,287.210000,502.290000,343.130000,495.490000
339.620000,402.590000,299.643704,454.050112,354.211080,466.433350,295.410000,502.200000,350.830000,495.840000
339.000000,401.720000,308.787532,455.011106,361.524659,466.736148,303.780000,502.400000,358.440000,496.200000
337.680000,400.700000,318.310575,455.831437,370.666634,467.493141,312.970000,502.520000,366.680000,496.870000
336.553977,399.344521,329.575190,457.491603,379.143738,468.052932,322.250000,503.890000,375.350000,497.690000
334.863979,397.901402,342.939247,458.933094,388.947889,469.355729,331.430000,505.060000,383.980000,499.030000
332.112031,395.920994,356.300617,460.297728,398.304555,471.016080,340.710000,506.150000,392.127759,501.210630
327.998364,393.475838,373.558138,461.679097,407.503579,473.055216,350.800000,507.940000,399.630000,502.960000
319.442752,394.534125,384.575796,465.821101,416.514448,476.243712,359.840000,509.960000,407.180000,505.270000
316.957132,394.072046,385.825948,465.833139,423.073667,477.886682,365.840000,511.810000,413.510000,507.340000
315.400883,392.378224,385.076101,466.243430,426.025316,478.334765,368.350000,512.970000,417.350000,508.310000
314.816847,390.607468,384.951481,466.983041,427.181238,479.230930,368.120000,513.230000,419.630000,509.010000
314.952352,388.502951,384.389019,467.551973,427.173180,479.230930,367.880000,512.810000,420.980000,509.990000
316.036394,385.775009,384.326557,467.836439,427.509199,478.932208,368.050000,512.570000,421.550000,509.950000
319.288521,381.331731,384.539743,467.795532,427.009199,478.484126,368.050000,511.710000,421.540000,509.980000
323.218175,377.011877,384.440379,467.778563,427.337160,478.484126,368.020000,511.400000,421.500000,509.980000
328.096366,372.938871,384.740535,467.184981,427.173180,478.484126,367.990000,511.010000,421.510000,510.010000
332.026020,370.470383,385.240535,466.774887,427.501141,478.633487,368.020000,511.010000,421.490000,509.990000
338.370299,367.496501,385.891392,465.454700,427.001141,478.484126,368.000000,510.950000,421.510000,509.980000
343.577963,365.007042,386.341626,464.907909,427.665121,478.334765,368.000000,510.450000,421.520000,510.490000
348.906000,362.808244,386.941938,464.314327,428.001141,478.484126,368.010000,510.000000,421.510000,510.020000
355.508520,360.713301,387.692327,463.040931,428.001141,478.334765,368.020000,510.020000,422.010000,510.010000
362.403758,358.241572,388.693107,462.267535,427.665121,478.185404,368.010000,510.010000,422.010000,509.980000
368.581489,357.052880,389.393730,461.767535,427.829102,478.633487,368.000000,509.960000,422.000000,510.000000
376.694234,355.166073,390.494042,461.263860,428.321043,478.581569,368.520000,510.000000,422.510000,509.990000
384.394514,353.675497,390.355683,461.288647,428.804926,478.730930,369.010000,510.010000,423.010000,510.010000
393.747315,353.279266,390.615453,460.769623,428.280750,478.880291,369.020000,510.040000,423.000000,510.010000
402.665102,353.581151,390.875222,460.442631,428.190096,478.914864,369.010000,510.010000,422.500000,509.980000
