pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
500.812600,619.337250,409.368355,685.065174,429.531099,733.801005,374.407109,764.319781,425.965355,766.947619
497.880000,621.500000,408.430000,685.670000,431.560000,735.100000,376.710000,766.070000,427.940000,767.940000
495.390000,623.210000,407.620000,689.430000,434.750000,736.060000,380.510000,766.790000,430.720000,768.560000
493.462895,624.784930,407.950000,691.530000,438.010000,737.000000,384.720000,767.170000,433.500000,769.250000
490.749241,625.100823,407.760000,694.490000,441.210000,737.950000,388.850000,767.720000,436.300000,769.850000
488.300000,625.250000,409.740000,696.270000,445.910000,738.920000,395.410000,768.280000,440.360000,770.500000
489.190000,624.900000,412.900000,699.080000,451.900000,740.060000,402.460000,768.760000,447.370000,771.640000
488.910000,625.060000,416.530000,701.990000,458.990000,741.070000,410.150000,769.670000,455.360000,772.620000
487.360000,625.410000,421.230000,704.720000,466.190000,741.520000,418.120000,771.100000,463.280000,773.250000
486.120000,625.420000,427.128135,707.699369,473.490000,741.670000,426.980568,772.344004,471.040000,773.630000
485.410000,624.910000,435.098159,710.472055,481.210000,741.580000,435.287605,772.885600,478.590000,773.980000
484.320000,624.950000,443.683323,714.335636,489.950000,741.510000,447.326790,772.344004,487.720000,773.980000
481.970000,624.360000,452.768487,715.790163,500.300000,740.710000,458.523232,772.127366,496.630000,773.860000
478.410000,626.980000,464.882040,718.517401,509.176795,739.463547,471.284768,771.802408,506.170000,773.590000
474.810000,628.340000,478.206947,720.881007,520.122257,738.414928,484.420000,771.760000,516.730000,773.120000
469.030000,632.210000,493.954565,722.517350,533.163657,736.737138,499.650000,770.870000,530.520000,772.180000
464.573898,636.368275,512.326787,723.244613,549.232526,733.801005,514.940000,767.920000,546.870000,771.040000
461.240000,641.290000,531.678136,722.212888,565.814642,731.532947,531.040000,765.130000,562.930000,769.310000
461.740000,649.980000,553.237439,723.591326,583.067255,728.739784,547.100000,762.010000,580.190000,766.920000
462.568986,655.614431,562.936275,715.528838,596.198576,725.329463,562.870000,758.960000,594.920000,763.690000
463.821442,656.494279,572.821628,710.321815,612.387622,721.516441,578.700000,755.740000,610.510000,760.710000
468.117611,654.922568,578.790143,705.954635,625.753093,719.077644,592.490000,751.680000,624.570000,757.650000
472.418691,655.802416,581.401368,703.099170,635.293558,716.571720,602.426862,749.501263,635.200000,755.280000
474.632345,655.994279,583.453045,703.603076,638.274953,716.392726,605.676997,748.423920,638.020000,754.130000
474.884801,655.554355,583.453045,704.442918,638.672472,716.034736,606.032296,747.500484,637.830000,753.860000
473.841088,655.866370,583.266529,705.450729,638.774953,716.213731,605.163818,747.500484,638.060000,754.520000
472.253662,656.118309,583.453045,706.626509,638.576193,716.571720,603.111101,747.654390,638.150000,755.290000
469.474299,658.367656,582.520465,708.810099,638.576193,716.750715,601.571563,747.654390,637.990000,755.960000
466.074719,661.043423,581.393232,711.283299,638.479914,717.108704,599.860966,747.808296,637.770000,756.550000
462.536966,657.684438,580.468788,713.849154,638.377433,718.003676,598.295070,748.616108,637.570000,757.200000
468.911339,658.678762,579.163175,715.021028,638.178674,718.540660,596.268712,750.270794,637.220000,757.950000
485.741699,653.982316,578.164737,717.355505,637.979914,719.435633,595.413413,751.963761,637.140000,758.750000
495.460640,651.420619,578.331582,719.667289,637.582395,720.867589,594.729174,754.118447,636.810000,759.580000
508.972338,650.566720,578.564951,721.689235,637.184875,721.941556,594.215995,755.195789,636.830000,760.020000
519.639468,642.668153,579.564951,723.609559,636.883635,722.836529,594.044935,756.273132,636.450000,760.730000
532.902322,640.548874,580.598213,723.609559,636.684875,723.694518,593.531756,756.119226,636.440000,761.200000
545.714675,639.039082,581.564951,724.319721,636.684875,724.089491,593.873875,756.119226,636.490000,761.110000
562.072419,636.781174,582.064951,725.029884,636.986116,724.089491,593.702816,756.119226,636.480000,761.080000
577.708317,633.520304,583.898640,724.399397,636.588596,724.089491,594.215995,756.273132,636.490000,761.090000
594.825511,631.593427,584.132009,723.979073,636.191077,724.984463,593.531756,757.042663,636.520000,761.670000
608.045538,629.643196,582.706981,722.919452,636.088596,725.021447,592.847517,757.196569,636.520000,762.150000
623.997744,630.059598,582.532223,722.638424,636.287356,725.200441,593.702816,757.658287,636.560000,762.160000
640.874716,630.892403,582.565485,720.326640,636.787356,725.163458,593.702816,758.120005,636.610000,762.070000
659.360990,633.775884,584.385626,711.497595,636.486116,725.163458,593.873875,757.812193,636.640000,762.570000
680.116238,637.883861,588.115948,697.892147,636.389837,725.916420,594.558114,758.081724,636.620000,762.590000
699.503007,643.224232,597.255236,684.790605,636.588596,726.416420,595.242353,758.389536,636.600000,763.190000
711.591228,642.197237,604.715880,678.232024,636.197279,726.595414,595.926592,758.505160,636.560000,763.340000
716.837060,633.981283,609.192266,676.384370,636.197279,726.737425,596.097652,758.274691,636.610000,763.560000
719.574016,626.997722,611.616975,675.540622,636.293558,727.058430,596.610831,758.428597,636.910000,763.960000
718.889777,623.711340,611.803491,674.544528,636.191077,727.095414,597.110831,758.312973,636.910000,764.380000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
