pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
333.395933,480.971060,241.146228,511.541588,250.275071,547.490937,200.933830,576.900138,250.841900,571.838963
333.123313,480.135678,240.805192,511.837111,251.284407,547.636710,201.060000,577.010000,251.610000,571.980000
333.123313,479.862092,241.134674,512.371443,253.471303,547.782483,201.856721,576.766077,254.090000,572.010000
331.860431,480.135678,241.305192,512.996821,255.794498,547.264477,203.919057,576.766077,256.610000,572.000000
331.860431,479.041332,242.157782,514.474437,259.838565,546.075860,207.269804,576.424479,260.880000,571.570000
332.491872,479.588505,243.703996,515.804292,264.688851,544.324611,212.197373,575.570486,265.720000,571.070000
332.176151,479.588505,246.261764,517.134147,270.212788,543.157112,217.716250,573.166908,270.750000,569.640000
331.930000,479.990000,249.683675,519.111764,276.006186,541.405862,223.783444,571.943701,276.380000,568.220000
332.540000,480.000000,254.810765,522.123712,283.281615,540.588613,229.696527,571.260507,283.620000,566.980000
333.520000,479.950000,260.827713,523.373818,290.944714,539.604056,236.601071,570.771757,290.978893,565.796953
334.020000,479.940000,268.087173,524.796705,297.680085,538.509710,243.537814,570.111814,297.510000,564.950000
334.320000,479.980000,274.600357,526.647490,303.526171,538.273385,250.105407,569.791928,302.870000,564.550000
334.400000,479.990000,282.245893,527.294834,309.899360,538.115595,255.573697,569.952156,308.260000,564.320000
334.280000,479.500000,289.341592,528.775089,315.544184,538.588966,261.876271,570.251711,313.560000,564.280000
333.920000,479.080000,296.894018,529.046126,322.827828,539.220128,267.977454,570.275727,320.520000,564.060000
334.040000,479.060000,305.046143,529.394808,330.781363,540.032124,276.110000,570.520000,327.150000,563.850000
334.070000,478.970000,315.027901,529.333142,339.420952,540.838374,284.596511,569.985186,335.020000,564.610000
334.020000,479.530000,328.246634,529.230307,346.864290,541.874981,292.671204,570.203648,342.970000,564.830000
334.060000,479.540000,338.770651,530.567841,354.706378,542.911588,300.493562,570.640573,351.420000,564.950000
334.140000,479.390000,350.276909,529.838277,366.004302,544.293730,308.325257,571.732884,363.320646,565.663912
333.990000,479.500000,356.871960,529.473495,375.270066,544.269420,316.390614,572.606733,373.031345,566.418919
334.120000,479.400000,364.729892,529.108713,383.099984,544.400582,323.708304,573.699045,381.619700,566.526777
334.190000,478.820000,369.079819,529.473495,389.291081,543.480468,330.521326,574.135969,387.940000,566.110000
333.730000,478.210000,371.184623,530.203059,395.117997,543.480468,336.577345,573.699045,393.570000,566.290000
332.520000,478.420000,370.202381,529.959871,396.574726,541.429193,340.110023,573.262120,395.090000,564.990000
332.730000,477.890000,368.518538,530.567841,397.120999,540.640241,342.885699,572.606733,396.050000,563.940000
319.138379,470.984409,367.957258,530.689435,397.303090,541.271403,343.138033,572.169809,396.020000,563.980000
324.610867,450.921400,367.957258,531.054217,396.938908,541.586984,343.642701,572.169809,396.010000,564.540000
338.922974,441.124258,368.378218,530.811029,397.667272,541.744774,344.147369,572.388271,396.060000,565.030000
350.713063,431.483699,369.500780,529.108713,398.577728,541.744774,344.531955,572.931094,396.550000,565.040000
374.855619,428.501026,369.418756,526.529087,399.306092,541.744774,345.030000,573.060000,397.030000,565.540000
392.093577,426.817929,370.342701,523.758578,399.124001,542.375936,345.560000,573.540000,397.500000,566.020000
