pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
426.998289,243.962504,299.645675,281.951831,318.663666,326.768629,237.333332,352.986160,311.141185,360.323663
425.130000,241.460000,298.746248,283.240820,318.391833,327.768629,238.000000,353.030000,311.020000,360.020000
423.320000,238.950000,297.346821,283.996390,317.950000,327.550000,238.638747,353.947175,310.980000,360.060000
421.030000,238.060000,296.167509,285.263100,317.960000,328.110000,240.009910,354.852915,311.000000,360.570000
418.820000,237.490000,295.047968,286.029810,318.010000,329.120000,240.219522,354.852915,311.050000,361.090000
416.760000,236.740000,293.428427,286.307660,318.020000,329.560000,240.482985,355.871767,312.110000,361.620000
415.180000,236.320000,292.029000,286.329940,318.540000,329.600000,239.956060,355.390619,313.630000,362.530000
413.010000,236.520000,290.409459,286.574370,318.990000,329.540000,239.165672,354.668897,314.080000,362.940000
410.620000,237.710000,289.730147,286.818800,318.410000,329.470000,238.902209,353.466027,313.940000,362.760000
408.110000,238.930000,288.550835,286.796520,317.410000,329.430000,238.375284,353.225453,313.870000,362.720000
405.650000,239.980000,285.531867,287.296520,315.350000,328.430000,238.375284,352.984879,312.860000,362.330000
402.280000,239.750000,282.512899,287.107790,314.260000,327.960000,238.165672,353.966027,311.870000,361.510000
396.040000,239.440000,278.934161,287.074370,312.740000,328.050000,238.429134,355.150045,310.900000,361.470000
388.127811,236.601016,275.377257,287.329940,312.734535,328.910893,237.902209,357.315211,309.920000,361.100000
374.977028,230.051038,272.858289,287.852220,310.698083,328.910893,237.321434,358.758655,308.940000,361.070000
363.918414,223.773975,270.399092,288.107790,310.924355,328.497664,237.321434,359.480377,308.960000,360.550000
349.203424,214.632333,267.849305,289.209430,310.245538,328.910893,238.111821,359.720950,308.510000,360.550000
333.954878,211.219849,265.080153,290.219089,310.924355,329.324123,239.429134,359.961524,308.040000,360.540000
321.602975,208.217776,263.195578,292.430680,311.603172,329.117508,243.644536,358.277507,308.080000,360.450000
306.653310,204.669871,262.089858,292.834544,313.639624,327.257975,247.069550,356.834063,310.710000,359.270000
295.991341,203.442786,262.974434,292.632612,315.902348,324.778599,249.704176,355.631193,312.030000,357.310000
288.617068,202.442786,262.761408,292.741216,318.165073,322.712451,254.709965,354.428323,313.590000,355.570000
284.231609,201.669871,262.559857,292.557175,317.486255,321.679377,257.081129,352.022583,312.850000,355.280000
281.823779,199.667797,262.156754,291.821009,316.581166,321.266148,250.758026,348.654547,312.250000,355.040000
281.823779,198.665724,261.552100,290.348678,314.318441,320.646304,244.833012,344.305363,310.440000,354.430000
282.318186,197.301145,262.156754,287.035931,309.340448,320.439689,238.165672,339.569292,306.940000,354.030000
282.921542,196.163650,261.148997,284.459351,301.420913,318.373541,231.261794,334.814368,298.880000,352.640000
283.830000,194.840000,260.745894,281.698729,296.216648,317.340468,225.729079,331.186907,294.600000,351.550000
284.040000,195.080000,259.536585,281.882771,294.180196,316.514009,221.777140,329.965185,292.590000,350.540000
283.990000,195.260000,260.262994,283.834089,291.917471,315.274320,219.932902,330.852072,290.740000,349.440000
283.900000,195.270000,260.947445,285.195517,293.048834,313.001558,219.405977,332.054942,291.830000,346.380000
283.900000,195.190000,262.761408,283.907227,296.895465,309.282493,221.513677,331.814368,296.814188,342.381144
283.560000,195.920000,274.249842,285.931683,303.457365,306.183271,228.627168,332.295516,302.999075,339.340146
282.240000,198.010000,291.381717,285.379558,317.712528,301.224517,238.860000,333.800000,318.699174,336.299148
279.633846,204.669871,307.699147,285.865159,335.601330,296.327233,260.242680,336.385274,335.112914,333.040935
273.058454,220.771901,327.560586,286.872712,361.028267,292.070610,286.588940,333.498386,362.231267,328.913866
268.874114,230.869785,353.159775,285.462137,390.496509,286.448063,310.057052,328.127778,391.660000,323.380000
272.161810,241.557258,377.434868,279.819840,425.615089,276.522373,348.757156,319.904473,427.589416,314.383196
288.899171,250.519721,398.841087,276.192650,455.061197,268.185456,378.208178,313.236928,456.102855,305.704429
306.832058,248.063479,415.612969,272.968480,473.853503,260.141846,398.271152,309.242259,476.279606,297.886564
323.306853,229.215574,423.303403,270.924025,479.432468,255.851920,410.863278,302.945642,484.382799,293.024220
332.642483,204.953288,424.681114,270.672421,476.496171,256.120040,409.064403,305.409535,482.520056,292.881698
340.541863,184.625427,426.058825,272.182046,472.091724,258.801244,406.965715,309.516025,479.014753,296.753108
354.186246,171.838546,426.334367,272.433650,468.861796,264.431771,403.367965,311.706152,477.073927,300.166616
377.166260,160.691010,425.232198,272.182046,469.155426,266.308614,397.071902,314.991344,476.731321,300.557668
402.659713,153.461504,423.578945,269.162796,469.155426,267.381095,393.773964,314.991344,476.388716,301.417981
427.794103,149.543473,423.027861,266.898359,470.329945,267.381095,390.476026,314.717578,475.960459,302.121874
