pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
492.174015,340.295314,373.905780,384.948064,388.633935,429.186414,316.613240,475.769430,390.468972,467.054092
492.051387,339.129766,370.350000,384.520000,388.769024,428.981719,317.540000,475.990000,390.530000,466.990000
489.721094,340.480375,366.940000,386.290000,389.184811,427.966898,318.020000,476.010000,391.070000,467.000000
487.265823,341.678871,365.630000,387.250000,390.343183,426.957017,319.721837,476.379204,392.040000,467.000000
484.652501,342.568506,363.520000,388.510000,393.432174,427.461958,320.343556,476.531647,394.540000,467.000000
483.954325,342.013323,362.110000,389.960000,395.362794,427.335723,322.830434,476.226760,396.060000,467.000000
482.140000,342.700000,360.850000,391.580000,399.352741,427.588193,324.384733,475.921873,400.050000,466.990000
479.560000,343.160000,361.630000,393.620000,401.025944,427.588193,327.337900,475.769430,401.510000,466.990000
477.740000,342.490000,362.220000,395.930000,405.530723,425.947137,331.040000,475.990000,406.500000,466.490000
475.710000,342.260000,362.940000,397.900000,409.520670,424.053611,333.244235,475.464542,411.510000,465.490000
474.000000,341.910000,364.050000,399.890000,412.609661,424.179846,336.030000,475.010000,416.000000,464.510000
472.700000,342.030000,366.610000,401.830000,416.213484,422.538790,341.010000,474.500000,420.000000,462.990000
471.460000,341.570000,368.480000,403.270000,421.059891,419.771499,344.010000,474.020000,424.510000,461.000000
471.140000,340.980000,371.070000,404.750000,426.846723,419.084831,345.520000,473.480000,430.040000,460.510000
470.670000,340.340000,373.930000,405.740000,429.405047,417.994438,350.510000,472.510000,432.520000,459.490000
469.710000,341.020000,377.400000,407.360000,432.565328,417.699242,355.030000,472.020000,435.000000,459.500000
468.260000,340.470000,381.590000,408.290000,434.575120,418.346840,360.030000,471.520000,436.500000,460.000000
467.430000,339.980000,385.710000,409.270000,437.332464,418.108849,361.998759,471.653453,438.500000,460.000000
467.700000,339.960000,389.850000,410.090000,439.691767,418.108849,367.438804,470.586349,440.520000,460.000000
468.010000,340.000000,394.050000,410.780000,440.735250,418.733496,369.622288,470.738792,441.520000,460.480000
467.980000,339.960000,398.130000,411.230000,443.030734,419.130799,375.521157,470.891236,444.020000,460.990000
467.970000,339.980000,402.430000,411.880000,446.771418,418.601062,380.805773,469.824131,447.530000,460.490000
467.970000,339.990000,406.380000,412.250000,451.402500,417.806457,385.002379,469.061913,451.530000,459.470000
467.970000,340.000000,409.890000,412.440000,455.993469,417.938891,387.100687,468.472780,456.030000,458.980000
468.020000,339.510000,414.070000,412.760000,458.559010,417.806457,389.407772,467.873947,458.540000,458.980000
468.050000,339.520000,418.400000,412.420000,463.500263,417.541589,393.575933,467.923364,463.540000,458.480000
468.040000,340.030000,422.550000,412.580000,469.091231,417.806457,396.310462,467.923364,468.530000,458.490000
467.950000,339.940000,426.740000,412.450000,475.032485,417.674023,400.478623,468.057086,474.040000,457.990000
466.410000,339.910000,430.860000,412.230000,479.488425,418.144287,404.833510,468.839058,478.500000,457.510000
464.570000,339.410000,434.570000,412.590000,481.884454,418.573290,409.001671,470.071613,482.050000,457.480000
464.670000,338.920000,438.690000,413.190000,488.589429,418.467223,412.995483,470.121030,488.520000,456.990000
464.740000,338.480000,442.590000,413.680000,495.078115,417.542955,415.230011,470.071613,495.520000,455.990000
464.130000,338.390000,446.970000,414.170000,498.538747,416.936888,419.211446,469.437891,499.030000,455.500000
464.070000,337.900000,452.000000,414.720000,501.999380,416.755089,422.512342,469.339058,502.010000,454.980000
463.640000,337.410000,456.290000,414.990000,507.082183,417.285423,427.180503,468.472780,507.050000,455.500000
462.200000,337.290000,459.850000,414.960000,509.893947,416.861156,429.794674,467.923364,509.530000,454.990000
461.610000,336.810000,463.490000,414.460000,511.624263,417.073290,433.595570,468.606503,511.000000,455.000000
459.980000,336.450000,466.560000,413.960000,512.244885,416.773178,435.854853,469.106503,511.540000,455.000000
459.100000,335.920000,469.129190,413.468823,513.805689,416.875232,437.530000,469.510000,513.540000,454.990000
458.790000,336.080000,471.554882,413.648971,515.990814,416.773178,441.540000,469.500000,515.050000,454.990000
458.200000,335.990000,474.200000,413.970000,517.655670,416.977287,444.030000,469.510000,516.550000,454.990000
456.880000,335.980000,476.510000,413.580000,519.112420,416.977287,445.560000,469.500000,517.550000,454.990000
456.860000,336.540000,478.320000,413.650000,520.152956,417.079341,448.060000,469.510000,519.070000,454.990000
456.620000,336.570000,479.720000,414.040000,520.569170,416.467015,448.550000,468.980000,519.550000,454.970000
456.350000,336.610000,480.040000,414.110000,520.569170,415.752634,449.030000,468.470000,520.040000,454.990000
456.460000,336.410000,480.070000,415.110000,521.297545,416.160852,449.587676,467.205336,520.560000,454.470000
456.050000,336.950000,480.040000,415.520000,521.505652,414.936200,450.147855,467.373947,521.030000,453.980000
455.600000,336.540000,479.910000,416.680000,520.881331,415.242363,450.147855,467.190808,521.510000,454.000000
455.520000,337.360000,479.880000,417.750000,520.944849,416.058798,450.708035,466.690808,521.490000,454.010000
456.000000,337.170000,479.920000,418.630000,520.548902,416.262906,450.708035,466.824531,521.510000,453.990000
456.090000,337.520000,479.990000,418.940000,520.152956,416.262906,450.521308,466.275114,521.990000,453.500000
455.490000,337.460000,479.970000,418.040000,520.569170,416.160852,449.714223,466.775114,522.010000,453.490000
455.030000,337.460000,479.440000,417.810000,520.673224,416.160852,448.840770,466.458253,522.000000,453.500000
455.030000,337.040000,478.920000,417.870000,521.193491,415.956743,448.840770,466.275114,521.980000,453.490000
