pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
484.981282,381.579847,366.657742,441.423539,393.820544,482.584477,328.363732,522.70207,394.511005,517.079124
484.48519,381.630496,366.657742,442.06943,394.807886,481.888675,329.351074,522.006268,395.55,516.96
484.5,382.49,366.408674,442.715321,396.107466,481.491824,330.59,521.95,396.61,516.92
484.84,383,366.533208,443.902855,397.731941,480.893922,331.72,521.89,398.29,516.92
485.02,383.1,366.782275,444.204979,399.993548,480.296021,334.62,521.34,400.21,516.55
484.99,382.95,367.652146,445.538404,402.255156,479.69812,338.45,521.13,402.39,516.76
484.52,383.52,368.523882,447.142651,405.516763,479.39917,341.34,520.83,404.99,517.02
484.68,384,369.622138,449.385095,408.440818,479.347595,345.21,520.59,407.92,516.89
484.93,383.98,370.881833,451.007837,412.164453,479.249694,348.32,520.79,412.3,516.86
484.99,383.97,372.897343,452.282849,416.388088,478.89917,352.39,520.92,416.4,516.82
484.5,383.92,375.038824,452.97831,419.637038,478.301268,355.96,520.7,420.08,516.37
484.35,383.99,378.439998,455.412423,423.061092,478.002318,359.85,521.09,423.15,515.9
484.04,384.51,381.211326,457.498806,427.134937,478.053892,364.13,520.71,428.26,515.24
484,384.49,384.108622,459.353369,432.145495,477.754942,368.74,520.24,432.91,514.63
483.94,384.21,387.257858,461.092021,436.531577,477.15704,373.32,520.09,437.43,514.07
483.97,384.01,392.044696,462.367033,441.242554,476.306516,378.17,519.79,442.04,513.4
484.5,384.47,396.075718,463.989775,445.791084,475.760189,382.25,519.6,446.36,512.64
484.45,384.34,400.232709,466.192068,449.385664,475.214882,386.08,519.21,450.15,512.33
484.19,384.01,404.787159,467.509626,452.515383,474.781227,390.27,518.85,453.71,511.89
484.51,383.95,408.794993,468.195726,456.858338,473.736298,394.12,518.53,458.01,510.95
484.51,383.96,413.925322,467.845754,461.003886,473.328082,398.64,518.27,461.99,510.18
484.02,384.01,418.015954,467.096685,465.945544,472.238223,402.77,518.21,466.34,509.49
484.5,384.49,421.788358,466.716561,469.485906,471.965759,406.72,517.94,469.41,509.4
484.96,384.25,426.151698,466.340164,473.328762,471.735622,411.04,517.41,473.26,509.3
484.99,383.98,429.696912,465.836437,476.585618,471.546837,414.86,517.16,476.04,509.06
485.03,384.01,433.605772,465.460039,479.868318,471.235622,418.34,517.43,479.43,508.73
484.49,384.01,437.514632,465.461903,482.893091,471.288289,420.41,517.62,482.22,508.69
484.43,384.02,441.468909,465.834574,485.403108,471.524005,422.89,518.6,485.06,508.72
484.97,383.96,445.697862,466.073965,488.314663,471.640708,425.5,518.88,487.79,508.5
485.02,383.96,449.735323,464.775982,491.53689,471.815115,428.75,519.03,491.23,508.41
485.01,383.97,454.561157,464.0834,495.196237,471.683206,432.07,518.88,494.5,508.27
484.95,384.51,459.051466,462.955746,498.811408,471.839087,435.34,518.71,498.08,508.18
484.96,385,463.722124,461.704521,502.800562,472.036143,439.07,518.67,502.07,508.21
485.01,384.95,468.892782,459.951664,506.914152,471.970517,443.14,518.93,506.28,508.33
485,384.94,475.243791,458.823194,511.522317,471.970275,448.32,519.12,510.41,508.1
485.04,384.94,483.005169,457.638241,516.805264,472.166448,453.81,519.13,514.99,508.3
484.98,383.95,490.364577,456.920027,522.731883,472.202333,460.89,518.79,520.76,508.12
484.43,383.69,497.277959,456.304416,530.302172,471.854247,468.04,518.65,528.53,508.27
