pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
387.787716,496.403922,263.904442,524.007287,275.876449,573.245110,203.848946,604.541567,275.397809,607.482359
388.805179,499.707814,264.740000,523.920000,277.943230,572.779053,206.146086,605.004714,277.040000,607.360000
388.398193,498.055868,264.470000,525.220000,280.139184,572.429510,209.253834,605.199434,279.710000,607.080000
388.398193,497.688769,264.870000,525.940000,284.643571,573.361624,213.631785,605.931007,283.360000,607.690000
386.566760,498.973616,266.170000,529.270000,292.006477,573.793739,218.266469,606.820447,289.610000,607.680000
384.938820,500.442012,267.640000,532.370000,299.515252,574.177224,223.110000,607.810000,296.350000,607.710000
384.531835,500.625562,269.730000,536.110000,309.461634,575.808424,227.895547,607.704006,306.360000,608.450000
383.310879,501.359760,272.210000,540.470000,316.246332,576.631881,234.861906,608.314831,313.790000,609.060000
382.293417,501.359760,276.050000,544.600000,323.271195,576.761196,241.976150,608.543765,321.199570,609.402088
381.682939,501.726859,282.091796,549.536399,332.477901,577.228986,251.113243,608.730567,331.420000,609.810000
381.886431,501.543310,289.350305,552.965352,339.041295,575.855995,259.757952,608.688435,338.490000,608.030000
382.386431,501.859760,296.322299,555.890984,348.216627,575.338738,269.716528,607.847157,347.630000,607.490000
382.293417,501.726859,303.934750,558.009180,356.672578,574.703042,279.377210,607.686369,356.200000,606.650000
382.293417,501.726859,312.125832,560.086869,366.059666,574.031048,288.225059,607.093185,365.570000,605.300000
381.996909,502.043310,320.946167,561.434812,369.635700,573.224656,296.902469,606.665573,368.810000,604.730000
381.886431,501.910409,327.979988,561.819938,375.595756,572.649466,306.898816,606.379379,376.050000,603.650000
382.089924,501.726859,335.890156,562.590191,382.300818,571.536682,320.115762,606.379379,382.460000,602.880000
381.479446,501.726859,345.497006,562.397628,392.357847,570.241201,330.903471,605.689703,392.450000,601.780000
380.572461,502.043310,354.322943,560.934812,399.586106,568.823594,339.954968,605.189703,399.760000,600.800000
378.020073,500.625562,364.429793,558.431490,408.089939,566.556551,350.478890,604.072414,408.440000,599.470000
375.578162,498.973616,375.040548,555.373467,416.168582,565.214226,359.530387,603.358608,417.210000,597.980000
375.374670,497.872319,384.936231,553.406330,424.247224,563.104859,370.207797,600.955126,425.350000,596.640000
375.374670,497.688769,396.321316,551.676960,438.101356,560.640523,381.127830,599.670237,437.450000,595.210000
375.171177,497.138120,408.351484,551.468957,446.696079,559.802424,391.376227,600.339448,445.800000,594.090000
374.153714,496.587472,419.381651,551.260953,458.310569,560.430998,401.334715,600.395851,456.600000,594.240000
372.932759,496.036823,427.260958,548.764913,468.531321,561.978621,410.265107,601.081319,467.150000,595.150000
372.118789,496.220373,432.564835,547.516892,474.853295,561.675339,420.340453,601.452255,473.880000,594.990000
371.915296,495.853274,435.332075,546.684879,478.132538,561.052631,424.658459,601.266787,476.750000,594.400000
370.897833,495.486175,435.793282,545.644862,479.340681,559.962891,426.920271,600.339448,477.960000,593.820000
371.101326,495.486175,435.793282,545.020852,479.495497,557.972057,427.537129,599.412108,478.100000,593.160000
370.083863,494.935526,435.793282,544.396842,479.495497,557.693671,427.742748,598.984769,478.220000,592.920000
368.455922,491.998733,435.523885,545.104845,479.516997,558.805982,427.948368,599.968512,477.850000,593.340000
369.473385,485.941598,435.523885,543.648821,480.353169,559.931470,427.948368,600.895851,478.610000,594.010000
370.495671,468.552665,436.638108,542.400801,480.844651,560.374785,428.153987,601.452255,479.170000,594.210000
382.074092,450.589512,438.021729,540.028771,481.689342,560.227013,428.359606,601.823191,480.090000,594.010000
397.357608,436.803836,439.174745,537.948737,479.689342,559.670328,428.565226,601.823191,479.010000,593.400000
421.286345,423.018160,439.866555,535.204676,479.999961,559.283698,428.359606,601.266787,478.950000,593.330000
437.460937,418.406440,441.633795,533.040649,480.655270,559.340383,428.540000,601.000000,479.540000,593.470000
464.249861,413.931101,444.592846,530.420598,481.310579,559.044840,429.080000,601.040000,480.060000,593.110000
486.959773,412.795930,447.090689,525.428517,481.802061,558.931470,429.090000,601.150000,480.100000,593.170000
514.598968,416.765747,452.319136,518.896419,481.802061,558.727013,429.520000,601.150000,480.000000,593.130000
537.597130,427.129918,457.123013,515.860361,481.810579,558.579241,429.980000,601.050000,479.990000,593.020000
548.026306,432.339993,459.198443,514.112341,481.646752,558.431470,430.000000,600.950000,479.980000,592.920000
559.578623,437.694791,461.120856,512.988331,481.155270,558.783698,430.030000,600.440000,480.030000,592.950000
565.828303,446.777567,462.504477,510.908297,481.319097,559.318099,430.110000,599.950000,480.110000,592.930000
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
