pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y,pt8_cam1_X,pt8_cam1_Y,pt9_cam1_X,pt9_cam1_Y,pt10_cam1_X,pt10_cam1_Y
391.350000,881.440000,358.225063,770.037912,403.120000,744.560000,350.790000,711.760000,403.540000,710.880000,534.370000,709.720000,579.500000,754.620000,NaN,NaN,NaN,NaN,NaN,NaN
391.267546,881.282155,369.391331,770.374441,413.330000,745.120000,361.850000,712.570000,414.060000,710.980000,544.540000,708.410000,590.340000,753.000000,NaN,NaN,NaN,NaN,NaN,NaN
391.044953,881.148008,381.140000,772.040000,423.910000,745.830000,372.360000,714.330000,425.090000,711.620000,555.050000,706.660000,600.890000,750.510000,NaN,NaN,NaN,NaN,NaN,NaN
390.705264,881.212618,392.820000,774.640000,434.460000,746.760000,381.960000,716.180000,436.590000,713.170000,565.110000,705.700000,611.500000,748.160000,NaN,NaN,NaN,NaN,NaN,NaN
390.127189,881.354892,405.400000,779.280000,445.150000,749.760000,392.670000,719.110000,446.530000,715.350000,575.100000,705.610000,622.780000,746.100000,NaN,NaN,NaN,NaN,NaN,NaN
389.838152,881.891480,418.690000,785.740000,456.480000,754.570000,403.760000,723.930000,457.820000,719.230000,585.310000,706.080000,633.330000,745.910000,NaN,NaN,NaN,NaN,NaN,NaN
392.908888,883.617343,433.300000,796.140000,466.881597,762.831155,415.070000,731.750000,468.800000,726.610000,595.240000,710.440000,644.748474,750.306508,NaN,NaN,NaN,NaN,NaN,NaN
392.289084,885.558438,445.214473,808.734338,477.003794,772.042608,424.270000,740.000000,478.970000,735.060000,605.500000,718.360000,653.843102,758.378201,NaN,NaN,NaN,NaN,NaN,NaN
388.205949,888.175731,452.020000,812.110000,484.020000,775.800000,432.250000,742.580000,486.030000,738.360000,613.560000,724.480000,660.890000,765.490000,NaN,NaN,NaN,NaN,NaN,NaN
382.489155,888.205184,454.020000,811.810000,487.090000,774.980000,435.880000,742.590000,488.970000,737.330000,616.000000,724.370000,663.764931,765.497853,NaN,NaN,NaN,NaN,NaN,NaN
377.053536,888.087547,453.070000,812.120000,488.120000,773.900000,436.750000,742.390000,489.060000,736.880000,616.260000,723.300000,664.580445,764.553727,NaN,NaN,NaN,NaN,NaN,NaN
373.258505,887.646451,451.420000,812.020000,488.510000,774.030000,436.820000,742.210000,488.980000,737.020000,615.990000,723.020000,664.360000,764.000000,NaN,NaN,NaN,NaN,NaN,NaN
370.850598,886.587719,450.510000,812.180000,489.100000,774.060000,436.530000,742.060000,489.560000,737.020000,616.380000,723.530000,664.510000,763.890000,NaN,NaN,NaN,NaN,NaN,NaN
369.083278,884.499534,450.820000,811.860000,489.130000,774.030000,436.250000,742.060000,490.060000,736.970000,616.360000,723.380000,665.020000,763.700000,NaN,NaN,NaN,NaN,NaN,NaN
372.364453,880.382241,451.080000,811.400000,489.040000,773.490000,436.020000,742.530000,490.040000,736.960000,616.590000,722.450000,665.350000,763.190000,NaN,NaN,NaN,NaN,NaN,NaN
376.929849,876.092692,450.670000,811.340000,489.020000,773.480000,435.990000,742.490000,490.010000,736.980000,617.070000,722.300000,665.420000,762.990000,NaN,NaN,NaN,NaN,NaN,NaN
381.849298,871.659734,451.070000,810.950000,489.030000,773.490000,435.990000,742.020000,490.510000,736.990000,617.130000,722.460000,665.840000,762.520000,NaN,NaN,NaN,NaN,NaN,NaN
388.135858,868.440202,451.130000,810.430000,489.030000,773.510000,436.010000,742.000000,491.030000,736.980000,617.760000,722.040000,665.890000,762.380000,NaN,NaN,NaN,NaN,NaN,NaN
393.555307,865.623113,451.860000,810.440000,489.050000,773.980000,436.030000,741.970000,491.080000,736.990000,618.170000,721.970000,666.120000,761.970000,NaN,NaN,NaN,NaN,NaN,NaN
397.890866,863.007244,451.800000,810.450000,489.540000,773.500000,436.030000,742.010000,491.030000,736.980000,618.260000,721.970000,666.090000,761.980000,NaN,NaN,NaN,NaN,NaN,NaN
405.694872,861.196257,452.220000,810.500000,490.030000,772.980000,436.020000,741.990000,491.040000,737.010000,618.140000,722.010000,666.060000,761.990000,NaN,NaN,NaN,NaN,NaN,NaN
413.282100,859.385271,452.850000,810.520000,490.060000,773.000000,436.010000,742.010000,491.020000,737.010000,618.080000,721.980000,666.590000,762.470000,NaN,NaN,NaN,NaN,NaN,NaN
421.519662,858.580388,452.820000,810.540000,490.030000,773.000000,436.020000,742.000000,491.020000,736.480000,618.580000,721.960000,666.810000,762.470000,NaN,NaN,NaN,NaN,NaN,NaN
430.624335,855.763298,453.210000,810.200000,490.520000,772.500000,436.010000,741.980000,491.010000,736.500000,619.070000,721.930000,666.770000,761.890000,NaN,NaN,NaN,NaN,NaN,NaN
441.463233,853.751091,453.380000,810.590000,491.030000,772.470000,436.020000,741.980000,491.010000,736.470000,619.140000,721.940000,666.860000,761.910000,NaN,NaN,NaN,NaN,NaN,NaN
452.807136,851.796222,453.970000,810.470000,491.040000,772.500000,436.030000,741.990000,491.520000,736.510000,619.040000,721.930000,667.080000,761.950000,NaN,NaN,NaN,NaN,NaN,NaN
463.007891,851.089603,454.760000,810.060000,491.010000,772.510000,436.010000,742.020000,492.010000,736.510000,619.020000,721.970000,667.070000,761.960000,NaN,NaN,NaN,NaN,NaN,NaN
472.751896,850.806955,455.350000,810.000000,491.020000,772.500000,436.010000,741.990000,492.010000,736.490000,619.020000,721.940000,667.070000,761.960000,NaN,NaN,NaN,NaN,NaN,NaN
481.570061,849.390650,456.180000,810.010000,491.510000,772.480000,436.000000,741.990000,492.020000,736.490000,619.030000,721.400000,667.070000,761.450000,NaN,NaN,NaN,NaN,NaN,NaN
490.486748,847.353290,456.750000,809.910000,491.500000,771.980000,436.010000,741.970000,491.990000,736.480000,619.000000,721.370000,667.050000,760.940000,NaN,NaN,NaN,NaN,NaN,NaN
501.049592,845.061261,457.250000,809.920000,492.010000,772.490000,436.000000,742.000000,492.000000,736.480000,618.980000,720.890000,666.850000,761.370000,NaN,NaN,NaN,NaN,NaN,NaN
511.475256,843.660576,457.770000,809.940000,492.020000,772.030000,436.010000,742.000000,492.000000,736.500000,619.010000,720.920000,667.220000,761.390000,NaN,NaN,NaN,NaN,NaN,NaN
521.852201,842.651236,457.960000,809.380000,492.020000,772.530000,436.030000,742.000000,492.520000,736.500000,619.060000,720.970000,667.570000,761.480000,NaN,NaN,NaN,NaN,NaN,NaN
531.635404,841.446330,458.740000,809.160000,492.020000,772.500000,436.520000,741.990000,493.040000,736.500000,619.590000,720.450000,667.310000,760.950000,NaN,NaN,NaN,NaN,NaN,NaN
541.727159,840.315741,459.820000,809.030000,492.030000,772.490000,437.050000,741.980000,493.030000,736.480000,619.590000,720.420000,667.600000,760.920000,NaN,NaN,NaN,NaN,NaN,NaN
551.275664,839.043827,461.100000,809.040000,492.030000,773.000000,437.240000,742.000000,493.530000,736.490000,619.600000,720.450000,668.110000,760.960000,NaN,NaN,NaN,NaN,NaN,NaN
559.149418,838.543827,462.530000,809.140000,492.040000,773.020000,437.300000,742.040000,494.040000,736.530000,619.610000,720.510000,668.310000,760.520000,NaN,NaN,NaN,NaN,NaN,NaN
568.175423,838.119856,464.720000,809.340000,492.540000,773.060000,437.050000,741.990000,494.080000,736.500000,620.190000,720.470000,668.590000,760.420000,NaN,NaN,NaN,NaN,NaN,NaN
577.244677,837.902503,467.040000,809.620000,493.200000,773.010000,437.560000,741.980000,494.570000,736.500000,620.800000,720.460000,668.670000,760.450000,NaN,NaN,NaN,NaN,NaN,NaN
586.575181,838.609122,469.950000,810.500000,493.440000,773.410000,438.040000,741.980000,495.050000,736.510000,621.250000,720.450000,668.670000,760.430000,NaN,NaN,NaN,NaN,NaN,NaN
593.730935,841.935597,472.280000,810.680000,494.200000,773.130000,438.950000,742.020000,495.120000,736.510000,621.370000,720.570000,669.180000,760.470000,NaN,NaN,NaN,NaN,NaN,NaN
598.058769,847.236942,474.830000,810.910000,494.600000,773.480000,439.520000,742.000000,495.600000,736.520000,621.530000,720.530000,669.590000,760.560000,NaN,NaN,NaN,NaN,NaN,NaN
598.598305,853.370856,476.090000,811.570000,495.160000,773.430000,440.070000,742.000000,496.100000,736.530000,622.310000,720.490000,670.230000,760.930000,NaN,NaN,NaN,NaN,NaN,NaN
597.188711,861.142920,477.320000,811.980000,495.260000,773.410000,440.420000,741.980000,496.130000,736.490000,622.340000,720.430000,670.520000,760.520000,NaN,NaN,NaN,NaN,NaN,NaN
595.939683,868.320518,478.880000,812.080000,495.560000,773.290000,440.360000,741.960000,496.570000,736.490000,622.440000,720.470000,670.990000,760.320000,NaN,NaN,NaN,NaN,NaN,NaN
596.386614,871.886737,479.670000,812.060000,495.710000,773.430000,440.590000,741.960000,496.600000,736.470000,622.390000,720.450000,671.240000,759.920000,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
