0.0081647,-0.064192,0.041293,0.013953,-0.065142,0.039847,0.014019,-0.069129,0.04266,0.012917,-0.074698,0.047599,-0.0010945,-0.10748,-0.0059541,-0.0010945,-0.10748,-0.0059541,0.025368,-0.077831,0.055199
0.0084472,-0.064128,0.041442,0.014191,-0.065051,0.040068,0.014305,-0.069129,0.042909,0.013046,-0.074695,0.047745,-0.0010945,-0.10748,-0.0059541,-0.0010945,-0.10748,-0.0059541,0.02555,-0.077866,0.055224
0.0087114,-0.064072,0.04161,0.014431,-0.06488,0.040182,0.014549,-0.068959,0.042977,0.01303,-0.074647,0.04778,-0.0010945,-0.10748,-0.0059541,-0.0010945,-0.10748,-0.0059541,0.025491,-0.077888,0.055342
0.0089083,-0.063899,0.041677,0.014685,-0.064764,0.040277,0.014818,-0.068846,0.043016,0.012977,-0.074477,0.047775,-0.0010945,-0.10748,-0.0059541,-0.0010945,-0.10748,-0.0059541,0.025265,-0.078144,0.055488
0.0091031,-0.063784,0.041712,0.014948,-0.064648,0.040305,0.015082,-0.068613,0.043059,0.01286,-0.074237,0.047755,-0.0010945,-0.10748,-0.0059541,-0.0010945,-0.10748,-0.0059541,0.024988,-0.078242,0.055658
0.009331,-0.063555,0.041692,0.015214,-0.064591,0.040301,0.015374,-0.068498,0.043047,0.012734,-0.073975,0.047631,-0.0010945,-0.10748,-0.0059541,-0.0010945,-0.10748,-0.0059541,0.024615,-0.078459,0.055756
0.0096355,-0.063441,0.041599,0.015482,-0.064592,0.040206,0.015594,-0.068471,0.042947,0.012615,-0.073629,0.047513,-0.0010945,-0.10748,-0.0059541,-0.0010945,-0.10748,-0.0059541,0.024164,-0.078695,0.055834
0.0098706,-0.06344,0.041449,0.015748,-0.064593,0.040035,0.01589,-0.068465,0.042809,0.012515,-0.073259,0.047407,-0.0010945,-0.10748,-0.0059541,-0.0010945,-0.10748,-0.0059541,0.023433,-0.078831,0.055877
0.010145,-0.0635,0.041296,0.016044,-0.064592,0.03991,0.016211,-0.068596,0.042673,0.01261,-0.072878,0.047224,-0.0010945,-0.10748,-0.0059541,-0.0010945,-0.10748,-0.0059541,0.022875,-0.079075,0.055922
0.010407,-0.0635,0.041191,0.016442,-0.06465,0.039792,0.016588,-0.068753,0.042582,0.012764,-0.072601,0.047025,-0.0010945,-0.10748,-0.0059541,-0.0010945,-0.10748,-0.0059541,0.022442,-0.079154,0.055922
0.010793,-0.063556,0.041101,0.016876,-0.06465,0.039634,0.017006,-0.068931,0.042407,0.012965,-0.072231,0.046825,-0.0010945,-0.10748,-0.0059541,-0.0010945,-0.10748,-0.0059541,0.022148,-0.079245,0.05591
0.011322,-0.063614,0.040982,0.017365,-0.064649,0.039454,0.017547,-0.069021,0.042286,0.013228,-0.071942,0.046659,-0.0010945,-0.10748,-0.0059541,-0.0010945,-0.10748,-0.0059541,0.021855,-0.079254,0.055877
