"ToeTip_X"	"ToeTip_Y"	"KneeElbow_X"	"KneeElbow_Y"	"HipShoulder_X"	"HipShoulder_Y"	"AnkleWrist_X"	"AnkleWrist_Y"	"MetaPhalJoint_X"	"MetaPhalJoint_Y"	"dorsal1_X"	"dorsal1_Y"	"dorsal2_X"	"dorsal2_Y"
240.821263	236.538543	145.163994	260.142511	151.857671	299.390403	0	0	0	0	101.462423	324.799083	150.586737	324.055248
240.516637	237.360785	144.108719	260.393117	152.532444	299.010958	0	0	0	0	101.65	324.97	151.15	323.99
240.212011	237.908947	143.414626	260.393117	153.038523	299.086847	0	0	0	0	105.61	325.47	152.14	323.96
238.993507	239.00527	142.442896	261.017209	154.809801	298.859179	0	0	0	0	108.16	325	153.55	324.01
237.775003	239.279351	141.554709	262.015999	155.906306	298.479734	0	0	0	0	111.1	324.99	154.62	324.01
235.642622	239.827512	140.753027	264.424943	157.255851	298.707401	0	0	0	0	114.07	323.5	156.336435	324.55531
233.510241	240.649755	140.721798	266.637267	159.786248	298.555623	0	0	0	0	117.1	322.98	159.729542	324.55531
232.35	240.37	142.109984	267.886662	163.799682	298.176178	0	0	0	0	120.36	322.4	163.560469	324.063355
231.13	239.96	143.827078	269.614007	167.642723	297.888037	0	0	0	0	124.36	321.59	167.077935	323.669791
230.75	239.96	146.45949	270.491213	172.446523	297.79199	0	0	0	0	128.56	322	171.237227	323.169791
230.41	239.93	149.676883	272.77195	177.250323	298.368272	0	0	0	0	133.54	322.47	175.54	322.96
230.5	239.92	153.38176	275.31585	182.202665	298.887056	0	0	0	0	138.191038	324.029795	180.52	323.49
230.68	240	159.231565	276.982542	188.485135	299.251735	0	0	0	0	143.442102	323.696691	186.86	323.84
230.97	239.91	164.788881	278.824676	194.058294	299.981092	0	0	0	0	149.5	323.87	193	323.97
230.97	240.01	170.346196	281.017692	200.138103	300.345771	0	0	0	0	156.69	324.07	198.54	323.99
231.09	240.11	176.863536	282.523366	205.317795	300.333622	0	0	0	0	163.4	323.57	204.23	324.15
230.88	239.9	183.280041	283.11548	211.052795	299.65212	0	0	0	0	169.46	323.65	211.35	323.54
230.89	239.9	189.367495	283.263509	217.653456	298.970617	0	0	0	0	175.68	322.91	217.78	322.99
230.99	240.01	196.771155	283.559566	223.2856	298.217751	0	0	0	0	181.92	322.88	223.5	321.96
230.98	239.89	203.681238	282.523366	230.912013	297.282064	0	0	0	0	187.83	322.6	231.09	320.59
230.94	239.97	208.946062	281.635194	237.151805	296.242411	0	0	0	0	192.26	323.66	237.802655	319.546657
230.95	239.96	213.977485	281.515786	242.351632	295.61862	0	0	0	0	196.93	323.3	242.91602	318.900275
230.95	239.99	218.385196	281.275438	248.396625	294.843409	0	0	0	0	202.16	323.43	248.56	317.83
230.47	240	223.060041	280.794741	253.671732	293.969115	0	0	0	0	206.99	323.08	254.07	316.76
229.95	239.98	227.334186	280.434219	258.94684	293.844215	0	0	0	0	212.97	322.78	258.85	315.77
228.97	239.5	233.131352	281.04308	263.250217	292.970325	0	0	0	0	218.18	322.27	264	314.84
229.05	239.57	237.409022	282.671394	267.553595	291.970728	0	0	0	0	222.84	321.42	268.98	313.64
229.3	239.42	241.686692	284.743795	271.718154	291.471535	0	0	0	0	227.47	320.37	272.85	313.23
229.15	239.41	243.661001	286.668167	274.910982	290.721737	0	0	0	0	230.74	319.91	276.35	312.68
229.13	238.99	243.825527	287.704367	276.16035	290.347039	0	0	0	0	233.45	319.38	277.59	312.47
228.93	239.47	244.154579	288.44451	276.715624	290.347039	0	0	0	0	233.68	319.02	277.74	312.49
228.98	239.1	243.661001	289.184653	276.437987	290.347039	0	0	0	0	234.05	319.01	278.07	312.47
229	238.95	243.661001	290.368882	276.299168	290.471939	0	0	0	0	234	318.99	277.99	312.47
229.12	238.8	245.255853	291.687899	276.299168	290.471939	0	0	0	0	234.5	319	278.01	312.49
228.82	238.74	245.589394	291.888124	276.715624	290.596838	0	0	0	0	235.05	319	278.02	312.52
228.87	238.79	246.367656	292.18822	277.270899	291.221333	0	0	0	0	235.06	318.99	278.55	313
228.43	238.48	246.367656	292.088188	277.826173	291.096434	0	0	0	0	235.05	319.02	279.02	313.02
227.47	239.06	247.145918	292.688381	278.242629	291.346233	0	0	0	0	235.54	319.01	279.5	312.99
223.972484	238.067381	248.591262	293.08851	277.964992	290.846636	0	0	0	0	236	319.53	280.01	313.01
218.96937	235.591586	249.925426	292.988477	278.10381	291.096434	0	0	0	0	236.02	319.97	280.04	312.96
213.832365	232.941526	250.147786	292.888445	278.520266	290.971535	0	0	0	0	236.05	319.99	280.05	312.99
215.217035	228.614344	250.370147	292.888445	278.520266	291.221333	0	0	0	0	236.54	319.48	280.03	312.96
223.722328	210.833632	250.370147	292.588349	279.630815	291.471132	0	0	0	0	237.03	319	281.05	313.02
245.736027	194.178281	251.370769	292.988477	279.908452	291.596031	0	0	0	0	237.07	319.59	281.1	313.08
258.01712	191.47243	251.70431	290.687738	280.463727	291.346233	0	0	0	0	237.07	320.04	281.07	313.01
272.843057	190.030341	251.037228	286.486388	280.18609	290.596838	0	0	0	0	237.55	320.03	281.04	312.49
289.071448	189.669819	252.371392	281.084653	281.359214	290.821537	0	0	0	0	238.05	320	281.950371	312.237005
