"ToeTip_X"	"ToeTip_Y"	"KneeElbow_X"	"KneeElbow_Y"	"HipShoulder_X"	"HipShoulder_Y"	"AnkleWrist_X"	"AnkleWrist_Y"	"MetaPhalJoint_X"	"MetaPhalJoint_Y"	"dorsal1_X"	"dorsal1_Y"	"dorsal2_X"	"dorsal2_Y"
295.568222	527.38085	167.589234	528.182079	169.578431	580.682913	0	0	0	0	86.831204	614.07043	168.841322	615.674435
295.74598	526.730013	167.091242	528.410465	170.23057	580.682913	0	0	0	0	87.52	614	169.54	615.99
294.923737	526.682523	166.842246	528.910465	170.845467	580.397877	0	0	0	0	88.02	614	170.06	615.99
294.417083	526.626668	165.846262	528.910465	171.460363	580.61284	0	0	0	0	88.55	614	170.61	616.01
294.594841	526.38085	165.84827	529.595621	173.190157	580.397877	0	0	0	0	89.05	614	172.08	615.99
293.907281	526.844099	165.599274	530.780778	174.534847	580.397877	0	0	0	0	90.07	614.01	173.67	616
293.407281	526.986571	165.101282	530.965935	176.572089	581.897877	0	0	0	0	91.57	614.51	175.17	616.5
292.797254	526.807807	164.850278	532.107864	178.85528	583.63457	0	0	0	0	93.54	615.01	176.67	617.01
292.187226	526.307807	164.597266	533.478178	181.485525	585.872853	0	0	0	0	95.06	616.03	178.68	618.03
291.077199	525.968425	164.599274	536.632348	184.177949	587.901119	0	0	0	0	97.06	617.03	180.7	619
290.337181	525.986571	164.84827	539.416204	187.302308	590.007738	0	0	0	0	99.04	618	183.34	620.07
288.857145	526.647189	165.097266	543.885218	190.994732	592.114358	0	0	0	0	101.52	619.55	187.03	621.26
288.44	526.63	165.597266	546.811003	195.113205	593.825986	0	0	0	0	105.01	621.03	190.15	622.3
287.13	526.19	165.844254	550.693559	200.935873	595.642623	0	0	0	0	108.51	622.52	196.24	623.36
286.09	525.77	166.840238	554.989657	205.480395	596.327597	0	0	0	0	111.04	624.04	201.7	624.39
285.02	525.03	169.385301	559.3173	210.877015	596.459261	0	0	0	0	116.03	625.5	206.93	625.14
284.42	524.91	171.891524	561.617937	215.421537	595.932606	0	0	0	0	121.02	626.49	211.39	626.07
283.775495	525.039151	175.725546	563.910784	220.818157	595.405951	0	0	0	0	125.55	627.5	216.62	626.87
283.52	525	181.06579	566.449735	226.498809	594.615969	0	0	0	0	132.04	627.95	222.72	627.84
284	524.98	185.858317	568.227002	231.185347	593.430995	0	0	0	0	137.23	628.46	227.61	628.88
284.01	525	190.376986	569.242582	235.345594	592.353213	0	0	0	0	143.05	628.83	231.7	629.86
284	525	197.360382	570.639006	240.665199	591.531242	0	0	0	0	147.52	628.99	236.5	630.91
284.01	524.97	203.522203	571.273744	245.807484	590.709272	0	0	0	0	154.53	629.51	241.02	631.67
284.06	524.95	207.903942	572.162377	251.83637	590.873666	0	0	0	0	161.42	631.19	246.84	632.5
284.04	524.92	214.61348	573.939643	258.574536	592.353213	0	0	0	0	166.98	632.34	252.23	633.38
283.91	524.46	222.418453	575.082171	266.021983	594.654729	0	0	0	0	172.88	633.02	258.47	634.6
283.57	524.65	228.443344	576.224699	273.606038	597.15742	0	0	0	0	178.89	633.76	265.53	636.13
283.44	523.63	236.111387	575.970804	279.248044	598.299506	0	0	0	0	185.09	634.62	272.88	637.27
283.43	523.12	242.788384	576.160418	285.087419	599.217545	0	0	0	0	191.06	634.88	280.05	638.32
282.95	523.49	251.848704	576.520535	292.917469	599.709698	0	0	0	0	197.17	635.02	287.89	639.78
280.99	522.48	260.291602	576.253499	299.287679	600.32489	0	0	0	0	203.11	635.22	294.06	640.99
280.471186	521.217635	270.33574	576.253499	304.994326	601.432235	0	0	0	0	210.39	634.67	300.67	642
279.798138	520.48296	280.684481	576.753335	313.355227	602.539579	0	0	0	0	217.78	635.46	309.7	643.39
276.596371	519.130948	291.13497	576.378367	321.317989	603.769963	0	0	0	0	225.27	635.78	319.07	644.25
277.442468	516.587604	300.607562	575.503336	330.679362	603.606813	0	0	0	0	232.62	636	329.08	644.47
278.115517	514.618254	307.865534	574.41484	342.684736	603.400848	0	0	0	0	241	636.23	341.93	644.46
278.788565	514.735591	313.455133	573.623206	349.320372	601.432235	0	0	0	0	247.81	636.17	349.86	643.21
278.115517	515.352929	317.331263	574.222161	353.144761	600.365304	0	0	0	0	252.54	636.47	354.05	642.06
276.76942	515.661597	321.329504	576.423714	357.045938	600.987756	0	0	0	0	257.85	637.08	356.92	641.82
275.086798	516.278935	322.928722	578.894779	360.376087	602.460131	0	0	0	0	262.5	638.01	359.62	642.88
