"ToeTip_X"	"ToeTip_Y"	"KneeElbow_X"	"KneeElbow_Y"	"HipShoulder_X"	"HipShoulder_Y"	"AnkleWrist_X"	"AnkleWrist_Y"	"MetaPhalJoint_X"	"MetaPhalJoint_Y"	"dorsal1_X"	"dorsal1_Y"	"dorsal2_X"	"dorsal2_Y"
406.474288	830.975206	273.292344	736.026048	282.516541	685.712279	0	0	0	0	189.033839	677.818245	281.494204	656.374798
405.89	831.85	273.1	735.38	285.79	685.42	0	0	0	0	191.54	679.08	284.52	656
404.81	832.63	273.81	734.87	290.9	684.35	0	0	0	0	196.04	679.1	289.01	655
403.22	833.48	274.84	734	295.55	683.11	0	0	0	0	201.09	679.09	293.52	653.98
400.349128	833.951142	276.78	731.35	301.43	680.62	0	0	0	0	206.14	678.17	299.01	651.99
396.96	834.15	279.52	727.91	308.18	677.89	0	0	0	0	212.08	677.6	305.02	650.01
392.49	834.54	282.52	725.82	315.09	675.51	0	0	0	0	218.04	676.35	311.942283	648.407864
389.246254	834.636151	286.57	723.18	322.232757	673.384974	0	0	0	0	225.34	673.46	319.525324	646.6158
385.535818	834.636151	291.85	719.94	329.190559	671.469092	0	0	0	0	232.22	670.99	326.18449	645.122413
383.216787	834.41099	297.46	717.29	335.315781	670.059915	0	0	0	0	240.21	668.76	333.511673	643.050565
380.772589	834.419291	303.06	714.28	342.425417	668.832383	0	0	0	0	248.42	666.8	339.587939	641.086183
378.333534	834.546183	308.63	711.76	350.498182	667.198251	0	0	0	0	257.45	664.54	347.892169	638.532487
376.957735	834.924581	314.74	709.31	358.058174	666.076561	0	0	0	0	265.97	662.04	355.889531	636.55681
376.830339	835.167785	322.09	707.33	366.317815	664.974417	0	0	0	0	276	660.34	363.599372	634.744085
376.95454	834.924581	330.26	704.98	374.12693	663.954871	0	0	0	0	285.93	658.07	372.656492	633.171799
376.830339	835.167785	339.4	703.22	382.784117	663.309221	0	0	0	0	296.59	656.66	381.517183	632.429137
377.331404	835.167785	347.624544	702.141802	392.172918	662.808001	0	0	0	0	306.78	655.88	390.377875	632.110854
377.331404	835.289388	356.339594	702.342501	401.008813	662.393241	0	0	0	0	316.99	655.37	399.676132	632.110854
377.455605	835.667785	365.054645	703.539707	410.585396	662.224284	0	0	0	0	326.36	654.81	409.430914	631.594314
377.579807	835.491817	373.547114	705.134819	420.180603	662.754988	0	0	0	0	335.31	655.7	420.020224	631.771393
377.23	835.54	384.656787	706.832026	429.902592	663.030961	0	0	0	0	343.99	656.65	430.476877	632.133591
377.68	835.63	395.364202	709.043686	440.319491	663.743231	0	0	0	0	353.25	658.34	441.088024	632.896702
377.328209	835.356624	405.261976	710.920226	450.606225	665.940437	0	0	0	0	363.26	660.18	452.140785	635.174631
377.702943	835.370215	417.361476	713.83792	460.864286	669.431127	0	0	0	0	373.8	662.9	462.364589	638.524526
377.452411	835.627011	429.725175	716.71446	472.768224	674.518091	0	0	0	0	384.19	666.6	475.489743	643.348375
377.827144	835.61342	442.324675	720.371866	485.581121	679.905522	0	0	0	0	394.94	670.01	486.542504	648.172224
378.452411	835.61342	451.189256	722.556528	495.250651	682.49947	0	0	0	0	405.61	671.72	496.033045	650.868118
378.212527	835.72143	458.607319	723.921762	502.106743	684.116105	0	0	0	0	415.69	672.57	501.898202	652.875788
378.79	835.87	464.330286	725.275032	507.6598	684.689951	0	0	0	0	423.54425	672.247067	507.193303	653.712317
378.76	835.8	468.145597	725.469611	510.674969	684.542259	0	0	0	0	429.26	672.6	510.523432	654.214234
378.54	835.35	468.349425	725.969611	512.174969	684.189951	0	0	0	0	429.58	673.51	511.885955	653.88154
378.3	835.37	468.025382	725.81092	511.553762	684.755336	0	0	0	0	430.05	674.03	512.02	654
378.423717	835.075773	468.377296	725.81092	511.77346	685.394567	0	0	0	0	430.05	674.54	512	654.01
378.353572	834.575773	468.117727	725.628303	512.652253	685.820721	0	0	0	0	430	675.03	512.01	654.01
378.550962	834.03693	468.405167	725.652228	513.311347	685.68149	0	0	0	0	430.01	675.53	511.99	654.51
378.888644	833.199532	468.22921	725.481574	513.531045	685.18149	0	0	0	0	430.03	676.03	512.01	654.98
379.853572	831.199532	468.024207	725.747951	514.849234	684.968413	0	0	0	0	430.01	676.53	514.02	655.01
388.603235	806.780122	469.455367	726.247951	516.826517	685.542259	0	0	0	0	430.51	677.03	516.02	655
410.315605	787.462042	471.358657	726.515894	518.106819	684.616105	0	0	0	0	431.03	677.03	516.906103	654.883458
435.678543	774.24442	472.628134	726.834844	517.265913	685.18149	0	0	0	0	431.07	677.54	517.02	655.01
467.982918	762.840981	473.859833	727.346807	519.902291	685.116105	0	0	0	0	431.52	678.02	518.52	655
490.409096	754.80674	475.415574	727.529423	520.652516	684.856613	0	0	0	0	432.53	678.54	520	655.01
509.631533	748.068344	476.999187	727.882694	521.903766	685.159998	0	0	0	0	433.03	679.03	521.54	655
529.654906	742.884963	479.758756	728.565311	523.467827	685.463384	0	0	0	0	433.56	679.52	523.03	655
563.760216	744.699146	484.660063	729.729464	525.531889	686.463384	0	0	0	0	434.02	680.04	525.01	655
604.641852	750.623359	494.623708	731.420848	527.221576	686.373539	0	0	0	0	434.53	680.05	526.53	655.01
638.467269	757.879417	505.380053	732.765993	529.391136	687.172867	0	0	0	0	435.52	680.05	529.01	654.99
656.26038	771.06118	513.568036	734.012807	530.82	687.37	0	0	0	0	437.02	680.53	530.53	655.01
662.379257	792.424727	520.85	735.1	532.93	686.93	0	0	0	0	438.59	681.05	532.51	655.02
661.676898	815.242806	524.74	735.44	535.36	686.73	0	0	0	0	441.6	681.07	535.04	654.99
660.708658	829.606385	525.44	735.66	538.52	687.42	0	0	0	0	445.1	681.09	537.04	655
