"ToeTip_X"	"ToeTip_Y"	"KneeElbow_X"	"KneeElbow_Y"	"HipShoulder_X"	"HipShoulder_Y"	"AnkleWrist_X"	"AnkleWrist_Y"	"MetaPhalJoint_X"	"MetaPhalJoint_Y"	"dorsal1_X"	"dorsal1_Y"	"dorsal2_X"	"dorsal2_Y"
162.453203	284.8663	76.104591	321.142187	79.669785	364.548284	0	0	0	0	34.278516	390.543019	78.675077	392.098679
162.423234	278.941743	75.288581	320.468188	80.53	364.52	0	0	0	0	35.57	390.48	79.52	392
160.038372	278.39457	74.635773	320.131188	81.02	364.51	0	0	0	0	36.06	390.51	80.04	392
158.608722	274.13647	73.982965	320.131188	81.14	364.48	0	0	0	0	36.16	390.98	80.06	392
156.375436	273.367876	73.330157	320.299688	81.13	363.99	0	0	0	0	36.19	390.97	80.07	391.48
154.14215	274.13647	69.739714	323.501184	81.41	363.73	0	0	0	0	36.68	391.02	80.54	391
152.04	273.83	68.434098	324.849183	82.61	363.96	0	0	0	0	37.16	391.02	81.55	390.99
150.13	274.14	67.291684	327.20818	83.62	364.01	0	0	0	0	37.73	391.01	82.56	391
148.22	274.17	66.475674	327.713679	85.28	363.96	0	0	0	0	39.69	391	84.11	390.98
146.44	273.91	66.486068	328.050679	86.84	363.98	0	0	0	0	41.31	391.02	85.57	391.01
145.1	273.53	66.322866	329.056178	87.29	363.49	0	0	0	0	43.53	390.9	86.1	390.97
143.02	273.33	65.996462	330.061678	88.85	363.49	0	0	0	0	45.95	390.86	88.61	391.02
141.65	272.84	67.312472	330.061678	91.15	363.35	0	0	0	0	46.74	390.98	91.08	390.98
140.95	272.55	67.618088	330.909676	93.63	362.97	0	0	0	0	49.09	390.32	93.07	391
138.56	272.5	69.434098	332.089175	96.13	362.68	0	0	0	0	52.17	389.69	95.59	390.49
136.88	272.55	70.086906	333.274173	98.66	362.34	0	0	0	0	55.12	389.06	98.06	390
136.16	271.91	71.54533	335.296171	101.49	361.95	0	0	0	0	57.97	388.73	101.07	389.5
135.78	271.88	75.003754	336.96467	104.53	362.19	0	0	0	0	61.31	388.35	104.56	389
134.34	271.95	77.420601	338.329167	108.66	361.68	0	0	0	0	64.71	387.84	108.56	388
133.09	271.89	80.021439	339.845665	112.08	361.42	0	0	0	0	68.28	387.2	112.05	387.5
131.62	271.38	84.499946	341.275824	115.65	360.19	0	0	0	0	72	386.89	115.84	386.1
131.3	270.95	89.008096	341.940751	119.49	359.25	0	0	0	0	76.08	386.85	120.06	384.49
130.64	270.93	93.35524	342.439447	123.26	358.43	0	0	0	0	80.63	386.99	124.16	383.5
129.28	270.89	98.024395	343.436838	127.61	357.82	0	0	0	0	85.67	386.84	127.77	382.81
128.36	271.05	101.237699	343.215661	132.69	357.21	0	0	0	0	90.89	386.73	132.12	381.98
127.54	271.09	106.949769	344.05816	137.69	356.6	0	0	0	0	95.94	386.61	137.26	381.08
127.36	271.03	111.870856	344.434229	142.43	356.3	0	0	0	0	100.92	386.37	142.04	380.5
126.29	271.58	116.862022	345.43162	146.66	355.72	0	0	0	0	105.29	385.85	146.52	379.98
125.94	272.08	121.048161	346.096548	150.53	355.12	0	0	0	0	109.13	385.27	150.52	379.48
125.59	272.49	125.717317	346.429012	153.77	354.55	0	0	0	0	112.72	384.56	154.07	379
125.66	272.17	128.132397	346.26278	157.1	354.17	0	0	0	0	116.24	384.44	157.07	378.5
125.84	271.95	132.479542	348.92249	159.74	353.75	0	0	0	0	119.21	383.87	159.56	378.49
125.48	271.98	134.250601	349.753649	162.47	353.32	0	0	0	0	122.16	383.69	162.1	378.53
124.72	271.88	136.421942	349.113518	164.94	353.55	0	0	0	0	125.09	384.01	163.64	378.53
124.78	272.06	138.867211	348.271969	167.99	354.5	0	0	0	0	127.58	384.04	166.61	378.99
123.88	271.98	140.182301	348.271969	170.11	355.04	0	0	0	0	130.01	384.23	168.6	379.51
123.84	272.01	141.220025	348.482357	171.89	355.53	0	0	0	0	131.17	384.51	170.12	380
122.99	273.05	141.535115	348.140808	172.22	355.52	0	0	0	0	132.16	384.96	170.58	379.98
122.72	273.34	140.923797	347.95771	172.47	355.56	0	0	0	0	132.02	385	170.49	380.02
123.01	273.13	140.293618	348.351195	172.51	355.5	0	0	0	0	131.95	385.02	170.51	379.51
123.03	272.94	139.886073	348.403131	172.95	355.39	0	0	0	0	131.98	385.01	170.99	379.98
122.96	272.98	138.978529	348.823905	172.95	355.08	0	0	0	0	132.49	384.99	171	380
123.1	273.05	137.459667	349.455067	172.98	355.06	0	0	0	0	132.49	385.5	171	379.98
122.53	274.05	137.125715	349.192744	172.47	355.08	0	0	0	0	132.51	385.96	171	379.99
122.47	274.26	137.848349	349.534293	171.98	355.02	0	0	0	0	132.97	386.02	171	380.01
122.03	274.13	137.755894	350.24468	171.99	355.55	0	0	0	0	132.99	386.55	170.49	380.53
121.98	274.45	137.367211	349.875841	172.48	355.56	0	0	0	0	133	387.04	170.99	380.53
121.9	275.6	138.163439	349.955067	172.59	355.56	0	0	0	0	133.01	387.06	171.49	380.51
121.53	277.51	138.774756	349.613518	172.99	356.02	0	0	0	0	132.98	387	171.03	380.99
122.073882	280.100254	139.386073	348.692744	173	355.94	0	0	0	0	132.99	386.96	171.49	380.49
125.051597	271.901916	139.904935	347.430421	173.62	355.86	0	0	0	0	133.52	386.44	172.08	379.99
137.706885	251.406073	140.923797	346.930421	174.64	355.81	0	0	0	0	134.04	385.97	173.07	379.99
172.695034	251.662271	141.600562	345.417158	174.78	355.2	0	0	0	0	134.05	385.95	173.55	378.95
185.598465	253.711855	142.538197	342.025164	175.1	354.71	0	0	0	0	134.05	385.95	174.04	378.9
202.968469	256.017638	144.649429	336.13867	176.832101	355.074373	0	0	0	0	134.53	386.02	175.04	378.97
225.053187	260.116806	150.524701	327.713679	178.264165	354.906837	0	0	0	0	135.03	386.02	176.01	379.02
245.156477	267.534153	157.879185	320.636687	178.688079	354.740605	0	0	0	0	135.04	386	176.55	379
254.582193	272.158114	164.233669	316.592692	178.527074	354.408141	0	0	0	0	135.54	386.01	177.05	378.99
256.630976	269.009048	168.324113	314.581693	178.366068	354.906837	0	0	0	0	136.11	386.01	177.56	379
