"ToeTip_X"	"ToeTip_Y"	"KneeElbow_X"	"KneeElbow_Y"	"HipShoulder_X"	"HipShoulder_Y"	"AnkleWrist_X"	"AnkleWrist_Y"	"MetaPhalJoint_X"	"MetaPhalJoint_Y"	"dorsal1_X"	"dorsal1_Y"	"dorsal2_X"	"dorsal2_Y"
603.082537	933.608246	390.408299	822.53739	394.632551	743.622048	0	0	0	0	264.2	719.73	387.973921	679.912656
602.350663	934.292752	388.717258	821.671233	395.824364	743.622048	0	0	0	0	265.13	719.16	389.399988	679.579214
601.61879	934.635005	388.756564	820.988155	397.20799	742.827971	0	0	0	0	268.44	717.11	391.182571	679.245771
599.057232	935.319512	388.200349	818.59738	399.97847	741.432541	0	0	0	0	272.02	714.23	392.608638	678.078558
595.397863	936.004018	388.065522	816.889684	404.793924	738.833415	0	0	0	0	276.69	711.69	396.104254	676.411673
592.104431	936.004018	388.200349	815.181988	409.680446	736.104552	0	0	0	0	280.88	709.12	400.165038	674.911017
588.810999	936.346271	388.661043	811.083517	415.740283	733.795513	0	0	0	0	286.6	706.65	405.086721	673.410689
585.151631	936.688524	389.756564	807.668125	421.126805	731.06665	0	0	0	0	294.76	703.16	410.790988	670.909706
581.08815	937.097309	391.082431	804.252733	428.533273	728.547699	0	0	0	0	298.84	700.71	417.564805	668.40905
577.233013	937.578059	392.677952	800.495802	435.041988	725.479185	0	0	0	0	303.94	698.72	422.686372	665.907083
574.405912	938.05881	395.964514	796.73887	441.858132	722.157643	0	0	0	0	313.06	695.12	429.329855	663.573968
571.578812	938.05881	400.71177	793.323478	448.329257	718.12277	0	0	0	0	317.63	693.45	436.316705	660.072656
568.751711	938.299185	405.959026	789.066547	455.878903	713.751658	0	0	0	0	325.52	690	444.373105	655.904787
565.667601	938.53956	410.206282	785.126537	462.493491	710.596454	0	0	0	0	331.05	687.48	453.216472	651.903476
564.3405	938.799185	415.914232	780.869606	470.939736	707.600055	0	0	0	0	339.74	684.56	460.797684	648.301388
562.75639	938.779936	421.787824	776.38602	478.803481	704.512256	0	0	0	0	346.49	682.32	467.884153	645.767219
561.248824	938.700335	427.474376	774.391577	487.249726	701.288257	0	0	0	0	353.61	680.32	475.679046	643.622923
560.335013	938.807169	433.160928	772.398524	494.822222	699.017658	0	0	0	0	361.3	677.99	483.016068	641.78369
559.421203	938.807169	440.025184	770.071674	502.113406	696.691952	0	0	0	0	368.53	675.92	489.936238	639.834329
558.507393	938.914002	446.277965	768.243435	508.592395	694.301243	0	0	0	0	375.41	674.11	496.897429	637.384969
557.357494	939.227226	452.319926	767.08001	515.179637	691.941345	0	0	0	0	381.74	672.3	503.3176	634.960928
558.539721	938.784941	458.184183	765.417975	521.113361	689.589301	0	0	0	0	389.43	670.58	509.48611	632.426759
558.303275	939.669511	463.870735	763.922143	526.66083	687.776052	0	0	0	0	395.79	669.65	514.83617	630.68959
557.593939	939.669511	469.912696	762.926311	531.565752	686.517214	0	0	0	0	401.72	668.28	520.100885	628.935999
557.357494	939.227226	475.599248	762.760107	536.713096	685.045634	0	0	0	0	403.98	667.88	524.609299	627.682407
557.357494	939.890654	481.108095	762.593903	541.05873	684.368237	0	0	0	0	407.54	667.33	529.483259	626.428816
556.884603	939.890654	486.972352	762.429089	544.680091	683.69084	0	0	0	0	411.33	666.57	534.260578	625.517113
557.121048	939.448369	491.526262	762.366986	549.267148	682.836047	0	0	0	0	415.58	666.35	538.647143	624.491448
557.121048	939.006084	496.960963	762.530953	554.078478	682.15865	0	0	0	0	421.15	665.78	544.190333	623.484182
557.357494	939.890654	502.395663	762.858886	558.924112	681.65865	0	0	0	0	427.06	665.64	549.503405	622.353326
556.648157	939.227226	508.528264	763.70217	564.959714	682.110248	0	0	0	0	433.77	666.6	555.557887	622.099527
556.648157	939.727226	515.087676	764.596841	570.315622	683.125318	0	0	0	0	437.32	667.86	561.875606	622.838131
556.884603	939.669511	521.510434	766.002751	575.614399	684.417352	0	0	0	0	442.18	668.55	566.350658	623.822936
556.175267	939.727226	527.24992	767.536472	581.413176	685.209387	0	0	0	0	447.65	670.13	571.088947	624.315339
555.938821	940.111796	531.860098	768.770748	586.711953	686.265433	0	0	0	0	452.08	671.07	576.353714	624.807742
556.175267	939.890654	537.281385	770.798914	591.228449	687.057468	0	0	0	0	456.45	671.73	581.355242	625.792547
555.911712	939.669511	540.751009	772.218631	595.551259	687.585491	0	0	0	0	460.84	672.12	586.620008	626.531151
556.175267	939.890654	543.78693	773.435531	599.69688	688.113514	0	0	0	0	465.43	671.93	591.278868	626.777352
556.175267	939.669511	547.039702	773.841164	603.366533	688.085491	0	0	0	0	468.72	671.87	595.570111	627.031151
556.175267	939.669511	548.774514	773.841164	606.189343	688.377526	0	0	0	0	471.72	671.5	597.939256	626.784949
556.648157	939.890654	550.075623	773.841164	607.947591	688.613514	0	0	0	0	474.38	672.08	600.045162	626.531151
556.175267	939.669511	550.509325	774.043981	608.447591	688.641537	0	0	0	0	474.08	672.08	600.571639	626.284949
556.411712	940.332939	550.292474	774.043981	608.66531	688.905549	0	0	0	0	474.19	672.18	601.361354	626.531151
556.175267	939.669511	548.340811	773.638348	609.576715	689.16956	0	0	0	0	474.6	672.28	601.88783	626.531151
556.411712	939.890654	547.039702	774.043981	609.923558	688.821479	0	0	0	0	475.03	672.42	602.151069	627.031151
556.648157	939.890654	545.30489	773.841164	609.246213	689.553452	0	0	0	0	475	673.08	602.414307	626.777352
557.058859	939.540729	544.003781	773.638348	609.246213	689.590415	0	0	0	0	474.98	673.6	602.414307	627.762157
556.953773	939.344158	542.863475	773.455758	609.493752	690.28497	0	0	0	0	475.03	674.54	602.38783	628.762157
556.953773	939.540729	542.285204	773.590969	609.498674	690.942562	0	0	0	0	475.05	675.47	602.414307	629.485567
556.848686	939.639014	542.128663	773.861391	609.246213	691.17408	0	0	0	0	475.07	675.58	602.651069	629.977969
556.138512	939.745872	541.339528	774.307869	609.746213	692.137116	0	0	0	0	475.09	676.51	602.96726	630.470372
556.323251	939.7373	540.839528	774.578291	609.741291	692.794708	0	0	0	0	475.07	676.44	603.230498	630.708976
556.113078	939.540729	540.69496	774.848714	610.241291	693.526226	0	0	0	0	475.04	676.39	603.756975	630.962774
556.007991	939.7373	540.550392	774.983925	610.231448	694.378372	0	0	0	0	476.56	677.34	603.993737	630.962774
556.218165	939.835586	540.405825	775.389558	611.23637	694.878372	0	0	0	0	477.04	677.41	603.993737	631.455177
556.113078	939.7373	540.159495	775.555294	611.969144	695.804445	0	0	0	0	477.59	677.41	604.783452	631.701378
556.416819	939.466839	540.059327	775.648979	612.711762	696.267482	0	0	0	0	478.05	678.3	605.309928	632.439982
556.781231	939.807665	539.959159	775.648979	612.711762	696.267482	0	0	0	0	478.56	678.33	605.836405	632.686184
555.870201	939.466839	539.959159	775.930034	612.959301	696.962037	0	0	0	0	479.06	678.45	606.099643	632.932385
556.234613	939.466839	540.059327	775.930034	613.454379	696.962037	0	0	0	0	478.66	679.04	606.362882	632.932385
