"ToeTip_X"	"ToeTip_Y"	"KneeElbow_X"	"KneeElbow_Y"	"HipShoulder_X"	"HipShoulder_Y"	"AnkleWrist_X"	"AnkleWrist_Y"	"MetaPhalJoint_X"	"MetaPhalJoint_Y"	"dorsal1_X"	"dorsal1_Y"	"dorsal2_X"	"dorsal2_Y"
412.892234	668.701343	332.311443	719.945052	355.552237	758.342878	0	0	0	0	304.4369	775.862186	351.684962	782.241569
412.93	669.02	332.52	720	356.18	758.04	0	0	0	0	305.22	776.07	351.67	782.55
412.35	669.52	332.46	719.98	356.68	757.98	0	0	0	0	306.27	776.01	352.24	782.48
411.44	670.06	332.11	720	357.07	758.01	0	0	0	0	307.8	776.06	352.6	782.51
410.91	670.16	331.97	720.02	356.97	758.06	0	0	0	0	309.08	776.1	352.47	782.56
410.81	670.19	331.94	719.99	355.93	758.01	0	0	0	0	309.1	776.59	352.96	782.51
410.79	670.03	331.98	719.97	356.1	758.03	0	0	0	0	309.79	777.04	353.66	782.51
409.92	670.5	332.02	719.95	356.9	758	0	0	0	0	310.42	777.02	354.04	781.98
409.64	670.52	331.99	719.96	357.46	757.98	0	0	0	0	310.2	776.96	354.93	781.97
409.58	670.51	331.96	719.92	357.74	757.9	0	0	0	0	310.78	776.99	354.76	781.89
408.42	671.1	331.9	719.85	358.05	757.31	0	0	0	0	311.11	776.49	355.11	781.33
408.2	671.22	331.93	719.17	358.3	755.81	0	0	0	0	311.3	775.8	355.97	780.27
407.68	671.05	332.69	718.39	359.04	754.29	0	0	0	0	312.61	775.01	356.59	779.32
407.13	671.06	334.24	717.14	361.17	752.33	0	0	0	0	315.11	773.43	358.72	777.81
406.3	671.04	336.002629	717.128889	364.19	751.19	0	0	0	0	318.17	771.62	361.126506	776.951309
404.87	670.99	338.955578	717.628889	367.1	751.08	0	0	0	0	321.75	771.89	363.896711	776.564219
404.1	670.97	341.613232	718.06761	370.38	751.45	0	0	0	0	325.4	772.01	367.306195	775.983585
403.58	670.95	343.680296	718.604022	374.29	751.44	0	0	0	0	329.77	772.01	371.27	775.86
403.13	670.52	346.042655	719.40864	377.84	751.14	0	0	0	0	333.87	771.9	374.96	775.67
403.04	670.48	349.495603	720.347361	381.72	750.66	0	0	0	0	338.46	771.8	379	775.44
402.39	670.52	353.334437	720.920185	386.34	750.97	0	0	0	0	343.52	771.29	383.66	775.17
401.94	670	358.297392	723.090701	391.54	750.34	0	0	0	0	350.21	770.68	389.21	774.68
401.18	669.96	362.876518	722.816429	397.32	749.88	0	0	0	0	356.85	769.99	395.46	773.92
400.93	669.98	369.748759	723.832539	403.02	749.29	0	0	0	0	362.37	769.58	401.44	773.45
400.32	669.55	375.022803	723.977698	410.32	749.31	0	0	0	0	369.49	769.45	409.2	772.76
399.89	670.01	381.415585	723.977698	419.498563	749.651947	0	0	0	0	377.3	769.37	418.7	771.75
399.71	670.16	388.122173	725.17507	428.542554	749.217341	0	0	0	0	385.38	769.47	427.48	770.85
399.74	670.67	397.0779	726.009917	437.268307	748.358113	0	0	0	0	394.09	769.75	435.83	770.47
398.78	671.11	406.507253	726.155076	446.71	748.05	0	0	0	0	404.11	770.13	445.41	770.11
397.97	672.12	416.575884	726.300234	457.24	747.59	0	0	0	0	413.74	770.08	455.98	769.67
397.664939	672.119938	428.722169	726.445393	467.78	747.4	0	0	0	0	424.57	770.07	466.73	769.21
397.664939	672.905131	440.548815	726.445393	478.13	747.17	0	0	0	0	434.89	769.89	477.53	768.66
397.428436	673.693973	447.607153	725.584808	487.409037	746.531234	0	0	0	0	446.515072	770.259868	487.89	768.14
397.137944	674.838395	454.957227	727.376854	494.216098	745.531234	0	0	0	0	455.4	769.93	494.75	766.79
396.664939	675.91243	460.438638	726.942602	497.412233	745.212646	0	0	0	0	459.1	768.89	499.08	765.88
395.982426	677.201273	461.186103	727.395199	497.704838	745.024276	0	0	0	0	459.42	768.18	499.65	765.64
395.245923	678.201273	460.936948	728.413544	497.672309	744.244039	0	0	0	0	459.01	767.77	499.83	764.89
394.090404	679.349344	459.940328	730.110786	496.886518	744.024276	0	0	0	0	458.41	768.11	499.182316	764.620933
392.198383	680.638187	459.192863	732.373774	496.216098	744.147537	0	0	0	0	458.12	767.63	498.493294	764.582998
390.069859	682.356644	459.192863	733.957866	496.008703	743.770797	0	0	0	0	458.32	767.43	498.444079	764.352483
386.049315	684.075101	459.069975	737.012901	495.801308	743.517319	0	0	0	0	458.14	766.92	498.34	763.91
382.738278	679.993766	459.31913	739.841637	495.801308	743.26384	0	0	0	0	458.07	766.84	498.2	763.48
386.758823	672.260709	458.071665	741.312579	496.008703	742.95221	0	0	0	0	458.06	766.87	498.15	763.41
393.144394	664.098039	458.945398	740.859982	496.545678	742.387101	0	0	0	0	458.03	766.29	498.61	762.82
397.401441	658.727861	459.069975	740.294234	496.960468	742.010361	0	0	0	0	458.03	765.77	499.1	762.26
403.55051	653.357682	459.443708	740.067936	496.875258	741.821992	0	0	0	0	458.03	765.8	499.05	762.43
413.085482	647.135178	459.692863	739.841637	497.082653	741.510361	0	0	0	0	458.02	765.47	499.03	761.99
423.653235	641.328484	459.566595	738.757545	496.582653	742.133622	0	0	0	0	457.53	764.97	499.03	762.48
439.735414	637.461955	459.442018	737.918096	496.960468	741.945252	0	0	0	0	457.49	764.94	499.03	761.95
453.216065	633.595427	460.687793	733.505269	497.290048	741.445252	0	0	0	0	457.04	764.92	499.54	761.95
469.866716	629.679382	461.684413	728.526694	497.290048	741.821992	0	0	0	0	457.52	764.96	499.54	761.96
492.365668	628.123167	465.795471	722.756073	498.119628	741.445252	0	0	0	0	458.03	764.99	500.03	761.49
515.843927	630.00474	468.037867	717.438049	499.315763	741.445252	0	0	0	0	458.04	764.48	501.05	761.49
534.028069	634.186011	471.855937	712.19358	500.108368	741.633622	0	0	0	0	458.02	763.95	501.59	761.49
548.529347	640.039792	477.140669	707.840147	500.986183	741.510361	0	0	0	0	458.04	763.9	502.08	761.45
557.04597	643.802936	480.45899	705.607617	501.315763	741.510361	0	0	0	0	458.03	763.97	502.57	761.48
561.419371	645.057318	482.548302	704.602979	501.730553	741.510361	0	0	0	0	458.04	764.02	503.08	761.52
565.372056	644.384809	485.129218	703.375088	502.352739	741.321992	0	0	0	0	458.06	764.06	503.168796	761.399535
568.59	644.45	487.955936	702.258823	502.474924	741.133622	0	0	0	0	458.1	764.01	503.62	761.5
572.87	646.22	490.99	701.1	503.097109	740.756883	0	0	0	0	458.12	763.96	504.054681	760.989018
577.373334	649.574844	494.63	699.31	503.097109	740.880143	0	0	0	0	458.61	763.97	504.448408	760.99686
582.59584	654.465179	497.12	698.9	503.634084	740.815034	0	0	0	0	459.13	764.01	504.743702	761.086343
585.49	659.33	497.03	699.17	504.048874	740.380143	0	0	0	0	459.12	764.09	505.235861	761.131085
584.82	661.78	497.68	699.54	504.463664	740.380143	0	0	0	0	459.59	763.99	505.580371	761.041602
585.02	662.7	497.4	699.48	504.548874	740.380143	0	0	0	0	460.08	763.84	505.924882	760.952118
584.71	663.18	496.75	698.96	504.548874	740.126664	0	0	0	0	460.13	763.85	506.121745	760.773152
