"ToeTip_X"	"ToeTip_Y"	"KneeElbow_X"	"KneeElbow_Y"	"HipShoulder_X"	"HipShoulder_Y"	"AnkleWrist_X"	"AnkleWrist_Y"	"MetaPhalJoint_X"	"MetaPhalJoint_Y"	"dorsal1_X"	"dorsal1_Y"	"dorsal2_X"	"dorsal2_Y"
341.800501	725.61712	160.927874	688.425806	165.49125	634.891302	0	0	0	0	66.840077	640.505974	147.711921	596.735342
341.95	726.28	160.473331	688.425806	166.112198	634.600152	0	0	0	0	68.03	639.32	148.5	596.36
341.4	726.68	160.473331	688.839027	166.817867	634.600152	0	0	0	0	69.52	638.29	149.156365	596.031945
340.87	727.12	159.564245	688.839027	167.523536	634.172474	0	0	0	0	70.48	636.78	150.530101	594.828548
340.09	727.4	159.564245	688.012585	169.170097	633.317117	0	0	0	0	71.99	635.58	151.403838	593.881808
339.1	728.07	158.155159	687.599364	170.610989	632.1756	0	0	0	0	73.99	633.81	152.812928	592.895123
338.1	728.28	157.200616	686.359702	171.992773	631.106405	0	0	0	0	76.02	632.2	154.009898	591.908438
337.02	728.85	156.217081	684.250138	174.315448	629.395692	0	0	0	0	78.52	630.45	155.651312	590.691726
336	729.39	156.217081	682.524808	177.197232	627.043463	0	0	0	0	82.06	628.13	157.025771	589.724622
334.93	730.2	156.217081	680.089047	180.255131	624.905072	0	0	0	0	85.56	625.61	158.655934	588.21668
331.99	731.83	156.440359	675.826466	183.548252	621.483647	0	0	0	0	90.5	622.58	159.768739	587.367826
329	733.85	156.775277	672.477295	187.31182	618.203739	0	0	0	0	94.48	618.65	161.381545	585.170117
324.45	736.59	157.959487	668.966361	191.751503	614.28544	0	0	0	0	98.99	615.16	165.7037	581.635194
320.16	739.04	160.641849	664.455116	197.191185	610.364015	0	0	0	0	103.02	611.55	170.042115	577.914203
318.38	740.86	163.458329	659.334243	201.86609	605.304199	0	0	0	0	108.05	607.65	175.34801	572.867639
315.41	742.74	167.079518	653.603742	209.158003	599.102866	0	0	0	0	114.51	601.71	182.02484	567.135007
312.94	744.34	172.108736	647.510344	216.509023	591.687694	0	0	0	0	121.01	595.76	190.556345	559.716307
310.35	745.16	178.634236	640.477059	224.006604	584.417166	0	0	0	0	129.02	588.93	200.200655	552.63482
308.23	745.63	185.373081	633.951308	231.504185	578.146638	0	0	0	0	137.06	582.57	209.701832	546.035094
306.21	746.19	193.589566	626.058973	240.476257	570.983098	0	0	0	0	145.56	575.82	219.882238	539.392677
304.24	746.15	203.201303	619.294114	249.228841	565.113376	0	0	0	0	152.766603	569.931987	231.888897	532.451016
304.18	746.13	210.259844	614.658682	259.696721	558.393924	0	0	0	0	161.06	564.81	241.301389	526.27943
303.99	746.03	219.139996	609.387191	268.541848	553.191767	0	0	0	0	171.07	558.63	250.545342	520.009917
304.03	745.99	229.222214	603.369741	278.681852	548.163039	0	0	0	0	180.99	553.09	263.574551	513.129383
303.92	745.97	238.444835	598.68293	286.954347	543.755986	0	0	0	0	189.99	547.33	272.102433	507.793096
303.93	746.02	247.671134	594.625427	296.542913	538.581976	0	0	0	0	198.99	542	283.126331	501.691324
303.9	746.53	258.705933	590.538464	304.737635	534.341228	0	0	0	0	207.98	537.22	291.151558	496.810789
304.15	747.12	268.105947	587.93767	313.304845	531.132229	0	0	0	0	216.49	533.31	299.166162	492.076275
307.429148	743.890498	278.732049	585.336875	323.362004	527.74598	0	0	0	0	225.01	529.43	308.694044	487.474503
306.123907	744.760659	290.509742	583.30798	331.929213	525.036981	0	0	0	0	234.01	526.56	319.213959	483.416978
307.82	745.49	303.009673	581.948486	340.496423	521.989357	0	0	0	0	243.05	523.67	328.233875	479.226711
309.54	746.11	315.964146	581.328655	351.671044	520.280358	0	0	0	0	253.08	521.11	337.260429	476.124939
313.49	746.3	330.054977	581.948486	362.845665	518.941733	0	0	0	0	263.66	518.76	349.790966	471.523167
