"ToeTip_X"	"ToeTip_Y"	"KneeElbow_X"	"KneeElbow_Y"	"HipShoulder_X"	"HipShoulder_Y"	"AnkleWrist_X"	"AnkleWrist_Y"	"MetaPhalJoint_X"	"MetaPhalJoint_Y"	"dorsal1_X"	"dorsal1_Y"	"dorsal2_X"	"dorsal2_Y"
428.159907	174.964664	296.678872	199.05502	313.558295	252.46202	0	0	0	0	208.128041	316.494059	314.62	298.93
428.159907	174.784193	296.87923	198.627237	315.573752	252.67883	0	0	0	0	210.185961	315.524539	316.6	299
427.821803	174.964664	296.87923	199.410587	318.432488	252.46202	0	0	0	0	212.590236	315.518434	318.553042	298.771364
427.498011	174.464664	297.079588	200.124478	321.478859	252.46202	0	0	0	0	214.733572	316.384063	320.407894	298.57335
427.4837	174.784193	298.083167	201.266153	323.915956	252.528401	0	0	0	0	217.881087	316.159001	322.988568	298.677321
427.821803	175.325606	298.983882	202.835611	326.353052	252.89564	0	0	0	0	221.871259	315.122182	325.21439	298.875336
427.4837	175.145135	300.186029	204.40231	331.024154	253.546069	0	0	0	0	225.703627	314.832448	328.367639	298.771364
427.314648	175.506077	301.588534	206.896791	335.085982	254.262879	0	0	0	0	230.001293	315.302405	331.762828	299.063421
427.145596	174.784193	302.98925	209.180141	339.960175	255.497357	0	0	0	0	234.381094	316.511179	335.472532	299.865407
427.21041	175.500095	304.092113	211.177382	344.428185	257.448644	0	0	0	0	239.657148	317.818739	340.012327	301.396105
426.932183	176.39116	306.095691	214.385755	350.520927	260.700791	0	0	0	0	245.31731	319.603218	344.623978	303.458898
425.541044	176.89116	308.499985	217.663586	356.004394	263.519317	0	0	0	0	251.094715	321.1669	349.711569	305.542621
424.984588	176.297117	310.995834	222.090403	362.70641	265.904224	0	0	0	0	256.626771	323.412709	356.955554	307.844949
424.984588	175.703074	314.771486	226.37301	369.27119	268.015198	0	0	0	0	262.059263	324.843877	363.78713	309.428672
425.262816	176.000095	318.075181	229.647945	375.176862	270.796633	0	0	0	0	267.501854	326.446873	370.35066	311.231
425.262816	176.500095	322.558768	233.678633	382.298408	273.021781	0	0	0	0	273.172673	328.404732	377.438251	313.314723
424.70636	176.594138	326.806377	237.709322	387.90446	274.689072	0	0	0	0	278.007613	329.123233	382.781856	315.158913
424.649905	176.000095	331.053985	240.228502	391.324478	276.058209	0	0	0	0	282.935595	329.100722	387.161553	316.46124
424.70636	176.000095	335.479987	243.294049	395.077257	276.867614	0	0	0	0	286.703464	329.939535	391.077341	317.784498
424.984588	176.500095	340.390655	246.020083	398.850425	277.882019	0	0	0	0	290.102748	329.539505	394.005159	318.565895
425.649905	176.703074	345.497751	248.117033	403.470435	278.807231	0	0	0	0	293.527599	329.022355	397.188993	319.847291
426.01	176.97	349.801273	249.923677	406.249246	279.436518	0	0	0	0	296.171799	330.184345	401.08072	321.170549
425.99	176.99	355.56376	251.576401	407.351738	280.117353	0	0	0	0	299.125861	330.990799	403.008538	322.212411
426.01	177	360.57186	253.566472	408.509865	280.671226	0	0	0	0	303.090667	331.569836	404.264553	322.993808
425.51	177	366.122559	254.778796	409.792576	281.899861	0	0	0	0	307.846683	333.211562	405.228462	323.514738
425.31	176.99	371.757427	256.140658	412.785092	284.09048	0	0	0	0	311.621524	334.746953	408.692371	325.035669
425.01	176.97	379.136498	257.828744	418.774714	286.85855	0	0	0	0	316.654256	336.325261	414.011916	327.661255
424.99	177	388.394639	260.28903	426.108556	289.166112	0	0	0	0	322.413071	337.612306	420.647628	330.026375
424.97	177	396.797929	263.165201	432.05763	290.977959	0	0	0	0	327.593551	338.602198	426.699128	332.610099
424.95	177	406.072188	265.739387	438.823139	292.522664	0	0	0	0	335.450533	339.112347	433.046029	334.787485
424.96	177.01	415.104507	268.011587	447.733773	294.108085	0	0	0	0	342.21704	339.702001	441.545344	337.864234
424.93	177	425.120708	270.387759	457.44408	295.449595	0	0	0	0	351.018105	340.252683	451.544317	340.418892
425.01	176.81	437.362731	273.159959	463.841458	296.059373	0	0	0	0	359.361129	340.487595	457.955356	341.440982
424.08	176.51	445.153109	273.159959	471.693522	296.999079	0	0	0	0	369.129579	340.916397	466.27812	342.638659
423.71	176.41	454.106293	272.633932	480.751769	299.16634	0	0	0	0	378.927245	342.219446	473.733901	343.955202
423.63	175.79	463.875179	270.653789	489.810016	301.666875	0	0	0	0	388.54635	343.176157	482.275862	345.297815
422.91	175.73	464.829732	270.306022	495.400907	303.83467	0	0	0	0	394.770379	345.525758	488.867662	346.23574
421.728778	176.006077	465.580676	269.806022	502.928857	306.168834	0	0	0	0	399.136842	348.406509	496.20388	348.256747
420.362051	177.54749	465.70426	270.145497	506.012277	308.99967	0	0	0	0	402.54143	352.007006	499.97818	350.812765
419.707311	177.671729	465.327843	271.315234	506.995896	309.336681	0	0	0	0	404.523943	354.010708	500.402947	351.58027
418.862051	178.171729	464.934785	272.343985	506.928742	309.72116	0	0	0	0	405.007854	355.165628	500.58	352.03
418.692999	178.754555	464.681952	273.049512	506.9	309.98	0	0	0	0	404.595371	356.110311	500.98	352.02
418.97	178.67	464.305536	273.353197	506.91	309.87	0	0	0	0	403.530787	355.056121	500.96	352.48
418.81	178.52	463.805536	273.95596	506.97	309.97	0	0	0	0	403.415637	354.483171	501.47	353
417.96	178.26	464.058368	274.862408	507.05	310.05	0	0	0	0	404.019782	354.490053	501.54	353.01
410.409454	184.529627	463.87016	275.362408	507.05	310.09	0	0	0	0	403.612723	353.975532	502.01	353.02
405.168844	177.310787	465.587238	275.462541	507.03	310.59	0	0	0	0	403.569879	353.963722	502.01	353.52
408.395143	168.426295	465.780616	275.017454	507.04	311	0	0	0	0	403.550529	353.998485	502	354
415.481012	160.166041	466.554131	274.191691	507.03	311.41	0	0	0	0	403.500512	353.448886	502.01	353.97
426.131284	154.390969	466.24751	274.191691	507.141212	311.562291	0	0	0	0	403.488836	353.455418	502.01	353.98
438.520913	148.695597	466.714403	273.365927	507.53	312.08	0	0	0	0	403.513445	353.490122	502.51	354.5
454.656545	143.787573	467.794539	272.659486	508.017988	312.673247	0	0	0	0	403.541029	354.014142	503	355.02
475.482767	140.082818	470.64819	269.975753	507.770674	312.437267	0	0	0	0	403.034047	354.575561	503	355.02
505.628445	139.674923	473.742249	267.704902	508.141644	312.833295	0	0	0	0	403.028499	355.586781	503	355.02
532.120959	143.978709	476.416445	265.401846	508.512615	312.937267	0	0	0	0	403.02799	355.560824	503.01	354.52
559.76532	153.815934	479.864155	262.511673	508.719213	312.960912	0	0	0	0	402.995244	356.092119	503.01	354.5
582.942589	164.508477	485.278758	258.915058	509.07994	313.103024	0	0	0	0	403.456997	355.60659	503.52	354.97
603.315084	179.367234	491.466876	256.024884	509.215052	313.030905	0	0	0	0	403.045031	355.547652	504.01	354.99
621.176383	195.162193	497.074858	254.992679	509.485275	313.103024	0	0	0	0	403.060704	355.466789	504.51	354.97
633.79015	210.567065	501.797911	254.566263	509.755499	313.175143	0	0	0	0	403.02067	355.01578	505.03	354.98
643.110156	225.096568	504.777998	254.769925	510.060244	313.238125	0	0	0	0	403.455812	354.433963	505.01	355.51
644.45991	236.524091	508.021188	254.658938	510.472249	313.724929	0	0	0	0	404.510705	354.50725	505.03	356
643.522889	243.45128	509.356619	254.751613	510.70025	314.211734	0	0	0	0	404.735156	354.897791	505.02	355.98
