"ToeTip_X"	"ToeTip_Y"	"KneeElbow_X"	"KneeElbow_Y"	"HipShoulder_X"	"HipShoulder_Y"	"AnkleWrist_X"	"AnkleWrist_Y"	"MetaPhalJoint_X"	"MetaPhalJoint_Y"	"dorsal1_X"	"dorsal1_Y"	"dorsal2_X"	"dorsal2_Y"
497.602025	827.002192	409.587883	770.297208	439.34252	735.50076	0	0	0	0	389.071825	710.647857	435.5927	700.170624
496.83	827.66	409.330113	768.967607	440.353748	735.038206	0	0	0	0	389.01	710	436.98	699.5
495.88	828.13	408.845654	769.189207	441.196439	734.384022	0	0	0	0	389	708.48	437.52	698.99
494.35	828.12	408.603424	768.081207	441.027901	733.767283	0	0	0	0	389.5	705.98	438.01	698.49
493.21	828	409.087883	766.751607	441.027901	732.842176	0	0	0	0	390.5	704.48	438	697.49
492.12	828.53	408.845654	765.643606	441.027901	732.108699	0	0	0	0	390.99	701.98	438.01	696.49
491.25	829.03	407.876736	764.314006	441.027901	730.912669	0	0	0	0	391.02	700	438.51	695.47
490.35	829.2	408.361195	762.541205	441.027901	729.90827	0	0	0	0	391.02	697.45	439	693.48
489.28	829.12	407.634506	761.876405	441.027901	728.558055	0	0	0	0	391	695.96	439.02	692.49
487.52	829.32	405.9389	760.546804	440.812451	727.283128	0	0	0	0	390.01	694.48	439.01	690.99
486.19	830.01	404.727752	759.882004	440.68521	726.366424	0	0	0	0	389.48	692.97	439.01	689.48
484.77	830.79	404.969982	758.330804	440.173982	725.132947	0	0	0	0	389.01	690.98	438.5	687.97
482.74	832	404.485523	755.450003	439.162753	724.399471	0	0	0	0	388.99	689.98	437.99	686.49
480.78	832.96	403.274375	754.563602	437.676219	722.588658	0	0	0	0	389	688.95	436.85191	685.442526
478.82	833.96	401.820998	753.455602	436.742007	721.199852	0	0	0	0	388.49	688.89	435.611121	684.968256
478.28	834.94	401.094309	753.012402	435.457466	720.452033	0	0	0	0	387.97	688.99	434.555858	684.519716
477.74	836.1	401.820998	753.898802	435.691019	718.956396	0	0	0	0	386.98	689.52	433.259805	684.045446
476.74	836.98	402.789916	753.455602	437.059442	717.960759	0	0	0	0	387	690.03	434.259805	683.545446
