"ToeTip_X"	"ToeTip_Y"	"KneeElbow_X"	"KneeElbow_Y"	"HipShoulder_X"	"HipShoulder_Y"	"AnkleWrist_X"	"AnkleWrist_Y"	"MetaPhalJoint_X"	"MetaPhalJoint_Y"	"dorsal1_X"	"dorsal1_Y"	"dorsal2_X"	"dorsal2_Y"
463.605313	882.799422	328.099352	809.138852	341.30512	767.924944	0	0	0	0	262.53	732.92	338.02	723.44
464.216533	882.845515	327.246627	807.607828	342.00367	766.77895	0	0	0	0	264.05	732.42	338.53	723.41
463.216533	883.057541	326.893903	806.795418	342.702221	766.320552	0	0	0	0	264.04	731.83	339.03	722.8
462.923971	883.481594	326.893903	806.186111	342.469371	766.091354	0	0	0	0	264.77	731.45	339.21	722.25
461.376041	884.057541	326.680722	806.186111	342.469371	766.549751	0	0	0	0	265.58	730.78	339.65	721.77
458.280179	884.99741	326.46754	805.779906	342.236521	766.320552	0	0	0	0	267.59	729.7	340.07	721.76
455.46614	885.937278	326.680722	804.655087	342.469371	765.862155	0	0	0	0	269.04	728.76	340.22	720.78
451.403927	886.345915	326.893903	803.530268	342.935071	766.320552	0	0	0	0	270.9	728.15	340.56	721.31
447.85954	886.725252	327.607084	802.124063	344.099323	764.486962	0	0	0	0	273.41	726.54	341.06	720.19
444.348801	886.937278	327.820265	801.405449	345.496424	763.340968	0	0	0	0	275.45	725.75	342.21	718.39
440.885994	886.8012	328.033446	800.796141	347.592077	762.194974	0	0	0	0	277.67	724.68	343.62	717.42
439.095304	886.302889	328.246627	800.296141	348.989179	760.590582	0	0	0	0	280.62	723.19	345.23	715.95
436.637282	885.593797	328.812533	799.889937	350.851981	759.215389	0	0	0	0	284.28	721.09	347.03	714.33
433.322267	883.961019	329.59162	798.874425	353.413334	757.1526	0	0	0	0	288.94	718.37	349.7	712.47
429.951757	883.013117	331.936613	796.437196	356.673237	755.319009	0	0	0	0	294.52	715.07	354.52	709.46
426.340496	882.065216	334.781606	792.57825	361.795943	752.339424	0	0	0	0	299.97	711.52	359.607331	706.395219
422.729235	881.117314	337.626599	788.922407	367.1515	749.401442	0	0	0	0	306.04	708.06	367.974308	702.125364
418.636472	879.695462	340.96386	786.078973	374.007056	746.380255	0	0	0	0	312.17	703.77	373.481192	699.751201
414.78446	878.273609	345.014302	783.032437	379.958265	743.40067	0	0	0	0	321.3	699.36	380.95482	695.794264
411.173199	877.562683	349.704288	779.985901	388.108024	739.962688	0	0	0	0	330.3	694.49	389.236611	691.716239
407.321188	876.851757	356.312904	775.72075	396.024933	736.524706	0	0	0	0	338.85	689.4	397.22	688.16
401.154161	875.482003	363.561064	772.377317	404.174693	733.086724	0	0	0	0	346.7	686.07	403.55	685.53
397.450408	874.245028	371.448767	769.127678	414.864726	729.200659	0	0	0	0	355.35	681.84	413.01	681.52
396.286357	875.158767	380.762833	767.409064	423.40256	726.033973	0	0	0	0	364.6	678.22	422.31	678.53
398.835437	877.320644	390.495529	766.799757	434.926912	723.23708	0	0	0	0	374.24	674.91	431.31	675.59
401.031755	879.293224	401.414231	767.596805	443.479416	721.675934	0	0	0	0	383.99	672.57	440.84	673.47
405.198931	880.793224	412.252525	769.165438	454.602938	721.675934	0	0	0	0	394.14	671.49	450.79	671.84
406.248011	881.914632	422.725829	770.912177	465.802611	721.629689	0	0	0	0	405.15	670.7	464.16	671.38
408.169789	882.184866	437.059674	773.549443	477.694156	722.582427	0	0	0	0	415.97	671.75	476.75	671.21
410.915187	882.99557	451.430888	776.300962	487.926416	724.215692	0	0	0	0	427.03	674.19	488.62	672.41
420.798619	884.076508	465.483854	779.99631	501.338972	728.298855	0	0	0	0	438.09	678.76	502.01	676.5
427.113034	885.96815	479.276072	786.335031	515.304624	736.737392	0	0	0	0	449.03	686.7	514.115118	683.22603
430.407511	887.049089	488.173997	796.28599	529.442337	746.123933	0	0	0	0	460.12	698.07	529.184106	694.251401
434.574687	888.751434	496.669314	808.55014	543.065281	760.476572	0	0	0	0	470.58	711.04	543.822002	707.52976
