"ToeTip_X"	"ToeTip_Y"	"KneeElbow_X"	"KneeElbow_Y"	"HipShoulder_X"	"HipShoulder_Y"	"AnkleWrist_X"	"AnkleWrist_Y"	"MetaPhalJoint_X"	"MetaPhalJoint_Y"	"dorsal1_X"	"dorsal1_Y"	"dorsal2_X"	"dorsal2_Y"
429.415102	623.306573	353.21679	658.953679	359.573527	699.10226	0	0	0	0	332.760047	726.507213	362.724844	722.233229
429.963263	624.076398	353.52	658.99	360.26	699.04	0	0	0	0	333.113103	726.604396	363.19	722.02
428.318779	624.333006	352.38	659.87	361.18	699.02	0	0	0	0	333.350955	726.827085	363.65	722.01
426.400213	624.846223	350.83	659.9	361.71	699	0	0	0	0	334.302362	727.049774	364.3	721.97
423.796446	624.474527	349.39	660.5	362.97	698.38	0	0	0	0	337.394437	725.71364	366.19	720.9
422.200123	623.333006	347.87	660.49	365.89	695.77	0	0	0	0	339.772956	722.818682	369	718.71
420.870437	621.691485	348.57	658.79	369.76	693.18	0	0	0	0	342.151474	719.701034	373.52	716.48
419.822275	619.536747	350.959059	658.022889	373.58	690.24	0	0	0	0	346.529993	716.083387	378.6	713.09
417.90371	616.457446	353.994621	657.45448	380.78	686.61	0	0	0	0	350.951994	713.24305	383.86	709.92
416.711064	614.891362	357.333739	657.028172	387.69	683.71	0	0	0	0	357.825402	709.180025	389.03	707.12
415.162902	613.953581	362.79775	657.028172	395.48	682.07	0	0	0	0	364.723106	706.953134	396	705.13
414.251781	613.81206	369.475986	657.170275	403.24	680.83	0	0	0	0	374.478924	705.977512	403.99	703.09
413.429539	613.838494	377.261334	657.880787	413.13	680.04	0	0	0	0	384.733781	705.977512	412.2	702.15
410.181287	613.71019	396.254537	661.068542	423.01	679.48	0	0	0	0	397.911424	706.877617	422.61	701.25
405.433035	613.683756	412.867937	663.729148	435.97	678.52	0	0	0	0	412.05046	707.777723	436.08	700.24
401.732945	614.670539	433.260297	666.503741	450.7	677.54	0	0	0	0	428.214603	707.877617	450.91	698.86
402.321823	615.683756	461.205888	670.139187	468.47	676.44	0	0	0	0	441.776424	707.777723	467.2	697.33
404.240389	616.506449	478.447147	671.91563	487.314795	675.374159	0	0	0	0	461.645209	708.677828	486.54	696.52
409.832986	619.692409	479.913725	674.010241	503.409915	676.189031	0	0	0	0	481.834459	709.277898	500.17	698.14
411.115094	623.02136	479.880593	676.195768	509.760141	678.643509	0	0	0	0	495.293959	711.678178	507.526291	701.222463
405.644913	624.557799	478.713424	678.007084	510.337474	679.308981	0	0	0	0	496.896281	711.978214	507.48122	702.592292
395.251569	629.167117	477.345953	679.974058	509.513255	679.930046	0	0	0	0	496.857674	713.778424	507.272206	702.592292
382.123135	647.604385	475.443843	681.533795	508.020711	680.516909	0	0	0	0	495.34	714.17	506.227135	704.15781
370.362246	668.090238	472.842939	683.219322	507.277917	680.318775	0	0	0	0	496.01	714.79	504.973049	704.549189
365.436961	678.811068	470.142637	684.719322	507.465933	678.336798	0	0	0	0	495.59	713.22	505.17	702.7
371.438889	662.140441	470.076373	682.159585	508.076492	676.473604	0	0	0	0	495.55	709.56	504.72	700.72
381.442103	632.545395	471.943843	676.91432	508.129286	674.71392	0	0	0	0	494.59	706.24	504.39	699.5
391.245252	613.439733	473.344446	673.63603	508.076492	672.850726	0	0	0	0	493.99	702.56	504.52	697.58
405.230305	600.385546	474.478483	670.85774	508.413139	671.815619	0	0	0	0	493.88	700.15	504.9	696.17
421.020024	588.928611	476.145652	668.172213	508.023698	671.626151	0	0	0	0	494.24	699.74	505.22	695.75
438.388714	576.17815	477.546255	665.238265	507.965933	671.729662	0	0	0	0	494.27	699.93	505.28	695.93
462.073292	569.710525	478.913725	660.738265	508.297609	672.229662	0	0	0	0	494.51	700.84	505.89	696.32
488.126328	567.308264	481.080894	657.493	508.025682	672.356205	0	0	0	0	495.2	700.86	506.12	696.35
508.412576	567.014792	483.848967	652.310631	508.885352	672.688203	0	0	0	0	495.11	700.43	506.55	695.91
526.648847	568.629875	486.24957	647.783919	509.692372	672.288946	0	0	0	0	495.01	699.7	507	696.23
538.023291	570.014214	488.517643	643.912866	510.518226	671.700939	0	0	0	0	495.16	699.8	507.61	696.36
550.057689	571.29458	490.851982	640.853128	511.383209	671.682887	0	0	0	0	495.26	700.11	508.56	696.07
554.707343	571.29458	492.486018	638.449049	512.318422	671.603287	0	0	0	0	495.35	701.29	509.61	696.11
556.074888	572.0628	493.886621	638.230496	512.99337	671.545673	0	0	0	0	495.13	701.68	510.12	696.07
558.262961	572.574946	494.384136	638.419963	513.490885	671.73514	0	0	0	0	495.21	702.07	511.11	696.02
