"ToeTip_X"	"ToeTip_Y"	"KneeElbow_X"	"KneeElbow_Y"	"HipShoulder_X"	"HipShoulder_Y"	"AnkleWrist_X"	"AnkleWrist_Y"	"MetaPhalJoint_X"	"MetaPhalJoint_Y"	"dorsal1_X"	"dorsal1_Y"	"dorsal2_X"	"dorsal2_Y"
387.31091	422.002784	299.920516	462.929973	319.928839	491.733978	0	0	0	0	263.533653	513.123461	317.996311	521.426708
384.895726	419.792165	298.5983	465.148718	319.675668	491.5446	0	0	0	0	265	513.02	317.98	521.01
383.386237	418.134202	297.055715	465.552127	319.675668	491.820351	0	0	0	0	266.49	513.52	317.49	521.01
381.980543	418.634202	296.174238	465.552127	320.025034	493.0446	0	0	0	0	267	514.01	316.99	521.01
381.17	418.15	295.51313	466.157239	319.175668	493.130974	0	0	0	0	266.49	513.47	316.97	520.99
379.61	418.19	293.529806	466.560647	318.470596	492.855223	0	0	0	0	265.49	512.99	316.45	520.98
377.73	417.88	291.105744	467.16576	317.368059	492.217347	0	0	0	0	264.96	512.98	315.96	521
375.06	417.9	290.665005	467.577689	316.416157	492.355223	0	0	0	0	264.99	513.02	315.48	520.51
373.57	417.94	288.944636	468.375985	316.964255	493.458227	0	0	0	0	265.02	515.54	315.03	520.53
372.04	418.54	288.12242	470.077689	316.765523	494.958227	0	0	0	0	265.01	518.04	314	520.52
370.13	419.25	287.461312	469.989618	315.711084	494.871853	0	0	0	0	264.99	520.05	313.48	520.52
369.69	420.47	286.418727	470.58621	314.759182	495.612732	0	0	0	0	265	520.56	312.98	520.53
368.37	421.28	286.639096	470.393026	314.56045	497.026359	0	0	0	0	264.99	521.05	312.96	521.03
366.97	421.79	287.359466	471.296434	312.855378	497.853611	0	0	0	0	264.98	521.57	312.46	520.52
366.09	422.22	286.435403	470.59473	310.752841	498.491487	0	0	0	0	264.98	522.02	311.97	520.5
366.11	422.73	285.655773	469.989618	311.43449	497.11344	0	0	0	0	264.49	522	311.97	519.97
365.95	422.53	284.994665	469.58621	311.682461	496.751274	0	0	0	0	263.98	521.99	311.99	520.02
365.94	422.55	284.333557	470.191322	311.499791	496.862739	0	0	0	0	263.47	521.99	311.97	519.99
365.9	422.95	284.333557	470.59473	311.621571	496.193949	0	0	0	0	262.99	521.98	311.48	519.99
365.44	422.98	283.672449	470.191322	311.48	495.91	0	0	0	0	262.99	522	311	519.98
364.95	423.01	283.892818	470.393026	311.55	496.01	0	0	0	0	263	522	311	519.52
364.31	423.13	284.774295	470.59473	311.46	496.02	0	0	0	0	262.99	522.02	311	519.97
364.5	423.03	284.553926	470.796434	311.5	495.53	0	0	0	0	263.51	522.01	311	520.51
364.48	422.99	284.333557	470.796434	311.5	495.5	0	0	0	0	264.01	522.01	310.99	520.99
363.94	422.49	283.99	470.51	310.99	495.51	0	0	0	0	263.99	522	310.51	521
363.95	421.96	284.01	470.41	310.98	495.48	0	0	0	0	264	522	309.99	519.99
363.97	421.57	283.98	470	310.98	495.49	0	0	0	0	263.99	522	309.99	520.01
363.49	421.57	283.99	469.98	311.51	495.48	0	0	0	0	264.02	522	310.01	520
362.99	421.77	283.5	470.5	311.52	495.51	0	0	0	0	264.51	522.02	310.02	520
363.02	422.19	283.49	469.95	311.52	495.53	0	0	0	0	265.52	522.02	310.02	520.02
363.73	422.52	283.05	469.39	310.99	496.05	0	0	0	0	266.51	523.04	309.49	520.03
364.23	422.74	283.5	468.95	310.9	496.08	0	0	0	0	266.97	523.06	308.95	520.02
363.24	423.11	282.82	469.44	310.34	496.18	0	0	0	0	266.47	523.51	308.91	520.01
362.2	422.79	282.2	469.23	309.86	496.54	0	0	0	0	265.47	523.98	308.46	519.99
361.08	422.86	280.84	469.05	309.33	496.54	0	0	0	0	265.01	523.49	308	520.01
360.08	423.01	279.86	469.57	309	496.56	0	0	0	0	264.52	523.02	308.04	520
358.66	423.43	279.32	470.04	309.03	497.08	0	0	0	0	265.05	524.54	308.05	520.02
356.8	423.38	277.23	470.18	309.04	497.31	0	0	0	0	265.58	525.59	307.58	520.02
354.82	423.95	277.11	471.78	308.99	497.25	0	0	0	0	266.07	526.07	308.03	519.51
352.82	424.14	275.78	471.91	308.96	498.09	0	0	0	0	267.05	525.55	308	519.49
351.15	424.2	274.14	472.63	308.97	498.19	0	0	0	0	267.03	525.98	308.01	520
349.05	424.32	274.623062	471.281212	309.48	498.53	0	0	0	0	267.05	526	308.02	520
345.22	425.85	274.781755	472.443224	309.52	498.54	0	0	0	0	267.12	526.42	308.03	519.49
342.25	427.3	273.512213	472.588475	310.05	498.49	0	0	0	0	267.14	527.37	308.02	519.46
338.96	429.35	272.877442	473.169481	310.04	498.4	0	0	0	0	267.1	527.38	308.04	519.46
336.79	429.64	273.036135	472.878978	310.02	498.52	0	0	0	0	267.02	526.9	308.01	519.48
335.44	430.03	272.877442	473.169481	310.53	498.56	0	0	0	0	267.01	526.98	308.01	519.01
334.56	430.09	273.036135	473.605236	310.53	498.58	0	0	0	0	266.99	526.94	308	519.01
334.35	429.99	273.670906	473.169481	311.14	498.44	0	0	0	0	265.84	526.87	308.01	519.49
333.99	429.92	273.036135	472.878978	310.43	498.37	0	0	0	0	265.38	526.53	307.45	519.49
333.49	430.56	274.305676	473.314733	310.34	498.41	0	0	0	0	264.89	527.03	307.45	519.01
