"ToeTip_X"	"ToeTip_Y"	"KneeElbow_X"	"KneeElbow_Y"	"HipShoulder_X"	"HipShoulder_Y"	"AnkleWrist_X"	"AnkleWrist_Y"	"MetaPhalJoint_X"	"MetaPhalJoint_Y"	"dorsal1_X"	"dorsal1_Y"	"dorsal2_X"	"dorsal2_Y"
653.225878	672.911515	574.808246	713.986872	580.452218	756.715026	0	0	0	0	526.605388	777.231359	580.474543	781.817379
652.18	673.32	573.595829	714.35067	581.461426	755.58046	0	0	0	0	528.291169	776.801853	580.8	781.79
651.51	673.38	571.305707	714.714468	582.596785	754.105524	0	0	0	0	529.366626	776.15703	581.73	781.37
650.22	673.54	569.150299	713.986872	583.858295	753.197872	0	0	0	0	530.97981	775.02859	584.05	781.01
648.47	673.52	568.880873	713.016744	585.498258	752.063306	0	0	0	0	532.234509	773.577739	585.77	779.6
646.89	673.54	568.880873	711.925351	587.895128	750.021088	0	0	0	0	534.026936	771.965682	587.3	777.73
646.14	673.52	568.476734	710.121298	590.544299	748.546152	0	0	0	0	536.177848	769.386391	589.2	775.88
645.16	673.95	568.669486	709.070094	593.319621	746.61739	0	0	0	0	537.768743	767.306983	592.23	773.95
644.19	674.11	569.426393	708.842976	596.221095	745.028998	0	0	0	0	540.95	766.04	595.64	772.03
643.18	674.56	571.444809	707.593832	599.37487	743.440606	0	0	0	0	544.73	764.07	599.99	770.04
642.37	674.99	574.346282	707.026039	602.776344	741.898388	0	0	0	0	549.41	762.14	604.04	767.95
641.67	674.85	577.121605	707.139597	608.074686	739.969626	0	0	0	0	554.32	760.14	609.12	765.51
641.39	674.87	581.789192	707.70739	613.294225	738.072364	0	0	0	0	559.56	758.33	614.51	763.18
640.82	675.01	586.387649	708.181077	619.196456	736.357712	0	0	0	0	565.84	757.21	620.6	761.38
640.32	674.48	592.584448	709.393736	627.282027	734.532636	0	0	0	0	573.42	755.75	628.16	759.23
639.84	674.46	598.511821	710.606396	635.525927	733.155446	0	0	0	0	581.18	754.72	636.03	757.72
639.11	674.44	605.382186	711.333991	644.292394	731.962557	0	0	0	0	590.66	753.91	644.66	756.8
638.48	673.96	613.59968	713.274247	654.459109	730.902318	0	0	0	0	601.05	753.16	655.22	755.86
637.89	673.99	625.050287	716.184629	664.770904	729.948431	0	0	0	0	611.86	752.61	665.66	755.25
637.36	674.02	633.806634	718.003619	675.206382	730.150575	0	0	0	0	624.83	752.46	674.9	754.96
635.32	673.81	643.236545	720.67147	686.862647	730.349145	0	0	0	0	637.82	752.83	685.22	755.16
632.69	673.32	654.1483	722.247927	699.616403	730.544143	0	0	0	0	650.11	752.87	697.13	755.23
630.386846	673.001576	663.963792	723.053749	711.49347	732.102106	0	0	0	0	662.67	753.72	709.14	755.98
629.143386	673.001576	675.241236	723.824384	723.32	733.59	0	0	0	0	674.69	753.98	721.07	757.05
628.552699	673.001576	684.316269	723.908516	731.66	734.24	0	0	0	0	684.7	752.06	729.92	758.14
628.917413	672.583239	688.865408	724.218055	735.21	733.28	0	0	0	0	688.41	751.01	734.516234	757.658628
629.142031	672.272745	689.115657	723.532494	734.66	732.01	0	0	0	0	687.46	749.86	734.236214	756.483368
628.624646	671.927992	687.729675	724.017558	731.82	731.37	0	0	0	0	683.93	749.32	731.902719	755.643897
627.520333	672.030772	685.304841	725.487685	729.8	731.6	0	0	0	0	681.25	750.27	730.222603	755.643897
626.313101	672.272745	683.475867	726.942877	728.02	733.36	0	0	0	0	679.43	752.89	728.355807	756.651262
624.944294	672.018225	681.051033	728.276802	725.53	733.98	0	0	0	0	676.98	755.03	726.489011	757.574681
623.074064	671.555841	678.722059	729.125664	723.91	734.13	0	0	0	0	674.97	755.91	724.868933	757.998099
621.658408	670.603685	676.47079	729.959589	722.04	733.82	0	0	0	0	673.01	756.23	723.52	758.25
620.049344	668.742288	674.893086	730.565919	721.01	733.78	0	0	0	0	671.42	755.96	722.39	758.01
619.158728	665.839811	673.854234	730.444653	720.72	733.98	0	0	0	0	670.04	755.83	721.29	758.01
618.658728	661.19362	673.854234	730.338323	720.89	733.97	0	0	0	0	669.71	755.67	721.39	757.98
618.655176	657.680647	674.893086	729.702121	720.53	733.81	0	0	0	0	669.91	755.45	721.48	757.89
621.676485	655.074247	675.913781	729.459589	721.02	733.38	0	0	0	0	669.93	754.07	721.04	757.75
632.880506	651.901239	676.048494	729.580855	721.01	732.35	0	0	0	0	669.97	752.95	721	756.73
645.050584	647.18936	676.81792	728.838323	720.97	731.41	0	0	0	0	669.97	752.3	720.99	756.07
656.063913	640.81609	677.292666	728.700721	721.01	731.05	0	0	0	0	670	751.63	721	755.59
669.43724	634.206772	677.934477	727.776802	721.01	730.69	0	0	0	0	669.49	751.02	720.99	755.17
684.908345	630.193972	678.338616	727.170472	721.03	730.55	0	0	0	0	668.99	750.47	721.03	754.81
696.183895	628.541643	679.281607	724.138824	721.23	730.1	0	0	0	0	669.05	749.48	721.04	754.19
709.819445	629.249784	680.494024	719.045654	721.58	729.85	0	0	0	0	669.03	749.38	721.03	753.98
728.437214	629.013737	683.900702	711.693239	721.54	729.9	0	0	0	0	669.06	749.09	721.01	754.05
749.414983	630.193972	689.633783	703.233128	721.61	729.94	0	0	0	0	669.01	748.98	720.99	754.03
763.837199	633.026537	695.150965	697.103923	721.46	729.79	0	0	0	0	669.09	748.7	721.05	753.96
773.539416	633.498631	700.222869	693.412501	721.42	729.82	0	0	0	0	669.08	748.6	721.05	753.92
776.686082	629.485831	704.418663	690.780558	721.68	729.41	0	0	0	0	669.03	748.92	721.02	753.98
778.808303	625.709078	707.639859	689.366418	721.55	729.52	0	0	0	0	669.15	749.39	721.07	753.52
779.168302	623.848607	709.975055	688.430813	721.62	729.4	0	0	0	0	669.19	749.14	721.09	752.88
786.174966	626.653266	712.955852	686.973743	721.65	729.38	0	0	0	0	669.06	748.85	721.07	752.66
795.566073	631.13816	716	686.32	721.67	729.37	0	0	0	0	669.04	748.74	721.05	752.24
799.237183	632.79049	718.52	685.38	721.8	728.94	0	0	0	0	669.29	748.38	721.21	751.97
798.712739	632.554443	718.689444	685.458382	721.93	728.95	0	0	0	0	669.66	748.08	721.37	751.97
798.712739	633.498631	718.51	685.01	721.96	728.96	0	0	0	0	670.88	748.15	721.56	751.98
799.237183	633.734678	718.25	685.08	722.04	728.98	0	0	0	0	671.96	748.08	721.53	751.51
799.761627	634.914913	717.84	684.79	721.73	728.71	0	0	0	0	672.62	748.03	721.76	751.4
