"ToeTip_X"	"ToeTip_Y"	"KneeElbow_X"	"KneeElbow_Y"	"HipShoulder_X"	"HipShoulder_Y"	"AnkleWrist_X"	"AnkleWrist_Y"	"MetaPhalJoint_X"	"MetaPhalJoint_Y"	"dorsal1_X"	"dorsal1_Y"	"dorsal2_X"	"dorsal2_Y"
447.903441	916.394212	246.274817	811.568877	268.7026	737.455845	0	0	0	0	156.348616	691.322921	264.156285	675.107794
449.820708	920.650428	247.573988	809.89545	271.608655	736.455599	0	0	0	0	157.812418	691.310297	265.663293	674.440712
450.320708	922.47452	248.433582	807.930781	274.030367	735.455352	0	0	0	0	162.485498	689.474533	268.300557	673.551685
448.862074	923.082551	248.933582	805.466112	279.842477	731.954614	0	0	0	0	167.149527	687.953694	270.937821	672.495577
443.110275	926.730737	249.012364	801.858168	286.185902	726.45326	0	0	0	0	173.531884	685.418962	275.335596	670.939469
430.606677	928.554829	248.972973	798.250224	293.888409	722.952276	0	0	0	0	181.75	682.32	281.486875	667.827252
423.916928	929.770891	250.270943	793.285067	300.122231	721.452153	0	0	0	0	189.978726	678.56824	290.275418	663.715035
420.082395	930.378922	254.538722	787.546635	306.481314	718.451168	0	0	0	0	198.01	674.66	297.317465	659.657683
416.665129	930.986953	260.214785	782.965375	315.683821	713.950061	0	0	0	0	206.26	670.12	307.106008	655.267412
413.268546	931.270891	267.132488	778.560317	328.276725	709.448953	0	0	0	0	214.19	665.23	320.901559	650.599087
409.545892	931.759694	275.469206	773.507665	339.900945	705.948092	0	0	0	0	223.86	660.43	331.58087	645.929518
406.051405	931.733648	284.555628	767.559377	354.49385	700.946861	0	0	0	0	235.52	656.39	342.999669	641.262437
402.930539	931.470624	295.740623	762.826421	366.618069	696.945753	0	0	0	0	248.8	652.53	355.467523	636.816058
401.496485	931.233648	309.380861	759.158436	378.742289	693.445015	0	0	0	0	258.7	649.43	368.879314	633.592868
399.809674	931.470624	324.385122	757.26145	391.225591	690.444399	0	0	0	0	271.731033	647.391038	383.949392	629.980652
397.249241	931.470624	338.570969	757.26145	405.28718	689.44403	0	0	0	0	289.641677	646.130618	398.758959	626.757462
396.128375	931.233648	356.40182	759.290778	418.364427	689.44403	0	0	0	0	305.007356	645.641315	411.504653	624.627123
393.535571	930.726149	373.626326	761.073115	431.441675	689.944153	0	0	0	0	318.784209	646.168193	424.39402	623.103681
391.404757	928.925093	391.209675	764.816023	445.612867	690.94403	0	0	0	0	332.561061	648.275708	438.283387	624.115402
380.307058	928.562197	409.331291	770.519501	461.470909	694.945384	0	0	0	0	345.82766	652.754176	454.632926	626.650566
377.573227	928.977145	426.409287	776.265218	475.032498	698.946369	0	0	0	0	360.921163	657.469205	469.47804	629.744336
375.238905	929.477145	441.91396	784.222914	487.376602	706.668576	0	0	0	0	376	663.52	484.323154	635.338105
373.008558	930.53844	457.418634	794.49091	501.974795	716.024742	0	0	0	0	391.11	672.85	500.19482	644.595972
371.230451	931.917598	472.406485	807.069205	517.611345	727.86971	0	0	0	0	407.55	683.98	516.55321	656.900724
369.221996	932.523553	483.454598	813.780673	531.737158	736.985993	0	0	0	0	422.55	692.78	530.451428	670.205476
366.483195	932.523553	489.237186	815.814215	543.655812	739.720877	0	0	0	0	433.67	694.14	540.389474	674.264083
360.681173	932.164308	492.14169	814.952964	548.070128	739.397621	0	0	0	0	440.021024	693.238795	544.300967	673.228919
348.95266	930.726149	493.19919	813.102325	551.277287	738.853435	0	0	0	0	441.176004	692.217956	546.278841	672.693755
332.959233	926.124038	492.443833	811.951544	556.898761	737.897621	0	0	0	0	442.598514	691.978376	549.76999	671.693755
310.568434	915.194025	491.224546	810.750976	559.223056	737.441807	0	0	0	0	442.966727	691.217956	553.230162	670.64687
298.05137	900.144412	489.999393	809.922219	559.988783	737.030179	0	0	0	0	443.08	690.94	555.70361	669.635149
300.417836	898.185232	488.334783	809.025358	561.578804	735.941807	0	0	0	0	443	690.99	558.172633	668.588264
306.503034	894.266871	486.803341	808.297781	562.637372	734.706922	0	0	0	0	442.99	690.98	559.159357	667.576543
317.835148	887.253203	485.787971	807.507591	562.578804	734.162736	0	0	0	0	442.99	690.97	560.654932	667.088264
327.436776	881.093268	484.863813	805.900046	562.695941	733.33948	0	0	0	0	443	690.99	560.132805	666.541379
342.742839	873.477354	485.188596	805.11044	563.961667	732.427852	0	0	0	0	443.01	691	558.11953	667.529658
364.795393	863.453524	486.510913	805.189349	563.128769	732.926497	0	0	0	0	442.99	691.02	558.61953	667.0531
396.010681	855.614629	487.734798	805.203037	562.82291	732.294849	0	0	0	0	443	691.01	558.606254	667.029658
437.543126	853.015953	489.213907	805.716725	563.128769	733.558145	0	0	0	0	443.02	691.02	558.592978	667.517937
497.579867	838.976823	492.106213	806.823092	562.82291	732.610673	0	0	0	0	443	690.99	558.584127	667.482773
577.750212	841.295693	497.530588	807.371911	563.128769	732.610673	0	0	0	0	443.02	691.03	558.584127	667.459331
658.483267	851.990633	508.913893	807.862804	563.740486	732.294849	0	0	0	0	443.53	691.03	557.588552	667.494494
708.720565	860.657529	524.238852	809.335482	564.046345	731.663201	0	0	0	0	445.05	691.05	558.588552	667.982773
754.068171	872.26018	540.284653	809.193509	563.740486	731.347377	0	0	0	0	446.19	691.02	558.685909	667.611707
777.30957	880.335718	552.640723	807.366747	564.046345	730.399905	0	0	0	0	448.73	691.02	559.637231	667.541379
