"ToeTip_X"	"ToeTip_Y"	"KneeElbow_X"	"KneeElbow_Y"	"HipShoulder_X"	"HipShoulder_Y"	"AnkleWrist_X"	"AnkleWrist_Y"	"MetaPhalJoint_X"	"MetaPhalJoint_Y"	"dorsal1_X"	"dorsal1_Y"	"dorsal2_X"	"dorsal2_Y"
444.0266	664.492247	247.298834	645.933681	250.779872	525.63647	0	0	0	0	156.15116	489.079024	250.952798	473.849847
444	664.04	246.798834	644.058779	251.88	525.4	0	0	0	0	157.318234	488.243191	251.51	473.49
443.97	664.08	245.429083	640.308897	252.37	524.36	0	0	0	0	158.56	487.21	252	472.46
443.95	664.54	243.433283	635.309134	252.96	523.69	0	0	0	0	160.08	485.64	253.05	471.44
443.94	665.02	242.311432	628.934469	253.64	522.72	0	0	0	0	161.54	483.49	254.01	470.41
443.52	665.03	241.311432	622.309764	255.61	520.71	0	0	0	0	163.63	480.64	255.03	468.95
441.16	664.98	240.941682	613.935178	257.41	518.8	0	0	0	0	165.18	478.38	256.51	466.94
439.73	665.99	240.567732	602.435809	258.9	516.53	0	0	0	0	167.05	475.27	258.01	464.46
435.22	667.03	241.315632	593.811498	261.33	514.07	0	0	0	0	169.61	472.17	260.02	461.95
431.90857	668.662907	242.772322	583.236224	264.36	510.86	0	0	0	0	172.68	468.41	262.52	459.97
431.86	669.07	243.869644	574.998872	267.18	507.43	0	0	0	0	176.14	464.73	265.345078	456.797353
430.88	668.56	245.668305	570.159797	270.79	503.26	0	0	0	0	182.046493	459.824866	269.679225	453.511243
430.82	668.88	248.330509	564.553768	275.47	498.95	0	0	0	0	189.881862	455.424312	273.84691	449.889299
429.48	669	250.992712	560.015555	280.24	494.99	0	0	0	0	199.21784	450.630702	278.181057	447.103189
428.38	669.11	255.341489	555.118933	286.8	490.93	0	0	0	0	209.1089	446.172926	283.516425	443.030968
427.31	669.7	259.989066	549.166785	293.96	486.96	0	0	0	0	218.56	441.04	291.073338	438.851803
425.541686	669.878049	265.58745	544.502273	301.48	483.18	0	0	0	0	227.557482	437.142929	299.575169	435.22986
424.233817	670.283096	271.893495	538.597978	310.76	478.69	0	0	0	0	237.004233	432.34932	309.132081	430.829305
421.810211	670.688143	279.724136	531.988303	320.76	474.32	0	0	0	0	250.160898	427.815132	319.357288	426.428751
418.578736	671.59319	287.787032	526.323791	332.08	470.07	0	0	0	0	264.962617	424.377555	328.582495	422.249586
414.539392	673.213378	297.508397	521.556589	344.36	466.28	0	0	0	0	279.918521	420.275447	342.307702	418.07042
