"ToeTip_X"	"ToeTip_Y"	"KneeElbow_X"	"KneeElbow_Y"	"HipShoulder_X"	"HipShoulder_Y"	"AnkleWrist_X"	"AnkleWrist_Y"	"MetaPhalJoint_X"	"MetaPhalJoint_Y"	"dorsal1_X"	"dorsal1_Y"	"dorsal2_X"	"dorsal2_Y"
514.083939	810.934639	356.603382	688.356017	371.953508	626.813495	0	0	0	0	301.099819	596.837581	368.975716	580.675977
512.94	811.77	356.65	687.94	376.83	627.23	0	0	0	0	306.830591	595.65001	373	581
510.49	812.35	356.71	687.17	383.59	626.36	0	0	0	0	315.606614	594.962439	379.5	581
505.861385	812.223372	358.99	686.27	391.95	625.27	0	0	0	0	326.056845	593.431082	389	580.5
503.098636	812.889107	362.87	683.09	401.93	622.97	0	0	0	0	337.855493	591.024583	398.660957	579.182992
500.660916	813.134918	367.94	678.72	411.99	620.33	0	0	0	0	349.665454	587.055371	407.48	577.52
499.466968	812.969182	375.13	672.92	424.05	616.41	0	0	0	0	358.418851	583.273729	418.32	573.92
498.49188	813.134918	384.01	666.67	436.04	611.61	0	0	0	0	366.752901	578.356297	431.34	569.35
495.741587	813.05205	395.31	659.49	451.06	606.32	0	0	0	0	379.568349	572.821027	445.96	563.49
493.347757	812.969182	409.62	654.24	466.53	600.57	0	0	0	0	395.472913	568.294574	463.81	557.32
488.309802	813.549257	425.24	651.68	483.58	595.97	0	0	0	0	411.747351	564.145325	480.376305	552.529747
486.440884	813.466389	442.72	652.39	501.55	592.34	0	0	0	0	427.282042	561.504894	499.148344	549.059668
484.571965	813.05205	461.22	652.27	519.41	590.48	0	0	0	0	445.775721	560.373281	517.57	546.33
482.62179	812.803447	480.13	653.24	536.52	590.24	0	0	0	0	465.009147	560.750486	535.55	545.56
480.18407	812.471975	501.062337	657.085701	554.87	591.78	0	0	0	0	482.393205	564.145325	552.45	547.06
477.896409	811.974768	520.5421	663.943422	571.42	595.78	0	0	0	0	497.27485	569.344677	569.92	550.7
476.202461	812.140504	541.676166	672.454186	589.44	604.52	0	0	0	0	514.926656	577.926865	587.45	558.59
475.064858	811.974768	560.69264	682.559642	607.07	615.32	0	0	0	0	535.640854	586.201727	605.51	568.32
474.821086	811.974768	575.506643	691.358873	623.85	622.67	0	0	0	0	553.859182	592.545916	622.39	575.35
474.358455	812.303447	586.316527	697.758488	637.83	625.94	0	0	0	0	565.412269	594.405386	636.52	577.76
474.70644	813.230276	594.224215	697.564714	648.35	627.45	0	0	0	0	576.13	594.97	649.05	577.97
476.821802	813.230276	600.429431	696.533584	655.7	627.83	0	0	0	0	583.3	594.87	656.538525	577.927728
478.674362	813.230276	605.233824	695.002455	660.85	628.09	0	0	0	0	587.86	594.97	661.75	577.69
477.792962	813.190954	610.137394	692.890003	664.11	628.04	0	0	0	0	591.17	595.16	664.25	577.65
477.940401	788.483277	613.742061	689.521517	666.29	627.71	0	0	0	0	593.12	594.9	666.08	577.41
521.689985	777.843891	617.845356	689.184162	668.15	627.89	0	0	0	0	594.38	594.91	667.6	577.46
571.256404	767.996169	622.250298	689.796613	670.07	628.12	0	0	0	0	595.36	595.12	669.37	577.68
634.25932	759.679275	629.856339	691.940195	673.39	629.11	0	0	0	0	596.56	595.85	672.22	578.17
712.884123	744.238238	641.867321	693.471325	674.91	630.17	0	0	0	0	598.63	596.51	673.8	578.37
770.162838	748.811203	653.247168	694.141582	677.15	630.66	0	0	0	0	601.09	596.89	676.08	579.02
806.840576	756.615058	662.578293	694.151383	679.92	630.99	0	0	0	0	603.57	597.37	678.8	579.45
824.519774	781.910313	669.028776	694.440438	683.19	630.71	0	0	0	0	606.53	597.88	682.69	579.96
834.019044	815.278521	673.460424	694.186029	686.16	630.87	0	0	0	0	610.32	598.05	685.95	580.05
833.46357	817.738604	675.933083	694.434559	689.84	631.03	0	0	0	0	614.07	597.95	689.49	580.4
