"ToeTip_X"	"ToeTip_Y"	"KneeElbow_X"	"KneeElbow_Y"	"HipShoulder_X"	"HipShoulder_Y"	"AnkleWrist_X"	"AnkleWrist_Y"	"MetaPhalJoint_X"	"MetaPhalJoint_Y"	"dorsal1_X"	"dorsal1_Y"	"dorsal2_X"	"dorsal2_Y"
433.025326	395.070768	338.289178	429.526179	348.291825	470.949444	0	0	0	0	297.497892	503.29308	348.766952	500.60458
433.322021	395.070768	337.222102	430.551211	348.832642	470.652582	0	0	0	0	298.276352	503.000214	349.45	500.46
433.618716	394.826479	336.688563	431.429809	350.815639	470.652582	0	0	0	0	299.910505	502.853781	350.95	500.35
433.322021	395.559347	336.332871	432.747706	353.515126	470.602934	0	0	0	0	301.289459	502.756909	353.43	500.36
433.025326	396.292215	335.799333	433.91917	357.458351	470.602934	0	0	0	0	303.878542	502.569652	357.67	499.9
432.728631	396.292215	335.477179	435.969233	362.277848	471.144056	0	0	0	0	308.297042	502.569652	362.56	499.78
431.838547	397.025083	336.010717	438.28713	368.192685	470.242186	0	0	0	0	313.114709	502.256909	368.45	498.84
431.931937	396.269373	337.611332	440.630059	372.793114	468.979568	0	0	0	0	318.692043	502.100537	372.99	497.77
431.838547	397.025083	340.634715	443.594389	378.707951	469.881438	0	0	0	0	325.478626	502.256909	378.18	498.24
431.151769	396.036505	344.444225	446.81589	384.40372	469.701064	0	0	0	0	333.83496	502.287794	383.85	497.86
431.135242	395.070768	349.928668	451.228983	391.34894	469.487009	0	0	0	0	341.81146	502.162307	390.49	497.56
431.541853	395.559347	356.784221	456.976267	402.192808	470.298692	0	0	0	0	349.319044	501.349564	403.099194	497.272277
430.93	395.93	364.636946	461.902511	414.268934	469.284088	0	0	0	0	358.435044	500.098591	416.450455	495.806541
431.01	395.88	372.940029	464.776403	423.880544	468.878247	0	0	0	0	366.895407	499.070234	425.202948	494.096516
430.51	395.87	381.457901	466.929942	429.487329	468.261815	0	0	0	0	373.903993	498.454598	430.05	493.02
430.84	395.38	390.302192	467.866215	438.174734	466.240278	0	0	0	0	380.319092	497.419039	438.17	491.03
430.93	395.19	399.393789	468.386366	448.279248	466.240278	0	0	0	0	387.49437	496.740374	446.99	490.76
427.388127	392.883585	409.216361	468.153702	456.905052	467.051961	0	0	0	0	396.190006	496.775933	454.33	491.02
424.717875	391.650717	418.710591	468.764425	465.777308	467.051961	0	0	0	0	405.860424	497.849426	463.39	491.26
420.67	390.78	429.391599	469.253004	475.388919	468.675326	0	0	0	0	415.87387	498.948728	472.53	492.53
420.267454	390.67356	439.924261	468.764425	483.17574	468.862133	0	0	0	0	425.442273	499.498379	479.761101	493.556867
419.37737	390.67356	451.050312	467.420834	492.386987	469.578826	0	0	0	0	432.785467	499.998379	489.12	494.67
418.190592	390.67356	460.544542	465.344374	498.440093	470.512212	0	0	0	0	439.906139	499.864813	494.73	495.36
417.893897	390.42927	466.440004	463.634348	504.203662	470.295519	0	0	0	0	447.309669	498.948728	501.4	495.39
416.113729	390.917849	469.445383	462.779336	506.888161	470.362133	0	0	0	0	451.422274	498.582294	505.54	495.36
414.92695	392.627875	470.038772	463.14577	509.493589	470.212053	0	0	0	0	453.312358	499.265511	507.44	495.5
412.850087	394.093611	470.335467	465.344374	509.230411	469.778667	0	0	0	0	452.979922	499.364813	507.89	495.91
412.553393	396.047926	469.148688	467.0544	509.493589	469.99536	0	0	0	0	453.257401	500.181596	507.85	495.55
411.960003	397.025083	468.406951	468.520136	509.230411	470.212053	0	0	0	0	453.257401	501.231247	507.35	495.46
408.679835	398.502241	467.071825	470.71874	508.704054	469.778667	0	0	0	0	453.257401	501.147333	506.99	494.5
403.949247	394.58219	465.885046	471.329464	508.440875	469.778667	0	0	0	0	453.03488	501.513767	507.49	494.57
411.663308	385.299193	464.54992	471.573753	508.440875	469.99536	0	0	0	0	453.03488	502.063418	507.47	494.77
421.8621	377.066363	464.698268	471.573753	507.914518	470.862133	0	0	0	0	453.257401	502.429852	506.46	495.27
431.989387	371.691271	464.54992	471.573753	507.914518	470.645439	0	0	0	0	454.370006	502.429852	505.88	495.75
441.553837	367.286745	464.104878	471.329464	508.440875	470.862133	0	0	0	0	453.479922	502.246635	506.44	496.1
451.868556	365.227878	463.808184	470.840885	507.914518	470.645439	0	0	0	0	453.924964	502.429852	506.54	496.52
461.558141	363.654295	463.808184	470.108017	508.467232	471.228905	0	0	0	0	453.479922	502.563418	506.99	496.01
471.87286	363.941087	464.401573	469.985872	509.230411	470.862133	0	0	0	0	453.924964	502.429852	506.99	496.03
481.562444	364.97052	463.956531	469.619438	509.493589	471.078826	0	0	0	0	454.147485	502.063418	507.49	496.03
489.376625	365.499953	464.401573	467.665123	510.019946	471.295519	0	0	0	0	454.147485	502.429852	507.46	496.05
497.190807	366.01467	464.54992	465.344374	510.809482	471.512212	0	0	0	0	454.147485	502.063418	508.01	496.03
505.442689	366.227878	464.846615	462.535046	510.546303	471.295519	0	0	0	0	453.702443	501.880201	508.5	496.44
517.507678	367.05882	466.088352	458.382127	510.283125	471.078826	0	0	0	0	453.924964	501.880201	508.09	496.03
531.573204	369.860329	468.703646	453.984918	510.809482	471.512212	0	0	0	0	454.705132	502.380201	508.02	496.5
543.040838	372.158113	471.967288	449.954143	510.809482	471.512212	0	0	0	0	455.817737	502.246635	508.51	496.54
556.126505	377.354421	475.340845	444.301224	510.809482	472.162291	0	0	0	0	456.372695	502.063418	508.52	496
567.663943	383.588517	479.626391	439.4497	510.283125	471.078826	0	0	0	0	456.427653	502.147333	508.44	497.06
579.201381	390.713199	484.428464	434.686057	511.335839	471.512212	0	0	0	0	456.317737	501.647333	508.98	496.54
587.633369	397.728465	488.285495	432.243163	511.07266	471.512212	0	0	0	0	456.817737	501.964116	508.46	496.5
592.680998	399.806497	492.049137	429.80027	510.546303	471.078826	0	0	0	0	456.99	502.02	508	495.98
594.844268	402.181391	494.867737	428.212389	509.756768	471.512212	0	0	0	0	457.01	502.02	507.48	496.06
597.007538	402.478253	497.017919	427.253092	510.04	472.04	0	0	0	0	457.04	501.52	507.04	496.02
