"ToeTip_X"	"ToeTip_Y"	"KneeElbow_X"	"KneeElbow_Y"	"HipShoulder_X"	"HipShoulder_Y"	"AnkleWrist_X"	"AnkleWrist_Y"	"MetaPhalJoint_X"	"MetaPhalJoint_Y"	"dorsal1_X"	"dorsal1_Y"	"dorsal2_X"	"dorsal2_Y"
393.699604	159.635594	289.81071	229.855668	330.944604	267.332146	0	0	0	0	284.954531	308.090413	331.325782	301.711253
393.08	160.43	289.407166	231.571009	331.83	267.85	0	0	0	0	285.5	308.2	331.86	302.18
391.92	161.21	289.229508	233.071932	332.88	268.13	0	0	0	0	286.71	308.09	332.73	302.29
389.92	163.3	288.551367	234.374855	333.98	268.19	0	0	0	0	287.71	308.39	333.54	302.58
388.17	163.81	287.846642	234.946635	334.66	268.01	0	0	0	0	288.41	308.29	334.7	302.45
386.35	164.99	286.840735	235.37547	335.03	268.09	0	0	0	0	288.66	307.99	335.09	302.59
384.98	165.9	286.35	235.25	334.97	268.12	0	0	0	0	289.01	308.14	335.54	302.62
383.75	166.97	285.77	235.45	335.56	268.66	0	0	0	0	289.71	308.2	336.22	302.68
382.4	168.35	285.25	235.16	335.69	269.15	0	0	0	0	290.05	308.21	336.53	302.72
380.98	168.99	284.96	235.49	336.24	269.17	0	0	0	0	290.63	308.53	336.92	303.05
379.95	169.29	284.88	235.27	336.3	269.39	0	0	0	0	291.62	308.73	337.43	302.86
378.14	169.57	284.99	234.48	336.78	269.05	0	0	0	0	292.51	308.44	337.76	302.65
376.94	169.85	285.087782	233.373623	337.85	268.86	0	0	0	0	294	308.2	338.58	302.8
375.93	169.88	285.388963	231.873008	338.75	268.46	0	0	0	0	295.71	308.05	339.43	302.8
374.94	169.76	286.943098	231.300612	339.87	268.18	0	0	0	0	297.96	308.15	340.52	302.93
372.44	169.88	289.201958	231.086502	341.98	268.02	0	0	0	0	300.32	308.29	342.03	303.08
370.69	170.36	291.761999	231.801227	344.75	267.63	0	0	0	0	302.78	308.54	344.21	302.65
